Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
81154,14.32,7,1,31,0.79,1313,14.18,27008,43.14,1.02,0.6335,3.33,2.6310,33.33,15.00,29,17.29,9.41,0.0000
81258,14.48,7,1,31,0.79,1308,14.34,28736,43.14,1.02,0.6312,3.33,2.6300,33.33,15.00,29,17.29,9.41,0.0000
81363,14.40,7,1,31,0.79,1299,14.37,26944,43.30,1.02,0.6478,3.33,2.6332,33.33,15.00,29,17.38,9.41,0.0000
81467,14.40,7,1,31,0.79,1304,14.15,27008,43.30,1.02,0.6288,3.33,2.6375,33.33,15.00,29,17.60,9.41,0.0000
81572,14.48,7,1,31,0.80,1301,14.11,26944,43.38,1.02,0.6312,3.33,2.6540,33.33,15.00,29,17.44,9.41,0.0035
81675,14.48,7,1,31,0.80,1305,14.18,26816,43.38,1.02,0.6382,3.33,2.6458,33.33,15.00,29,17.34,9.41,0.0000
81780,14.48,7,1,31,0.80,1296,14.11,27072,43.38,1.02,0.6335,3.33,2.6625,33.33,15.00,29,17.23,9.41,0.0039
81884,14.40,7,1,31,0.80,1306,14.08,26880,43.38,1.02,0.6265,3.33,2.6660,33.33,15.00,29,17.44,9.41,0.0040
81988,14.48,7,1,31,0.80,1306,14.11,27072,43.38,1.02,0.6240,3.33,2.6695,33.33,15.00,29,17.24,9.41,0.0040
82091,14.48,7,1,31,0.80,1309,14.12,26944,43.38,1.02,0.6288,3.33,2.6562,33.33,15.00,29,17.44,9.41,0.0000
82196,14.48,7,1,31,0.80,1303,14.18,27008,43.38,1.02,0.6408,3.33,2.6543,33.33,15.00,29,17.42,9.41,0.0000
82300,14.40,7,1,31,0.80,1289,14.11,27008,43.38,1.02,0.6265,3.33,2.6410,33.33,15.00,29,17.49,9.41,0.0000
82405,14.40,7,1,31,0.80,1292,14.14,26880,43.62,1.02,0.6455,3.33,2.6732,33.33,15.00,29,17.30,9.41,0.0035
82508,14.48,7,1,31,0.80,1293,14.08,25600,43.62,1.02,0.6288,3.33,2.6808,33.33,15.00,29,17.55,9.41,0.0040
82613,14.48,7,1,31,0.81,1343,14.35,28416,43.70,1.02,0.6335,3.33,2.6728,33.33,15.00,29,17.38,9.41,0.0046
82717,14.40,7,1,31,0.81,1279,14.18,27072,43.94,1.02,0.6525,3.33,2.7025,33.33,15.00,29,17.46,9.41,0.0057
82822,14.48,7,1,31,0.81,1289,14.12,27008,44.17,1.02,0.6265,3.33,2.7165,33.33,15.00,29,17.51,9.41,0.0068
82925,14.48,7,1,31,0.82,1292,14.18,27072,44.17,1.02,0.6288,3.33,2.7277,33.33,15.00,29,17.57,9.41,0.0074
83029,14.40,7,1,31,0.82,1293,14.10,27136,44.25,1.02,0.6360,3.33,2.7310,33.33,15.00,29,17.65,9.41,0.0071
83133,14.48,7,1,31,0.82,1290,14.13,26816,44.25,1.02,0.6335,3.33,2.7335,33.33,15.00,29,17.62,9.41,0.0068
83237,14.48,7,1,31,0.82,1282,14.10,27072,44.17,1.02,0.6240,3.33,2.7290,33.33,15.00,29,17.57,9.41,0.0060
83341,14.48,7,1,31,0.82,1292,14.07,28608,44.10,1.02,0.6382,3.33,2.7305,33.33,15.00,29,17.52,9.41,0.0057
83444,14.48,7,1,31,0.82,1292,14.37,28544,44.17,1.02,0.6335,3.33,2.7298,33.33,15.00,29,17.51,9.41,0.0052
83549,14.48,7,1,31,0.82,1285,14.09,27072,44.02,1.02,0.6335,3.33,2.7260,33.33,15.00,29,17.59,9.41,0.0045
83654,14.48,7,1,31,0.82,1278,14.07,26880,44.17,1.02,0.6550,3.33,2.7295,33.33,15.00,29,17.41,9.41,0.0045
83757,14.40,7,1,31,0.82,1291,14.11,27008,44.17,1.02,0.6240,3.33,2.7292,33.33,15.00,29,17.31,9.41,0.0041
83861,14.40,7,1,31,0.82,1294,14.10,26880,44.02,1.02,0.6312,3.33,2.7292,33.33,15.00,29,17.75,9.41,0.0040
83966,14.48,7,1,31,0.82,1294,14.18,27008,44.02,1.02,0.6312,3.33,2.7317,33.33,15.00,29,17.64,9.41,0.0038
84070,14.48,7,1,31,0.82,1290,14.57,30208,44.12,1.02,0.6360,3.33,2.7160,33.33,15.00,29,17.59,9.41,0.0000
84175,14.40,7,1,31,0.82,1292,14.14,26944,44.02,1.02,0.6335,3.33,2.7145,33.33,15.00,29,17.48,9.41,0.0000
84278,14.48,7,1,31,0.82,1299,14.10,27072,43.78,1.02,0.6382,3.33,2.7070,33.33,15.00,29,17.45,9.41,0.0000
84383,14.48,7,1,31,0.81,1294,14.12,26944,43.78,1.02,0.6382,3.33,2.7003,33.33,15.00,29,17.40,9.41,0.0000
84487,14.24,7,1,31,0.81,1299,14.07,27072,43.70,1.02,0.6360,3.33,2.6907,33.33,15.00,29,17.46,9.41,0.0000
84590,14.40,7,1,31,0.81,1300,14.08,26880,43.70,1.02,0.6382,3.33,2.6888,33.33,15.00,29,17.31,9.41,0.0000
84693,14.40,7,1,31,0.81,1297,13.95,25280,43.62,1.02,0.6335,3.33,2.6845,33.33,15.00,29,17.47,9.41,0.0000
84798,14.48,7,1,31,0.81,1288,14.03,27136,43.70,1.02,0.6550,3.33,2.6860,33.33,15.00,29,17.46,9.41,0.0000
84903,14.40,7,1,31,0.81,1282,14.07,26880,43.70,1.02,0.6240,3.33,2.6890,33.33,15.00,29,17.39,9.41,0.0000
85006,14.40,7,1,31,0.81,1282,14.10,27072,43.86,1.02,0.6312,3.33,2.6923,33.33,15.00,29,17.44,9.41,0.0000
85113,14.56,7,1,31,0.81,1294,14.10,23552,43.86,1.02,0.6382,3.33,2.6978,33.33,15.00,29,17.52,9.41,0.0000
85214,14.48,7,1,31,0.81,1294,13.59,26944,43.75,1.02,0.6360,3.33,2.7008,33.33,15.00,29,17.51,9.41,0.0000
85318,14.40,7,1,31,0.81,1295,14.10,27008,43.94,1.02,0.6335,3.33,2.6980,33.33,15.00,29,17.50,9.41,0.0000
85421,14.48,7,1,31,0.81,1296,14.14,26880,43.78,1.02,0.6360,3.33,2.6957,33.33,15.00,29,17.43,9.41,0.0000
85526,14.48,7,1,31,0.81,1301,14.40,28736,43.70,1.02,0.6360,3.33,2.6928,33.33,15.00,29,17.49,9.41,0.0000
85630,14.32,7,1,31,0.81,1305,14.37,26944,43.78,1.02,0.6360,3.33,2.6892,33.33,15.00,29,17.59,9.41,0.0000
85733,14.40,7,1,31,0.81,1297,14.18,26944,43.62,1.02,0.6335,3.33,2.6855,33.33,15.00,29,17.42,9.41,0.0000
85838,14.48,7,1,31,0.81,1295,14.09,27008,43.38,1.02,0.6265,3.33,2.6763,33.33,15.00,29,17.39,9.41,0.0000
85941,14.48,7,1,31,0.81,1306,14.12,26752,43.38,1.02,0.6265,3.33,2.6717,33.33,15.00,29,17.35,9.41,0.0000
86045,14.48,7,1,31,0.80,1298,14.10,27136,43.46,1.02,0.6288,3.33,2.6663,33.33,15.00,29,17.42,9.41,0.0000
86150,14.48,7,1,31,0.80,1304,14.07,26944,43.30,1.02,0.6360,3.33,2.6640,33.33,15.00,29,17.27,9.41,0.0000
86253,14.40,7,1,31,0.80,1291,14.18,27008,43.38,1.02,0.6288,3.33,2.6608,33.33,15.00,29,17.23,9.41,0.0000
86358,14.48,7,1,31,0.80,1284,14.10,27072,43.46,1.02,0.6360,3.33,2.6627,33.33,15.00,29,17.18,9.41,0.0000
86461,14.40,7,1,31,0.80,1284,14.07,27072,43.70,1.02,0.6550,3.33,2.6692,33.33,15.00,29,17.40,9.41,0.0000
86565,14.40,7,1,31,0.81,1286,14.07,27008,43.78,1.02,0.6265,3.33,2.6790,33.33,15.00,29,17.57,9.41,0.0000
86668,14.48,7,1,31,0.81,1288,14.07,26816,43.78,1.02,0.6335,3.33,2.6890,33.33,15.00,29,17.26,9.41,0.0000
86772,14.32,7,1,31,0.81,1300,14.01,25536,43.59,1.02,0.6265,3.33,2.6880,33.33,15.00,29,17.44,9.41,0.0000
86877,14.40,7,1,31,0.81,1304,13.87,26816,43.70,1.02,0.6288,3.33,2.6873,33.33,15.00,29,17.37,9.41,0.0000
86981,14.40,7,1,31,0.81,1306,14.17,26880,43.54,1.02,0.6455,3.33,2.6795,33.33,15.00,29,17.49,9.41,0.0000
87084,14.48,7,1,31,0.81,1312,14.10,27008,43.38,1.02,0.6382,3.33,2.6710,33.33,15.00,29,17.46,9.41,0.0000
87190,14.48,7,1,31,0.80,1320,14.13,26880,43.22,1.02,0.6382,3.33,2.6612,33.33,15.00,29,17.36,9.41,0.0000
87293,14.40,7,1,31,0.80,1317,14.10,27008,43.06,1.02,0.6382,3.33,2.6478,33.33,15.00,29,17.41,9.41,0.0000
87398,14.40,7,1,31,0.80,1306,14.07,26944,42.98,1.02,0.6265,3.33,2.6545,33.33,15.00,29,17.32,9.41,0.0000
87501,14.40,7,1,31,0.79,1312,14.07,27008,43.06,1.02,0.6335,3.33,2.6353,33.33,15.00,29,17.27,9.41,0.0000
87606,14.48,7,1,31,0.79,1302,14.12,28672,42.98,1.02,0.6312,3.33,2.6320,33.33,15.00,29,17.19,9.41,0.0000
87709,14.48,7,1,31,0.79,1295,14.37,28544,43.06,1.02,0.6312,3.33,2.6320,33.33,15.00,29,17.10,9.41,0.0000
87814,14.16,7,1,31,0.79,1293,14.10,27136,43.22,1.02,0.6335,3.33,2.6338,33.33,15.00,29,17.09,9.41,0.0000
87917,14.40,7,1,31,0.80,1301,14.07,26816,43.30,1.02,0.6360,3.33,2.6420,33.33,15.00,29,17.14,9.41,0.0000
88021,14.40,7,1,31,0.80,1302,14.11,26944,43.38,1.02,0.6312,3.33,2.6458,33.33,15.00,29,17.22,9.41,0.0000
88126,14.48,7,1,31,0.80,1298,14.10,27008,43.38,1.02,0.6312,3.33,2.6500,33.33,15.00,29,17.40,9.41,0.0000
88229,14.48,7,1,31,0.80,1295,14.18,26944,43.38,1.02,0.6382,3.33,2.6520,33.33,15.00,29,17.34,9.41,0.0000
88333,14.40,7,1,31,0.80,1304,14.10,27136,43.38,1.02,0.6335,3.33,2.6562,33.33,15.00,29,17.36,9.41,0.0000
88436,14.48,7,1,32,0.80,1304,14.13,26816,43.46,1.02,0.6312,3.33,2.6555,33.33,15.00,29,17.32,9.41,0.0000
88541,14.48,7,1,32,0.80,1305,14.11,27072,43.38,1.02,0.6335,3.33,2.6568,33.33,15.00,29,17.46,9.41,0.0000
88645,14.40,7,1,32,0.80,1309,14.11,26944,43.38,1.02,0.6335,3.33,2.6547,33.33,15.00,29,17.41,9.41,0.0000
88749,14.48,7,1,32,0.80,1315,14.13,26944,43.22,1.02,0.6240,3.33,2.6520,33.33,15.00,29,17.30,9.41,0.0000
88852,14.32,7,1,32,0.80,1314,14.09,25728,43.14,1.02,0.6382,3.33,2.6452,33.33,15.00,29,17.34,9.41,0.0000
88957,14.48,7,1,32,0.80,1317,13.85,28288,43.06,1.02,0.6335,3.33,2.6378,33.33,15.00,29,17.41,9.41,0.0000
89061,14.48,7,1,32,0.79,1311,14.59,30144,42.82,1.02,0.6550,3.33,2.6282,33.33,15.00,29,17.28,9.41,0.0000
89166,14.56,7,1,32,0.79,1314,14.54,33536,42.82,1.02,0.6382,3.33,2.6215,33.33,15.00,29,17.12,9.41,0.0000
89269,14.48,7,1,32,0.79,1304,15.11,27072,42.90,1.02,0.6360,3.33,2.6147,33.33,15.00,29,17.30,9.41,0.0000
89373,14.40,7,1,32,0.79,1305,14.11,26944,42.98,1.02,0.6288,3.33,2.6205,33.33,15.00,29,17.08,9.41,0.0000
89478,14.48,7,1,32,0.79,1307,14.13,26880,42.98,1.02,0.6265,3.33,2.6210,33.33,15.00,29,17.09,9.41,0.0000
89581,14.48,7,1,32,0.79,1317,14.09,27072,42.98,1.02,0.6550,3.33,2.6220,33.33,15.00,29,17.18,9.41,0.0000
89685,14.48,7,1,32,0.79,1316,14.13,26944,43.17,1.02,0.6312,3.33,2.6205,33.33,15.00,29,17.26,9.41,0.0000
89790,14.48,7,1,32,0.79,1312,14.37,28672,42.75,1.02,0.6240,3.33,2.6153,33.33,15.00,29,17.21,9.41,0.0000
89894,14.48,7,1,32,0.79,1321,14.18,27008,42.75,1.02,0.6573,3.33,2.6238,33.33,15.00,29,17.22,9.41,0.0000
89999,14.40,7,1,32,0.79,1311,14.18,26944,42.75,1.02,0.6312,3.33,2.6050,33.33,15.00,29,17.07,9.41,0.0000
90101,14.48,7,1,32,0.78,1317,14.10,27072,42.51,1.02,0.6430,3.33,2.5998,33.33,15.00,29,17.24,9.41,0.0000
90206,14.40,7,1,32,0.78,1314,14.11,26816,42.51,1.02,0.6382,3.33,2.5965,33.33,15.00,29,17.01,9.41,0.0000
90310,14.40,7,1,32,0.78,1312,14.10,27072,42.67,1.02,0.6408,3.33,2.5935,33.33,15.00,29,17.10,9.41,0.0000
90414,14.48,7,1,32,0.78,1304,14.10,26944,42.75,1.02,0.6335,3.33,2.5968,33.33,15.00,29,17.15,9.41,0.0000
90517,14.40,7,1,32,0.78,1304,14.18,27008,42.75,1.02,0.6288,3.33,2.6000,33.33,15.00,29,17.00,9.41,0.0000
90622,14.40,7,1,32,0.78,1317,14.10,27072,42.75,1.02,0.6550,3.33,2.6020,33.33,15.00,29,17.16,9.41,0.0000
90725,14.40,7,1,32,0.78,1311,14.18,26816,42.75,1.02,0.6360,3.33,2.6010,33.33,15.00,29,17.09,9.41,0.0000
90830,14.40,7,1,32,0.78,1309,14.11,27072,42.75,1.02,0.6288,3.33,2.6038,33.33,15.00,29,17.21,9.41,0.0000
90933,14.48,7,1,32,0.78,1317,14.11,26752,42.75,1.02,0.6360,3.33,2.6050,33.33,15.00,29,17.19,9.41,0.0000
91037,14.48,7,1,32,0.79,1315,13.90,25472,42.75,1.02,0.6218,3.33,2.6040,33.33,15.00,29,17.18,9.41,0.0000
91142,14.24,7,1,32,0.78,1313,13.86,27072,42.67,1.02,0.6360,3.33,2.6052,33.33,15.00,29,17.24,9.41,0.0000
91245,14.40,7,1,32,0.78,1305,14.07,26816,42.67,1.02,0.6312,3.33,2.6025,33.33,15.00,29,17.19,9.41,0.0000
91350,14.40,7,1,32,0.78,1304,14.10,27072,42.67,1.02,0.6525,3.33,2.6042,33.33,15.00,29,16.97,9.41,0.0000
91453,14.48,7,1,32,0.78,1314,14.12,26880,42.67,1.02,0.6550,3.33,2.6040,33.33,15.00,29,17.13,9.41,0.0000
91557,14.48,7,1,32,0.78,1310,14.18,27072,42.67,1.02,0.6360,3.33,2.6012,33.33,15.00,29,17.23,9.41,0.0000
91662,14.40,7,1,32,0.78,1322,14.11,27072,42.67,1.02,0.6430,3.33,2.6015,33.33,15.00,29,17.10,9.41,0.0000
91768,14.40,7,1,32,0.78,1324,14.13,27008,42.43,1.02,0.6360,3.33,2.5947,33.33,15.00,29,17.07,9.41,0.0000
91871,14.40,7,1,32,0.78,1318,14.22,28736,42.51,1.02,0.6382,3.33,2.5885,33.33,15.00,29,17.26,9.41,0.0000
91975,14.40,7,1,32,0.78,1319,14.37,26880,42.43,1.02,0.6360,3.33,2.5842,33.33,15.00,29,17.13,9.41,0.0000
92079,14.40,7,1,32,0.78,1320,14.10,27008,42.43,1.02,0.6382,3.33,2.5825,33.33,15.00,29,16.96,9.41,0.0000
92184,14.48,7,1,32,0.78,1325,14.11,26944,42.35,1.02,0.6360,3.33,2.5762,33.33,15.00,29,17.10,9.41,0.0000
92288,14.40,7,1,32,0.78,1323,14.17,26816,42.27,1.02,0.6502,3.33,2.5718,33.33,15.00,29,17.03,9.41,0.0000
92392,14.48,7,1,32,0.77,1326,14.09,27008,42.19,1.02,0.6335,3.33,2.5673,33.33,15.00,29,16.97,9.41,0.0000
92496,14.48,7,1,32,0.77,1328,14.18,26880,42.11,1.02,0.6218,3.07,2.5630,33.33,15.00,29,16.99,9.41,0.0000
92601,14.48,7,1,32,0.77,1322,14.10,27072,42.11,1.02,0.6335,3.33,2.5600,33.33,15.00,29,17.02,9.41,0.0000
92705,14.48,7,1,32,0.77,1322,14.12,26880,42.03,1.02,0.6240,3.07,2.5545,33.33,15.00,29,16.81,9.02,0.0000
92810,14.24,7,1,32,0.77,1312,14.07,26944,41.71,1.02,0.6312,3.33,2.5463,33.33,15.00,29,16.67,9.02,0.0000
92913,14.40,7,1,32,0.77,1296,14.11,26944,41.71,1.02,0.6265,3.07,2.5423,33.33,15.00,29,16.61,9.41,0.0000
93017,14.40,7,1,32,0.77,1290,14.07,26880,41.95,1.02,0.6335,3.07,2.5425,33.33,15.00,29,16.74,9.41,0.0000
93121,14.48,7,1,32,0.77,1288,14.07,25536,42.35,1.02,0.6360,3.07,2.5558,33.33,15.00,29,16.75,9.41,0.0000
93225,14.48,7,1,32,0.77,1288,13.88,25344,42.59,1.02,0.6382,3.33,2.5703,33.33,15.00,29,16.92,9.41,0.0000
93329,14.40,7,1,32,0.78,1286,14.07,27008,42.90,1.02,0.6430,3.33,2.5987,33.33,15.00,29,16.90,9.02,0.0052
93432,14.48,7,1,32,0.78,1281,14.12,27008,42.75,1.02,0.6288,3.33,2.6160,33.33,15.00,29,16.90,9.02,0.0064
93537,14.48,7,1,32,0.78,1343,14.07,26880,42.75,1.02,0.6408,3.33,2.6183,33.33,15.00,29,16.91,9.02,0.0061
93641,14.48,7,1,32,0.78,1276,14.11,27072,42.51,1.02,0.6478,3.33,2.6175,33.33,15.00,29,16.79,9.02,0.0054
93745,14.48,7,1,32,0.78,1282,14.12,26880,42.43,1.02,0.6335,3.33,2.6153,33.33,15.00,29,16.51,9.02,0.0050
93848,14.48,7,1,32,0.78,1342,14.12,27072,42.51,1.02,0.6218,3.33,2.6098,33.33,15.00,29,16.72,9.41,0.0041
93953,14.40,7,1,32,0.78,1277,14.12,28480,42.75,1.02,0.6360,3.33,2.6172,33.33,15.00,29,16.90,9.41,0.0047
94057,14.56,7,1,32,0.79,1221,14.37,28544,42.72,1.02,0.6360,3.33,2.6263,33.33,15.00,29,16.86,9.02,0.0051
94160,14.48,7,1,32,0.79,1294,14.10,27072,42.90,1.02,0.6382,3.33,2.6282,33.33,15.00,29,16.96,9.02,0.0049
94265,14.40,7,1,32,0.79,1298,14.07,26880,42.82,1.02,0.6360,3.33,2.6278,33.33,15.00,29,17.04,9.02,0.0045
94368,14.48,7,1,32,0.79,1294,14.17,27008,42.85,1.02,0.6525,3.33,2.6205,33.33,15.00,29,17.04,9.02,0.0034
94473,14.48,7,1,32,0.79,1293,14.09,27008,42.43,1.02,0.6218,3.33,2.6058,33.33,15.00,29,16.85,9.02,0.0000
94576,14.40,7,1,32,0.78,1297,14.13,26944,42.27,1.02,0.6502,3.33,2.5955,33.33,15.00,29,16.80,9.02,0.0000
94681,14.48,7,1,32,0.78,1286,14.10,27072,42.19,1.02,0.6265,3.33,2.5893,33.33,15.00,29,16.56,9.02,0.0000
94784,14.48,7,1,32,0.78,1338,14.18,26880,42.11,1.02,0.6382,3.33,2.5820,33.33,15.00,29,16.61,9.02,0.0000
94888,14.32,7,1,32,0.78,1274,14.11,27072,42.11,1.02,0.6502,3.33,2.5787,33.33,15.00,29,16.61,9.02,0.0000
94993,14.40,7,1,32,0.78,1278,14.12,26944,42.35,1.02,0.6312,3.33,2.5845,33.33,15.00,29,16.65,9.02,0.0000
95096,14.48,7,1,32,0.78,1283,14.18,26944,42.59,1.02,0.6265,3.33,2.5900,33.33,15.00,29,16.72,9.02,0.0000
95202,14.48,7,1,32,0.78,1284,14.08,26880,42.67,1.02,0.6408,3.33,2.5932,33.33,15.00,29,16.92,9.02,0.0000
95306,14.40,7,1,32,0.78,1294,13.85,25280,42.59,1.02,0.6312,3.33,2.6005,33.33,15.00,29,16.87,9.02,0.0000
95409,14.48,7,1,32,0.78,1292,13.96,27072,42.59,1.02,0.6335,3.33,2.6005,33.33,15.00,29,16.72,9.02,0.0000
95514,14.32,7,1,32,0.78,1302,14.13,26944,42.43,1.02,0.6265,3.33,2.5947,33.33,15.00,29,16.87,9.02,0.0000
95618,14.40,7,1,32,0.78,1299,14.13,27072,42.27,1.02,0.6312,3.33,2.5888,33.33,15.00,29,16.79,9.02,0.0000
95722,14.40,7,1,32,0.78,1297,14.11,27072,42.35,1.02,0.6360,3.33,2.5850,33.33,15.00,29,16.80,9.02,0.0000
95825,14.48,7,1,32,0.78,1287,14.14,26880,42.11,1.02,0.6288,3.33,2.5793,33.33,15.00,29,16.44,9.02,0.0000
95929,14.48,7,1,32,0.78,1291,14.10,27136,42.38,1.02,0.6382,3.33,2.5745,33.33,15.00,29,16.66,9.02,0.0000
96034,14.40,7,1,32,0.78,1280,14.07,26944,42.11,1.02,0.6573,3.33,2.5737,33.33,15.00,29,16.58,9.02,0.0000
96137,14.48,7,1,32,0.78,1280,14.37,28608,42.27,1.02,0.6288,3.33,2.5740,33.33,15.00,29,16.60,9.02,0.0000
96242,14.48,7,1,32,0.77,1270,14.40,27072,42.43,1.02,0.6382,3.33,2.5810,33.33,15.00,29,16.69,9.02,0.0000
96346,14.40,7,1,32,0.78,1271,14.08,26880,42.51,1.02,0.6382,3.33,2.5882,33.33,15.00,29,16.64,9.02,0.0000
96449,14.48,7,1,32,0.78,1280,14.09,27008,42.40,1.02,0.6360,3.33,2.5947,33.33,15.00,29,16.64,9.02,0.0000
96553,14.40,7,1,32,0.78,1261,14.11,26752,42.67,1.02,0.6335,3.33,2.5975,33.33,15.00,29,16.78,9.02,0.0000
96657,14.40,7,1,32,0.78,1263,14.10,27008,42.90,1.02,0.6550,3.33,2.6153,33.33,15.00,29,16.75,9.02,0.0037
96761,14.40,7,1,32,0.79,1268,14.11,27008,42.90,1.02,0.6335,3.33,2.6080,33.33,15.00,29,16.71,9.02,0.0041
96865,14.40,7,1,32,0.79,1279,14.13,26880,42.98,1.02,0.6240,3.33,2.6350,33.33,15.00,29,16.90,9.02,0.0049
96969,14.48,7,1,32,0.79,1277,14.10,27072,42.82,1.02,0.6382,3.33,2.6362,33.33,15.00,29,16.83,9.02,0.0047
97072,14.32,7,1,32,0.79,1342,14.07,26880,42.75,1.02,0.6502,3.33,2.6322,33.33,15.00,29,16.87,9.02,0.0039
97176,14.48,7,1,32,0.79,1277,14.17,27008,42.75,1.02,0.6335,3.33,2.6325,33.33,15.00,29,16.85,9.02,0.0037
97281,14.48,7,1,32,0.79,1278,14.12,26816,42.75,1.02,0.6218,3.33,2.6223,33.33,15.00,29,16.86,9.02,0.0000
97385,14.40,7,1,32,0.79,1219,14.08,25472,42.59,1.02,0.6382,3.33,2.6160,33.33,15.00,29,16.68,9.02,0.0000
97490,14.40,7,1,32,0.79,1290,13.86,26688,42.67,1.02,0.6360,3.33,2.6110,33.33,15.00,29,16.88,9.02,0.0000
97594,14.40,7,1,32,0.79,1271,14.18,26816,42.51,1.02,0.6218,3.33,2.6080,33.33,15.00,29,16.71,9.02,0.0000
97697,14.40,7,1,32,0.79,1269,14.11,27072,42.59,1.02,0.6312,3.33,2.6075,33.33,15.00,29,16.55,9.02,0.0000
97801,14.40,7,1,32,0.79,1265,14.12,26880,42.75,1.02,0.6288,3.33,2.6082,33.33,15.00,29,16.66,9.02,0.0000
97906,14.48,7,1,32,0.79,1268,14.18,27072,42.90,1.02,0.6288,3.33,2.6190,33.33,15.00,29,16.82,9.02,0.0000
98009,14.40,7,1,32,0.79,1262,14.11,27008,43.06,1.02,0.6335,3.33,2.6240,33.33,15.00,29,16.84,9.02,0.0035
98113,14.48,7,1,32,0.79,1266,14.13,26880,43.14,1.02,0.6288,3.33,2.6498,33.33,15.00,29,16.88,9.02,0.0042
98217,14.48,7,1,32,0.80,1264,14.12,28672,43.22,1.02,0.6288,3.33,2.6578,33.33,15.00,29,16.90,9.02,0.0047
98323,14.40,7,1,32,0.80,1267,14.37,28480,42.96,1.02,0.6335,3.33,2.6595,33.33,15.00,29,16.97,9.02,0.0045
98426,14.48,7,1,32,0.80,1269,14.17,27072,43.06,1.02,0.6335,3.33,2.6530,33.33,15.00,29,16.82,9.02,0.0036
98529,14.40,7,1,32,0.80,1275,14.11,27008,43.22,1.02,0.6240,3.33,2.6553,33.33,15.00,29,16.90,9.02,0.0035
98634,14.48,7,1,32,0.80,1269,14.18,26816,43.06,1.02,0.6312,3.33,2.6560,33.33,15.00,29,16.96,9.02,0.0034
98737,14.24,7,1,32,0.80,1276,14.10,27136,43.06,1.02,0.6550,3.33,2.6485,33.33,15.00,29,16.77,9.02,0.0000
98842,14.48,7,1,32,0.80,1282,14.07,26880,43.06,1.02,0.6312,3.33,2.6448,33.33,15.00,29,16.82,9.02,0.0000
98946,14.48,7,1,32,0.80,1280,14.10,27072,42.98,1.02,0.6382,3.33,2.6385,33.33,15.00,29,16.86,9.02,0.0000
99050,14.40,7,1,32,0.79,1280,14.11,27008,42.98,1.02,0.6478,3.33,2.6347,33.33,15.00,29,16.91,9.02,0.0000
99154,14.48,7,1,32,0.80,1284,13.72,23424,42.75,1.02,0.6288,3.33,2.6298,33.33,15.00,29,16.79,9.02,0.0000
99257,14.48,7,1,33,0.79,1283,14.08,27072,42.67,1.02,0.6382,3.33,2.6220,33.33,15.00,29,16.90,9.02,0.0000
99362,14.40,7,1,33,0.79,1292,14.07,26944,42.67,1.02,0.6525,3.33,2.6160,33.33,15.00,29,16.75,9.02,0.0000
99465,14.48,7,1,33,0.79,1294,13.57,22656,42.59,1.02,0.6265,3.33,2.6105,33.33,15.00,29,16.92,9.02,0.0000
99569,14.48,7,1,33,0.79,1288,13.88,25408,42.51,1.02,0.6312,3.33,2.6060,33.33,15.00,29,16.85,9.02,0.0000
99673,14.40,7,1,33,0.78,1292,14.07,27008,42.43,1.02,0.6360,3.33,2.6018,33.33,15.00,29,16.65,9.02,0.0000
99778,14.32,7,1,33,0.78,1298,14.10,27008,42.43,1.02,0.6312,3.33,2.5955,33.33,15.00,29,16.79,9.02,0.0000
99881,14.40,7,1,33,0.78,1292,14.12,26816,42.35,1.02,0.6360,3.33,2.5920,33.33,15.00,29,16.83,9.02,0.0000
99985,14.48,7,1,33,0.78,1282,14.16,27072,42.35,1.02,0.6502,3.33,2.5878,33.33,15.00,29,16.75,9.02,0.0000
100089,14.40,7,1,33,0.78,1272,14.12,26816,42.43,1.02,0.6335,3.33,2.5905,33.33,15.00,29,16.70,9.02,0.0000
100193,14.40,7,1,33,0.78,1276,14.18,26944,42.67,1.02,0.6382,3.33,2.5947,33.33,15.00,29,16.71,9.02,0.0000
100297,14.40,7,1,33,0.78,1275,14.11,27136,42.67,1.02,0.6335,3.33,2.5965,33.33,15.00,29,16.75,9.02,0.0000
100401,14.40,7,1,33,0.78,1282,14.38,28480,42.67,1.02,0.6382,3.33,2.6045,33.33,15.00,29,16.80,9.02,0.0000
100504,14.48,7,1,33,0.79,1276,14.30,27072,42.75,1.02,0.6312,3.33,2.6092,33.33,15.00,29,16.91,9.02,0.0000
100609,14.40,7,1,33,0.79,1217,14.07,26944,42.67,1.02,0.6312,3.33,2.6103,33.33,15.00,29,16.67,9.02,0.0000
