Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
84786,0.00,0.00,0.00,0.00,712,14.40,7,54,0.56,1008,15.57,36480,50.0,36.71,0.6360,2.82,2.0955,33.33,15.00,22,10.03,6.27
84891,0.00,0.00,0.00,0.00,712,14.40,7,54,0.58,1025,15.54,36480,50.0,37.11,0.6312,2.82,2.1275,33.33,15.00,22,10.38,6.27
84994,0.00,0.00,0.00,0.00,712,14.32,7,54,0.59,1042,16.35,41600,50.0,37.11,0.6382,2.82,2.1362,33.33,15.00,22,10.52,6.27
85098,0.00,0.00,0.00,0.00,712,14.32,7,54,0.59,1061,16.57,43072,50.0,37.03,0.6693,2.82,2.0958,33.33,15.00,22,10.81,6.27
85203,0.00,0.00,0.00,0.00,712,14.32,7,54,0.60,1080,16.56,40384,50.0,37.03,0.6525,2.82,2.1002,33.33,15.00,22,10.83,6.67
85306,0.00,0.00,0.00,0.00,712,14.40,7,54,0.60,1097,16.13,36736,50.0,36.95,0.6360,2.82,2.1010,33.33,15.00,22,11.00,6.67
85409,0.00,0.00,0.00,0.00,712,14.40,7,54,0.61,1116,15.59,36544,50.0,36.63,0.6408,2.82,2.0945,33.33,15.00,22,11.21,6.67
85514,0.00,0.00,0.00,0.00,712,14.32,7,54,0.61,1126,15.57,36672,50.0,36.31,0.6382,2.82,2.0785,33.33,15.00,22,11.26,6.67
85618,0.00,0.00,0.00,0.00,712,14.40,7,54,0.60,1133,15.21,33408,50.0,35.99,0.6598,2.82,2.0558,33.33,15.00,22,11.13,6.67
85722,0.00,0.00,0.00,0.00,712,14.40,7,54,0.60,1140,15.11,33344,50.0,35.60,0.6382,2.56,2.0322,33.33,15.00,22,11.08,6.67
85826,0.00,0.00,0.00,0.00,712,14.40,7,54,0.59,1148,15.10,33600,50.0,35.28,0.6668,2.56,2.0053,33.33,15.00,22,11.05,6.67
85929,0.00,0.00,0.00,0.00,712,14.40,7,54,0.59,1152,15.14,33536,50.0,35.12,0.6550,2.56,1.9852,33.33,15.00,22,11.10,7.06
86034,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1160,15.36,35008,50.0,35.68,0.6550,2.56,1.9820,33.33,15.00,22,11.28,7.45
86138,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1173,14.57,30016,50.0,36.07,0.6550,2.56,1.9885,33.33,15.00,22,11.61,7.06
86242,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1187,15.12,33344,50.0,36.15,0.6408,2.56,1.9915,33.33,15.00,22,11.74,7.06
86345,0.00,0.00,0.00,0.00,712,14.32,7,55,0.59,1195,14.57,29952,50.0,35.84,0.6408,2.56,1.9858,33.33,15.00,22,11.72,7.06
86450,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1203,14.57,30144,50.0,35.60,0.6382,2.56,1.9755,33.33,15.00,22,11.68,7.06
86555,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1204,14.59,29952,50.0,35.36,0.6455,2.56,1.9605,33.33,15.00,22,11.60,7.06
86658,0.00,0.00,0.00,0.00,712,14.32,7,55,0.59,1205,14.56,29952,50.0,35.28,0.6408,2.56,1.9523,33.33,15.00,22,11.59,7.45
86762,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1208,15.10,33664,50.0,35.52,0.6408,2.56,1.9515,33.33,15.00,22,11.76,7.45
86867,0.00,0.00,0.00,0.00,712,14.24,7,55,0.59,1216,15.14,33472,50.0,35.60,0.6478,2.56,1.9550,33.33,15.00,22,11.93,7.45
86970,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1224,15.11,31104,50.0,35.68,0.6620,2.56,1.9555,33.33,15.00,22,12.02,7.45
87074,0.00,0.00,0.00,0.00,712,14.32,7,55,0.59,1232,14.34,28480,50.0,35.52,0.6408,2.56,1.9540,33.33,15.00,22,12.11,7.45
87178,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1238,14.35,31808,50.0,35.36,0.6360,2.56,1.9552,33.33,15.00,22,12.13,7.06
87282,0.00,0.00,0.00,0.00,712,14.32,7,55,0.59,1249,15.10,33472,50.0,35.28,0.6408,2.56,1.9525,33.33,15.00,22,12.22,7.45
87386,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1256,15.10,33600,50.0,35.12,0.6525,2.56,1.9465,33.33,15.00,22,12.16,7.45
87490,0.00,0.00,0.00,0.00,712,14.32,7,55,0.59,1249,15.13,33536,50.0,35.04,0.6550,2.56,1.9405,33.33,15.00,22,12.24,7.45
87593,0.00,0.00,0.00,0.00,712,14.40,7,55,0.59,1252,15.12,33408,50.0,34.80,0.6455,2.56,1.9320,33.33,15.00,22,12.16,7.45
87698,0.00,0.00,0.00,0.00,712,14.32,7,55,0.58,1261,15.10,33600,50.0,34.72,0.6382,2.56,1.9265,33.33,15.00,22,12.20,7.45
87802,0.00,0.00,0.00,0.00,712,14.40,7,55,0.58,1260,15.14,33408,50.0,34.72,0.6693,2.56,1.9143,33.33,15.00,22,12.06,7.06
87905,0.00,0.00,0.00,0.00,712,14.32,7,55,0.58,1270,15.11,33472,50.0,34.64,0.6408,2.56,1.9022,33.33,15.00,22,12.06,7.45
88010,0.00,0.00,0.00,0.00,712,14.32,7,55,0.58,1264,14.56,30080,50.0,34.49,0.6478,2.56,1.8958,33.33,15.00,22,12.09,7.45
88114,0.00,0.00,0.00,0.00,712,14.16,7,55,0.58,1264,14.83,30080,50.0,34.41,0.6620,2.56,1.8933,33.33,15.00,22,12.07,7.45
88217,0.00,0.00,0.00,0.00,712,14.40,7,55,0.58,1259,14.57,29952,50.0,34.33,0.6430,2.56,1.8898,33.33,15.00,22,12.04,7.06
88322,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1262,14.57,30080,50.0,34.33,0.6478,2.56,1.8850,33.33,15.00,22,11.94,7.45
88425,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1263,14.58,29952,50.0,34.33,0.6455,2.56,1.8808,33.33,15.00,22,11.91,7.45
88529,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1262,14.58,29952,50.0,34.33,0.6645,2.56,1.8775,33.33,15.00,22,11.94,7.06
88634,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1255,14.56,30080,50.0,34.25,0.6430,2.56,1.8748,33.33,15.00,22,11.93,7.06
88737,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1259,14.60,30080,50.0,34.33,0.6430,2.56,1.8730,33.33,15.00,22,11.97,7.06
88842,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1263,14.57,29824,50.0,34.33,0.6455,2.56,1.8722,33.33,15.00,22,12.02,7.06
88945,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1269,14.57,30016,50.0,34.33,0.6550,2.56,1.8725,33.33,15.00,22,11.96,7.06
89049,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1269,14.59,30080,50.0,34.25,0.6360,2.56,1.8722,33.33,15.00,22,12.00,7.06
89153,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1266,14.55,29760,50.0,34.33,0.6430,2.56,1.8720,33.33,15.00,22,11.97,7.06
89258,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1266,14.35,28416,50.0,34.09,0.6550,2.56,1.8710,33.33,15.00,22,12.07,7.45
89363,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,14.59,30016,50.0,34.01,0.6408,2.56,1.8680,33.33,15.00,22,11.94,7.06
89467,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1265,15.02,33408,50.0,34.17,0.6455,2.56,1.8625,33.33,15.00,22,11.89,7.45
89571,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1262,14.62,30080,50.0,34.17,0.6478,2.56,1.8618,33.33,15.00,22,11.76,7.06
89676,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1249,15.11,33536,50.0,34.09,0.6525,2.56,1.8640,33.33,15.00,22,11.90,7.06
89780,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1246,15.13,33344,50.0,34.25,0.6455,2.56,1.8658,33.33,15.00,22,11.86,7.06
89883,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1246,14.56,30080,50.0,34.33,0.6382,2.56,1.8690,33.33,15.00,22,11.82,7.06
89988,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1248,15.13,33536,50.0,34.41,0.6502,2.56,1.8720,33.33,15.00,22,11.76,7.06
90092,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1246,15.12,33408,50.0,34.41,0.6502,2.56,1.8730,33.33,15.00,22,11.90,7.06
90195,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1245,15.11,33600,50.0,34.49,0.6430,2.56,1.8722,33.33,15.00,22,11.74,7.06
90300,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1244,15.36,35200,50.0,34.41,0.6455,2.56,1.8722,33.33,15.00,22,11.85,7.45
90403,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1249,14.57,29824,50.0,34.57,0.6430,2.56,1.8750,33.33,15.00,22,11.86,7.06
90507,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1251,15.08,33408,50.0,34.49,0.6382,2.56,1.8793,33.33,15.00,22,12.02,7.45
90612,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,15.13,33472,50.0,34.33,0.6430,2.56,1.8768,33.33,15.00,22,11.92,7.06
90715,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1266,15.13,33408,50.0,34.33,0.6430,2.56,1.8742,33.33,15.00,22,11.92,7.06
90819,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1270,15.10,33472,50.0,34.17,0.6573,2.56,1.8762,33.33,15.00,22,11.99,7.06
90922,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1262,15.13,33600,50.0,34.25,0.6645,2.56,1.8745,33.33,15.00,22,11.99,7.45
91027,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1260,15.13,33408,50.0,34.17,0.6455,2.56,1.8733,33.33,15.00,22,12.00,7.06
91131,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1261,15.10,33536,50.0,34.17,0.6478,2.56,1.8725,33.33,15.00,22,11.99,7.45
91234,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1262,15.12,33344,50.0,34.17,0.6598,2.56,1.8713,33.33,15.00,22,11.95,7.06
91339,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1263,14.89,31808,50.0,34.17,0.6360,2.56,1.8675,33.33,15.00,22,11.79,7.06
91443,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1258,14.84,33344,50.0,34.17,0.6408,2.56,1.8660,33.33,15.00,22,11.89,7.06
91546,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1254,15.13,33664,50.0,34.17,0.6408,2.56,1.8638,33.33,15.00,22,11.87,7.45
91651,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1249,15.13,33472,50.0,34.17,0.6430,2.56,1.8598,33.33,15.00,22,11.77,7.06
91755,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1250,14.57,30016,50.0,34.17,0.6455,2.56,1.8590,33.33,15.00,22,11.89,7.06
91858,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1254,15.12,33600,50.0,34.17,0.6478,2.56,1.8598,33.33,15.00,22,11.66,7.06
91963,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1250,15.13,33344,50.0,34.33,0.6455,2.56,1.8615,33.33,15.00,22,11.77,7.45
92067,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1242,15.10,33536,50.0,34.33,0.6478,2.56,1.8622,33.33,15.00,22,11.78,7.06
92171,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1246,15.13,33536,50.0,34.33,0.6408,2.56,1.8630,33.33,15.00,22,11.77,7.45
92276,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1249,15.12,33408,50.0,34.33,0.6455,2.56,1.8650,33.33,15.00,22,11.84,7.06
92379,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1250,15.23,35072,50.0,34.33,0.6455,2.56,1.8650,33.33,15.00,22,11.82,7.45
92484,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1254,15.35,35200,50.0,34.41,0.6382,2.56,1.8653,33.33,15.00,22,11.83,7.06
92587,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1257,15.13,33280,50.0,34.41,0.6455,2.56,1.8658,33.33,15.00,22,11.82,7.06
92692,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1257,15.09,33536,50.0,34.33,0.6430,2.56,1.8665,33.33,15.00,22,11.84,7.06
92796,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1260,15.12,33536,50.0,34.33,0.6478,2.56,1.8675,33.33,15.00,22,11.98,7.45
92899,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,15.12,33472,50.0,34.33,0.6620,2.56,1.8685,33.33,15.00,22,12.03,7.06
93004,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1264,15.10,33472,50.0,34.25,0.6360,2.56,1.8688,33.33,15.00,22,11.91,7.45
93108,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1260,15.11,33536,50.0,34.17,0.6430,2.56,1.8690,33.33,15.00,22,11.88,7.06
93211,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1251,15.13,33408,50.0,34.17,0.6430,2.56,1.8685,33.33,15.00,22,11.89,7.45
93316,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1253,15.11,33472,50.0,34.17,0.6455,2.56,1.8682,33.33,15.00,22,11.87,7.06
93419,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,15.08,32512,50.0,34.09,0.6478,2.56,1.8682,33.33,15.00,22,11.90,7.06
93524,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1252,14.88,31808,50.0,34.17,0.6525,2.56,1.8690,33.33,15.00,22,11.90,7.06
93627,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1254,15.10,33408,50.0,34.25,0.6550,2.56,1.8718,33.33,15.00,22,11.97,7.45
93731,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1254,15.11,33600,50.0,34.33,0.6478,2.56,1.8742,33.33,15.00,22,11.95,7.06
93836,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,15.13,33472,50.0,34.33,0.6502,2.56,1.8762,33.33,15.00,22,11.93,7.45
93939,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1252,15.10,33408,50.0,34.33,0.6598,2.56,1.8762,33.33,15.00,22,11.93,7.06
94043,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1244,14.60,30080,50.0,34.33,0.6645,2.56,1.8800,33.33,15.00,22,12.02,7.45
94147,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1246,15.13,33408,50.0,34.41,0.6382,2.56,1.8795,33.33,15.00,22,11.97,7.06
94251,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1258,15.09,33472,50.0,34.33,0.6382,2.56,1.8785,33.33,15.00,22,11.78,7.45
94354,0.00,0.00,0.00,0.00,712,14.16,7,55,0.57,1261,15.11,33600,50.0,34.33,0.6620,2.56,1.8785,33.33,15.00,22,11.83,7.06
94459,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1255,14.84,31616,50.0,34.33,0.6693,2.56,1.8758,33.33,15.00,22,11.92,7.06
94563,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1255,14.57,29952,50.0,34.33,0.6430,2.56,1.8745,33.33,15.00,22,11.96,7.06
94666,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1261,15.11,33280,50.0,34.17,0.6455,2.56,1.8685,33.33,15.00,22,11.97,7.06
94771,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1263,14.58,32320,50.0,34.25,0.6502,2.56,1.8682,33.33,15.00,22,11.96,7.06
94875,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1262,15.11,33472,50.0,34.17,0.6382,2.56,1.8688,33.33,15.00,22,11.97,7.06
94978,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1258,15.10,30208,50.0,34.33,0.6455,2.56,1.8688,33.33,15.00,22,11.89,7.06
95083,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1258,14.58,33344,50.0,34.25,0.6408,2.56,1.8695,33.33,15.00,22,12.00,7.45
95187,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1248,14.92,29952,50.0,34.17,0.6382,2.56,1.8690,33.33,15.00,22,11.94,7.06
95290,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1247,14.57,30144,50.0,34.17,0.6430,2.56,1.8680,33.33,15.00,22,11.88,7.06
95395,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1257,14.59,29952,50.0,34.25,0.6430,2.56,1.8702,33.33,15.00,22,11.80,7.06
95498,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1261,14.54,29824,50.0,34.33,0.6455,2.56,1.8715,33.33,15.00,22,11.83,7.45
95602,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1257,14.33,28480,50.0,34.33,0.6550,2.56,1.8728,33.33,15.00,22,11.89,7.06
95706,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1256,14.92,33408,50.0,34.33,0.6430,2.56,1.8728,33.33,15.00,22,11.94,7.45
95810,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1257,14.57,29952,50.0,34.25,0.6382,2.56,1.8713,33.33,15.00,22,11.93,7.06
95915,0.00,0.00,0.00,0.00,712,14.24,7,55,0.57,1259,14.57,30080,50.0,34.17,0.6382,2.56,1.8693,33.33,15.00,22,11.89,7.06
96018,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,14.59,29952,50.0,34.17,0.6430,2.56,1.8642,33.33,15.00,22,11.80,7.06
96122,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1256,15.11,33408,50.0,34.17,0.6430,2.56,1.8602,33.33,15.00,22,11.85,7.45
96225,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1252,15.10,33600,50.0,34.25,0.6430,2.56,1.8622,33.33,15.00,22,11.83,7.06
96330,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1255,14.60,29952,50.0,34.17,0.6525,2.56,1.8640,33.33,15.00,22,11.89,7.06
96433,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,14.56,29888,50.0,34.25,0.6525,2.56,1.8662,33.33,15.00,22,11.91,7.06
96538,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1250,14.59,31296,50.0,34.25,0.6455,2.56,1.8665,33.33,15.00,22,11.83,7.45
96641,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,14.60,31744,50.0,34.17,0.6620,2.56,1.8675,33.33,15.00,22,11.82,7.06
96746,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1258,15.35,34304,50.0,34.33,0.6668,2.56,1.8675,33.33,15.00,22,11.89,7.06
96849,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1248,15.10,33536,50.0,34.33,0.6408,2.56,1.8675,33.33,15.00,22,11.89,7.06
96954,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1251,15.13,33472,50.0,34.33,0.6408,2.56,1.8670,33.33,15.00,22,11.85,7.06
97060,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1246,15.10,29952,50.0,34.33,0.6360,2.56,1.8662,33.33,15.00,22,11.83,7.06
97163,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1244,14.57,30016,50.0,34.33,0.6668,2.56,1.8660,33.33,15.00,22,11.71,7.06
97267,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1240,14.60,29952,50.0,34.33,0.6478,2.56,1.8690,33.33,15.00,22,11.72,7.06
97372,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1242,14.57,29952,50.0,34.41,0.6455,2.56,1.8690,33.33,15.00,22,11.64,7.45
97477,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1244,14.57,30144,50.0,34.49,0.6408,2.56,1.8720,33.33,15.00,22,11.80,7.06
97580,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1249,15.13,33472,50.0,34.49,0.6430,2.56,1.8765,33.33,15.00,22,11.93,7.06
97685,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1249,15.07,31872,50.0,34.41,0.6408,2.56,1.8770,33.33,15.00,22,12.00,7.06
97788,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1248,14.85,32000,50.0,34.33,0.6430,2.56,1.8750,33.33,15.00,22,11.81,7.45
97893,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1255,15.13,33536,50.0,34.33,0.6408,2.56,1.8720,33.33,15.00,22,11.79,7.06
97997,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1250,15.12,33344,50.0,34.41,0.6430,2.56,1.8698,33.33,15.00,22,11.85,7.45
98101,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1252,15.10,33600,50.0,34.33,0.6430,2.56,1.8688,33.33,15.00,22,11.87,7.06
98204,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,15.13,33472,50.0,34.33,0.6430,2.56,1.8682,33.33,15.00,22,11.91,7.06
98309,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,15.10,33408,50.0,34.33,0.6502,2.56,1.8673,33.33,15.00,22,11.92,7.06
98412,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1265,15.10,33472,50.0,34.17,0.6550,2.56,1.8678,33.33,15.00,22,11.93,7.06
98517,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1266,15.13,33472,50.0,34.17,0.6430,2.56,1.8682,33.33,15.00,22,11.96,7.06
98621,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,15.11,33408,50.0,34.09,0.6478,2.56,1.8678,33.33,15.00,22,11.92,7.45
98724,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,15.12,33728,50.0,34.09,0.6408,2.56,1.8680,33.33,15.00,22,11.95,7.06
98829,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,15.37,35072,50.0,34.01,0.6478,2.56,1.8680,33.33,15.00,22,11.94,7.06
98932,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1249,15.11,33408,50.0,34.01,0.6478,2.56,1.8673,33.33,15.00,22,11.81,7.06
99036,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,14.99,30144,50.0,34.09,0.6455,2.56,1.8668,33.33,15.00,22,11.80,7.45
99140,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,14.60,29952,50.0,34.17,0.6502,2.56,1.8658,33.33,15.00,22,11.78,7.06
99245,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1244,14.57,29952,50.0,34.33,0.6478,2.56,1.8665,33.33,15.00,22,11.81,7.45
99348,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1243,15.08,33536,50.0,34.33,0.6455,2.56,1.8668,33.33,15.00,22,11.78,7.06
99452,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1250,15.13,33600,50.0,34.33,0.6408,2.56,1.8702,33.33,15.00,22,11.96,7.45
99555,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1254,15.12,33408,50.0,34.41,0.6430,2.56,1.8730,33.33,15.00,22,11.84,7.06
99660,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,14.57,30080,50.0,34.41,0.6455,2.56,1.8750,33.33,15.00,22,11.96,7.06
99763,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1258,15.11,33408,50.0,34.25,0.6455,2.56,1.8740,33.33,15.00,22,11.94,7.06
99868,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,14.87,31808,50.0,34.41,0.6455,2.56,1.8728,33.33,15.00,22,11.98,7.45
99971,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1255,15.09,33536,50.0,34.33,0.6573,2.56,1.8725,33.33,15.00,22,11.90,7.06
100076,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1255,15.14,33664,50.0,34.25,0.6620,2.56,1.8720,33.33,15.00,22,11.95,7.45
100179,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1254,14.58,29888,50.0,34.25,0.6360,2.56,1.8705,33.33,15.00,22,11.85,7.06
100284,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,14.56,30016,50.0,34.25,0.6430,2.56,1.8695,33.33,15.00,22,11.85,7.45
100388,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1255,15.12,33536,50.0,34.17,0.6430,2.56,1.8675,33.33,15.00,22,11.88,7.06
100491,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1254,15.12,32832,50.0,34.25,0.6408,2.56,1.8655,33.33,15.00,22,11.91,7.45
100596,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1259,14.56,30080,50.0,34.17,0.6455,2.56,1.8635,33.33,15.00,22,11.80,7.06
100699,0.00,0.00,0.00,0.00,712,14.16,7,55,0.57,1259,14.57,29888,50.0,34.33,0.6550,2.56,1.8650,33.33,15.00,22,11.94,7.45
100804,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1263,14.58,31488,50.0,34.25,0.6668,2.56,1.8660,33.33,15.00,22,11.90,7.06
100907,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1262,14.57,35072,50.0,34.33,0.6430,2.56,1.8665,33.33,15.00,22,11.86,7.06
101012,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1258,15.36,33600,50.0,34.25,0.6408,2.56,1.8680,33.33,15.00,22,11.89,7.45
101117,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1258,14.70,29760,50.0,34.17,0.6455,2.56,1.8682,33.33,15.00,22,11.96,7.06
101220,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1259,14.56,30080,50.0,34.17,0.6455,2.56,1.8673,33.33,15.00,22,11.85,7.06
101324,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1268,14.59,30016,50.0,34.09,0.6382,2.56,1.8682,33.33,15.00,22,11.91,7.06
101430,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1267,14.58,29888,50.0,34.01,0.6430,2.56,1.8658,33.33,15.00,22,11.83,7.45
101533,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1258,14.56,30080,50.0,34.01,0.6408,2.56,1.8608,33.33,15.00,22,11.86,7.06
101637,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1255,14.59,30080,50.0,34.09,0.6408,2.56,1.8633,33.33,15.00,22,11.98,7.06
101741,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1262,14.58,29888,50.0,34.09,0.6382,2.56,1.8653,33.33,15.00,22,11.95,7.06
