Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
93188,1,1,0.00,1,54,947,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
93293,1,1,0.00,1,54,950,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
93396,1,1,0.00,1,54,950,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
93500,1,1,0.00,1,54,950,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
93605,1,1,0.00,1,54,946,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
93709,1,1,0.00,1,54,948,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
93812,1,1,0.00,1,54,952,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
93917,1,1,0.00,1,54,950,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
94020,1,1,0.00,1,54,944,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
94124,1,1,0.00,1,54,948,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
94228,1,1,0.00,1,54,944,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
94332,1,1,0.00,1,54,945,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.913,95.162,5.10,0
94436,1,1,0.00,1,54,941,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
94540,1,1,0.00,1,54,939,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
94643,1,1,0.00,1,54,940,15.83,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
94748,1,1,0.00,1,54,938,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.662,95.162,5.10,0
94852,1,1,0.00,1,54,939,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.662,95.162,5.10,0
94955,1,1,0.00,1,54,946,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.662,95.162,5.10,0
95059,1,1,0.00,1,54,946,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
95164,1,1,0.00,1,54,944,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
95268,1,1,0.00,1,54,949,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
95371,1,1,0.00,1,54,948,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.913,95.162,5.10,0
95475,1,1,0.00,1,54,950,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.913,95.162,5.10,0
95580,1,1,0.00,1,54,953,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
95683,1,1,0.00,1,54,955,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
95787,1,1,0.00,1,54,947,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
95891,1,1,0.00,1,54,951,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
95997,1,1,0.00,1,54,945,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
96099,1,1,0.00,1,54,951,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
96203,1,1,0.00,1,54,952,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
96306,1,1,0.00,1,54,945,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
96411,1,1,0.00,1,54,950,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,5.10,0
96515,1,1,0.00,1,54,946,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.262,95.162,5.10,0
96619,1,1,0.00,1,54,953,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
96722,1,1,0.00,1,54,955,15.82,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
96826,1,1,0.00,1,54,952,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
96931,1,1,0.00,1,54,948,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
97034,1,1,0.00,1,54,953,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
97138,1,1,0.00,1,54,948,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
97242,1,1,0.00,1,54,951,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,5.10,0
97347,1,1,0.00,1,54,954,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
97450,1,1,0.00,1,54,955,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
97554,1,1,0.00,1,54,955,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,5.10,0
97658,1,1,0.00,1,54,956,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
97763,1,1,0.00,1,54,951,15.30,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,5.10,0
97867,1,1,0.00,1,54,947,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.309,95.162,4.71,0
97971,1,1,0.00,1,54,940,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.709,95.162,4.71,0
98074,1,1,0.00,1,54,931,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,5.10,0
98179,1,1,0.00,1,54,931,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,5.10,0
98283,1,1,0.00,1,55,926,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
98386,1,1,0.00,1,55,930,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
98490,1,1,0.00,1,55,932,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.180,95.162,5.10,0
98595,1,1,0.00,1,55,938,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
98700,1,1,0.00,1,55,939,15.30,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,4.71,0
98804,1,1,0.00,1,55,937,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.709,95.162,4.71,0
98907,1,1,0.00,1,55,940,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.709,95.162,4.71,0
99011,1,1,0.00,1,55,930,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.227,95.162,4.71,0
99115,1,1,0.00,1,55,926,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.227,95.162,4.71,0
99219,1,1,0.00,1,55,915,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.709,95.162,4.71,0
99324,1,1,0.00,1,55,916,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
99427,1,1,0.00,1,55,914,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
99531,1,1,0.00,1,55,910,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.729,95.162,4.71,0
99635,1,1,0.00,1,55,909,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
99738,1,1,0.00,1,55,910,15.54,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
99843,1,1,0.00,1,55,907,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
99947,1,1,0.00,1,55,910,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
100051,1,1,0.00,1,55,912,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
100155,1,1,0.00,1,55,909,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
100260,1,1,0.00,1,55,913,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
100365,1,1,0.00,1,55,911,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
100468,1,1,0.00,1,55,911,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
100572,1,1,0.00,1,55,911,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
100677,1,1,0.00,1,55,909,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
100782,1,1,0.00,1,55,911,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
100885,1,1,0.00,1,55,908,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
100989,1,1,0.00,1,55,910,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
101094,1,1,0.00,1,55,908,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101197,1,1,0.00,1,55,902,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101302,1,1,0.00,1,55,902,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.611,95.162,4.71,0
101406,1,1,0.00,1,55,902,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101510,1,1,0.00,1,55,904,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101613,1,1,0.00,1,55,906,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101718,1,1,0.00,1,55,907,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101822,1,1,0.00,1,55,903,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
101925,1,1,0.00,1,55,905,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
102029,1,1,0.00,1,55,907,15.51,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
102134,1,1,0.00,1,55,903,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.729,95.162,4.71,0
102237,1,1,0.00,1,55,907,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
102341,1,1,0.00,1,55,906,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
102445,1,1,0.00,1,55,909,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
102550,1,1,0.00,1,55,906,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
102653,1,1,0.00,1,55,903,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
102757,1,1,0.00,1,55,905,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
102860,1,1,0.00,1,55,903,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
102965,1,1,0.00,1,55,899,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
103069,1,1,0.00,1,55,895,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
103172,1,1,0.00,1,55,902,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
103278,1,1,0.00,1,55,898,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
103382,1,1,0.00,1,55,896,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
103486,1,1,0.00,1,55,899,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
103589,1,1,0.00,1,55,897,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
103693,1,1,0.00,1,55,900,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
103797,1,1,0.00,1,55,898,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
103901,1,1,0.00,1,55,906,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
104005,1,1,0.00,1,55,908,15.48,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
104110,1,1,0.00,1,55,910,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
104213,1,1,0.00,1,55,908,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
104317,1,1,0.00,1,55,910,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,4.71,0
104420,1,1,0.00,1,55,908,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
104525,1,1,0.00,1,55,906,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
104629,1,1,0.00,1,55,912,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
104732,1,1,0.00,1,55,906,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
104836,1,1,0.00,1,55,902,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
104941,1,1,0.00,1,55,902,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
105044,1,1,0.00,1,55,896,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
105148,1,1,0.00,1,55,900,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
105253,1,1,0.00,1,55,901,15.82,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
105358,1,1,0.00,1,55,899,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
105463,1,1,0.00,1,55,904,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
105566,1,1,0.00,1,55,908,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
105670,1,1,0.00,1,55,908,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
105775,1,1,0.00,1,55,912,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,4.71,0
105879,1,1,0.00,1,55,912,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
105983,1,1,0.00,1,55,905,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
106087,1,1,0.00,1,55,901,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
106190,1,1,0.00,1,55,899,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
106295,1,1,0.00,1,55,901,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
106399,1,1,0.00,1,55,901,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
106502,1,1,0.00,1,55,902,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
106606,1,1,0.00,1,55,903,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
106710,1,1,0.00,1,55,907,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
106815,1,1,0.00,1,55,907,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
106918,1,1,0.00,1,55,899,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
107022,1,1,0.00,1,55,905,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
107126,1,1,0.00,1,55,900,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
107231,1,1,0.00,1,55,901,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
107336,1,1,0.00,1,55,903,15.69,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
107439,1,1,0.00,1,55,897,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
107544,1,1,0.00,1,55,906,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
107648,1,1,0.00,1,55,905,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
107751,1,1,0.00,1,55,906,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.729,95.162,4.71,0
107856,1,1,0.00,1,55,909,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
107960,1,1,0.00,1,55,905,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
108064,1,1,0.00,1,55,908,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
108167,1,1,0.00,1,55,910,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
108272,1,1,0.00,1,55,908,15.32,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,4.71,0
108376,1,1,0.00,1,55,899,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
108479,1,1,0.00,1,55,902,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
108583,1,1,0.00,1,55,901,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
108688,1,1,0.00,1,55,901,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
108791,1,1,0.00,1,55,900,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
108895,1,1,0.00,1,55,899,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
108999,1,1,0.00,1,55,904,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.211,95.162,4.71,0
109104,1,1,0.00,1,55,903,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
109207,1,1,0.00,1,55,903,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
109311,1,1,0.00,1,55,902,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
109416,1,1,0.00,1,55,904,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,32.160,95.162,4.71,0
109521,1,1,0.00,1,55,904,15.81,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.995,95.162,4.71,0
109626,1,1,0.00,1,55,907,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
109730,1,1,0.00,1,55,906,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
109835,1,1,0.00,1,55,908,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.944,95.162,4.71,0
109938,1,1,0.00,1,55,912,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.678,95.162,4.71,0
110042,1,1,0.00,1,55,909,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.627,95.162,4.71,0
110147,1,1,0.00,1,55,910,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
110250,1,1,0.00,1,55,912,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.893,95.162,4.71,0
110354,1,1,1.96,1,55,908,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,52,31.913,95.162,4.71,0
110459,1,1,1.96,1,55,910,15.35,0.00,0.00,2.56,1.0000,17.00,0,0,192,192,15.7,16.1,52,36.443,95.162,6.67,0
110562,1,1,1.96,1,55,925,15.57,0.00,0.00,2.56,1.0000,17.00,0,0,192,192,15.7,16.1,52,39.251,95.162,6.67,0
110666,1,1,1.96,1,55,955,15.58,0.00,0.00,2.82,1.0000,17.00,0,0,192,192,15.7,16.1,52,41.055,95.162,6.67,0
110770,1,1,1.96,1,55,1013,15.58,0.00,0.00,2.82,1.0000,17.50,0,0,192,192,15.7,16.1,52,40.357,95.162,6.67,0
110875,1,1,1.96,1,55,1060,15.57,0.00,0.00,2.82,1.0000,17.50,0,0,192,192,15.7,16.1,52,40.153,95.162,6.67,0
110980,1,1,1.96,1,55,1118,15.59,0.00,0.00,2.82,1.0000,18.00,0,0,192,192,15.7,16.1,52,39.200,95.162,6.67,0
111084,1,1,1.96,1,55,1168,16.19,0.00,0.00,2.82,1.0000,18.50,0,0,192,192,15.7,16.1,52,37.929,95.162,6.67,0
111187,1,1,1.96,1,55,1208,16.57,0.00,0.00,2.82,1.0000,19.00,0,0,192,192,15.7,16.1,52,36.125,95.162,6.67,0
111292,1,1,1.96,1,55,1238,18.01,0.00,0.00,2.56,1.0000,19.50,0,0,192,192,15.7,16.1,52,35.121,95.162,6.67,0
111396,1,1,1.96,1,55,1272,18.13,0.00,0.00,2.56,1.0000,20.50,0,0,192,192,15.7,16.1,52,33.749,95.162,6.67,0
111499,1,1,1.96,1,55,1286,17.11,0.00,0.00,2.56,1.0000,21.00,0,0,192,192,15.7,16.1,52,33.215,95.162,6.67,0
111604,1,1,1.96,1,55,1292,16.58,0.00,0.00,2.56,1.0000,21.50,0,0,192,192,15.7,16.1,52,32.928,95.162,6.67,0
111707,1,1,1.96,1,55,1296,16.55,0.00,0.00,2.56,1.0000,22.00,0,0,192,192,15.7,16.1,52,32.262,95.162,6.67,0
111811,1,1,1.96,1,55,1308,16.12,0.00,0.00,2.30,1.0000,22.50,0,0,192,192,15.7,16.1,52,31.678,95.162,6.67,0
