Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
94570,14.40,7,1,36,0.70,1339,15.10,33472,5.80,1.01,0.6360,3.07,2.3105,33.33,15.00,22,15.48,8.63,0.0000
94676,14.48,7,1,36,0.70,1337,15.13,33600,5.82,1.01,0.6408,3.07,2.3110,33.33,15.00,22,15.41,8.63,0.0000
94779,14.40,7,1,36,0.70,1340,14.64,33664,5.81,1.01,0.6573,3.07,2.3140,33.33,15.00,22,15.56,8.63,0.0000
94882,14.40,7,1,36,0.70,1336,15.10,30080,5.82,1.01,0.6335,3.07,2.3153,33.33,15.00,22,15.65,8.63,0.0000
94987,14.40,7,1,36,0.70,1342,15.13,33600,5.82,1.01,0.6478,3.07,2.3157,33.33,15.00,22,15.67,8.63,0.0000
95090,14.48,7,1,36,0.70,1334,14.59,33728,5.82,1.01,0.6360,3.07,2.3157,33.33,15.00,22,15.56,8.63,0.0000
95194,14.40,7,1,36,0.70,1348,14.64,30080,5.83,1.01,0.6408,3.07,2.3140,33.33,15.00,22,15.77,8.63,0.0000
95298,14.40,7,1,36,0.70,1341,14.57,29952,5.81,1.01,0.6382,3.07,2.3130,33.33,15.00,22,15.52,8.63,0.0000
95402,14.48,7,1,36,0.70,1343,14.88,30848,5.80,1.01,0.6382,3.07,2.3123,33.33,15.00,22,15.54,8.63,0.0000
95506,14.48,7,1,36,0.70,1346,14.58,29376,5.81,1.01,0.6408,3.07,2.3135,33.33,15.00,22,15.73,8.63,0.0000
95611,14.40,7,1,36,0.70,1342,14.54,30400,5.81,1.01,0.6382,3.07,2.3125,33.33,15.00,22,15.54,8.63,0.0000
95714,14.48,7,1,36,0.70,1344,15.13,33664,5.80,1.01,0.6382,2.82,2.3123,33.33,15.00,22,15.71,8.63,0.0000
95819,14.40,7,1,36,0.70,1346,14.99,33344,5.78,1.01,0.6382,3.07,2.3098,33.33,15.00,22,15.58,8.63,0.0000
95922,14.48,7,1,36,0.70,1340,14.59,30336,5.80,1.01,0.6430,2.82,2.3077,33.33,15.00,22,15.50,8.63,0.0000
96027,14.40,7,1,36,0.70,1354,14.54,29952,5.78,1.01,0.6430,3.07,2.3065,33.33,15.00,22,15.65,8.63,0.0000
96131,14.48,7,1,36,0.70,1350,14.55,30016,5.78,1.01,0.6408,2.82,2.3045,33.33,15.00,22,15.64,8.63,0.0000
96236,14.40,7,1,36,0.69,1346,14.99,30336,5.77,1.01,0.6335,3.07,2.3000,33.33,15.00,22,15.59,8.63,0.0000
96339,14.40,7,1,36,0.69,1353,14.96,33472,5.77,1.01,0.6382,2.82,2.2973,33.33,15.00,22,15.69,8.63,0.0000
96444,14.40,7,1,36,0.69,1348,14.56,30016,5.77,1.01,0.6430,3.07,2.2963,33.33,15.00,22,15.46,8.63,0.0000
96547,14.40,7,1,36,0.69,1348,15.12,30080,5.77,1.01,0.6335,2.82,2.2935,33.33,15.00,22,15.47,8.63,0.0000
96651,14.48,7,1,36,0.69,1356,14.64,33600,5.76,1.01,0.6408,2.82,2.2923,33.33,15.00,22,15.73,8.63,0.0000
96756,14.32,7,1,36,0.69,1352,14.56,30016,5.75,1.01,0.6265,2.82,2.2920,33.33,15.00,22,15.53,8.63,0.0000
96859,14.40,7,1,36,0.69,1344,14.59,30400,5.74,1.01,0.6550,2.82,2.2902,33.33,15.00,22,15.56,8.63,0.0000
96964,14.40,7,1,36,0.69,1347,14.59,29952,5.76,1.01,0.6312,2.82,2.2885,33.33,15.00,22,15.45,8.63,0.0000
97068,14.40,7,1,36,0.69,1340,14.62,30016,5.77,1.01,0.6573,2.82,2.2920,33.33,15.00,22,15.50,8.63,0.0000
97172,14.32,7,1,36,0.69,1348,14.58,30400,5.78,1.01,0.6335,2.82,2.2945,33.33,15.00,22,15.61,8.63,0.0000
97277,14.32,7,1,36,0.69,1347,14.60,29952,5.78,1.01,0.6550,2.82,2.2967,33.33,15.00,22,15.60,8.63,0.0000
97380,14.40,7,1,36,0.69,1344,14.53,29952,5.78,1.01,0.6288,2.82,2.2970,33.33,15.00,22,15.56,8.63,0.0000
97485,14.40,7,1,36,0.69,1342,14.35,29952,5.78,1.01,0.6502,2.82,2.2980,33.33,15.00,22,15.53,8.63,0.0000
97588,14.32,7,1,36,0.69,1344,14.60,28608,5.78,1.01,0.6335,2.82,2.2978,33.33,15.00,22,15.55,8.63,0.0000
97693,14.32,7,1,36,0.69,1339,14.56,30016,5.78,1.01,0.6430,2.82,2.3010,33.33,15.00,22,15.48,8.63,0.0000
97797,14.32,7,1,36,0.70,1338,14.53,30080,5.80,1.01,0.6335,2.82,2.2890,33.33,15.00,22,15.48,8.63,0.0000
97900,14.40,7,1,37,0.70,1346,14.60,30016,5.78,1.01,0.6382,3.07,2.3070,33.33,15.00,22,15.74,8.63,0.0000
98004,14.40,7,1,37,0.70,1346,14.85,29952,5.80,1.01,0.6382,2.82,2.3085,33.33,15.00,22,15.73,8.63,0.0000
98108,14.40,7,1,37,0.70,1344,14.88,36672,5.78,1.01,0.6382,3.07,2.3068,33.33,15.00,22,15.71,8.63,0.0000
98212,14.40,7,1,37,0.70,1355,14.59,29952,5.78,1.01,0.6360,2.82,2.3058,33.33,15.00,22,15.71,8.63,0.0000
98317,14.40,7,1,37,0.70,1352,14.56,29952,5.78,1.01,0.6408,3.07,2.3047,33.33,15.00,22,15.67,8.63,0.0000
98420,14.32,7,1,37,0.69,1359,15.12,30144,5.76,1.01,0.6312,2.82,2.2980,33.33,15.00,22,15.62,8.63,0.0000
98523,14.40,7,1,37,0.69,1363,14.60,33600,5.74,1.01,0.6598,2.82,2.2938,33.33,15.00,22,15.69,8.63,0.0000
98628,14.40,7,1,37,0.69,1360,14.57,30016,5.74,1.01,0.6408,2.82,2.2913,33.33,15.00,22,15.64,8.63,0.0000
98732,14.24,7,1,37,0.69,1360,14.58,30144,5.73,1.01,0.6455,2.82,2.2865,33.33,15.00,22,15.49,8.63,0.0000
98836,14.48,7,1,37,0.69,1371,14.60,30016,5.69,1.01,0.6335,2.82,2.2797,33.33,15.00,22,15.65,8.63,0.0000
98940,14.48,7,1,37,0.69,1364,14.57,30016,5.69,1.01,0.6382,2.82,2.2750,33.33,15.00,22,15.54,8.63,0.0000
99043,14.48,7,1,37,0.69,1363,14.53,30144,5.69,1.01,0.6408,2.82,2.2710,33.33,15.00,22,15.53,8.63,0.0000
99148,14.48,7,1,37,0.68,1365,14.59,29952,5.69,1.01,0.6360,2.82,2.2675,33.33,15.00,22,15.56,8.63,0.0000
99252,14.40,7,1,37,0.68,1355,15.11,32448,5.70,1.01,0.6430,2.82,2.2658,33.33,15.00,22,15.41,8.63,0.0000
99355,14.48,7,1,37,0.68,1356,14.58,30464,5.70,1.01,0.6360,2.82,2.2652,33.33,15.00,22,15.48,8.63,0.0000
99460,14.40,7,1,37,0.68,1351,14.59,29952,5.72,1.01,0.6550,2.82,2.2662,33.33,15.00,22,15.51,8.63,0.0000
99563,14.40,7,1,37,0.68,1356,14.39,29824,5.72,1.01,0.6360,2.82,2.2683,33.33,15.00,22,15.57,8.63,0.0000
99667,14.40,7,1,37,0.68,1359,14.34,28544,5.73,1.01,0.6408,2.82,2.2692,33.33,15.00,22,15.63,8.63,0.0000
99772,14.40,7,1,37,0.69,1351,14.60,30016,5.74,1.01,0.6430,2.82,2.2705,33.33,15.00,22,15.36,8.63,0.0000
99876,14.40,7,1,37,0.69,1350,14.57,30016,5.73,1.01,0.6382,2.82,2.2732,33.33,15.00,22,15.48,8.63,0.0000
99980,14.40,7,1,37,0.69,1354,14.57,30144,5.74,1.01,0.6360,2.82,2.2745,33.33,15.00,22,15.56,8.63,0.0000
100085,14.40,7,1,37,0.69,1342,14.59,30016,5.75,1.01,0.6455,2.82,2.2755,33.33,15.00,22,15.37,8.63,0.0000
100188,14.40,7,1,37,0.69,1346,15.09,30016,5.76,1.01,0.6265,2.82,2.2810,33.33,15.00,22,15.59,8.63,0.0000
100291,14.32,7,1,37,0.69,1347,14.59,33664,5.77,1.01,0.6408,2.82,2.2860,33.33,15.00,22,15.60,8.63,0.0000
100396,14.40,7,1,37,0.69,1344,15.12,29952,5.77,1.01,0.6360,2.82,2.2723,33.33,15.00,22,15.56,8.63,0.0000
100499,14.32,7,1,37,0.69,1348,14.57,33344,5.78,1.01,0.6455,2.82,2.2893,33.33,15.00,22,15.61,8.63,0.0000
100604,14.40,7,1,37,0.69,1357,14.83,29952,5.78,1.01,0.6360,2.82,2.2893,33.33,15.00,22,15.59,8.63,0.0000
100707,14.40,7,1,37,0.69,1353,14.59,29952,5.76,1.01,0.6573,2.82,2.2898,33.33,15.00,22,15.54,8.63,0.0000
100812,14.40,7,1,37,0.69,1356,14.57,30016,5.75,1.01,0.6382,2.82,2.2893,33.33,15.00,22,15.59,8.63,0.0000
100915,14.32,7,1,37,0.69,1364,14.54,30080,5.74,1.01,0.6382,2.82,2.2858,33.33,15.00,22,15.71,8.63,0.0000
101020,14.40,7,1,37,0.69,1360,14.60,30016,5.73,1.01,0.6360,2.82,2.2805,33.33,15.00,22,15.49,8.63,0.0000
101123,14.40,7,1,37,0.69,1361,14.57,30016,5.72,1.01,0.6598,2.82,2.2775,33.33,15.00,22,15.65,8.63,0.0000
101228,14.48,7,1,37,0.69,1369,14.54,30144,5.70,1.01,0.6430,2.82,2.2735,33.33,15.00,22,15.62,8.63,0.0000
101331,14.48,7,1,37,0.69,1360,14.60,29952,5.69,1.01,0.6335,2.82,2.2700,33.33,15.00,22,15.50,8.63,0.0000
101436,14.40,7,1,37,0.68,1362,14.57,29952,5.69,1.01,0.6408,2.82,2.2685,33.33,15.00,22,15.51,8.63,0.0000
101541,14.40,7,1,37,0.68,1361,14.53,30144,5.69,1.01,0.6335,2.82,2.2668,33.33,15.00,22,15.50,8.63,0.0000
101645,14.32,7,1,37,0.68,1354,14.57,29952,5.69,1.01,0.6525,2.82,2.2658,33.33,15.00,22,15.40,8.63,0.0000
101749,14.32,7,1,37,0.68,1354,14.31,28480,5.70,1.01,0.6288,2.82,2.2652,33.33,15.00,22,12.99,8.63,0.0000
101853,14.32,7,1,37,0.68,1344,14.59,28544,5.73,1.01,0.6408,2.82,2.2670,33.33,15.00,22,15.40,8.63,0.0000
101957,14.40,7,1,37,0.68,1348,14.59,30016,5.74,1.01,0.6382,2.82,2.2698,33.33,15.00,22,17.88,8.63,0.0000
102061,14.32,7,1,37,0.69,1349,14.56,29952,5.74,1.01,0.6408,2.82,2.2742,33.33,15.00,22,15.62,8.63,0.0000
102164,14.40,7,1,37,0.69,1347,14.58,30016,5.74,1.01,0.6360,2.82,2.2765,33.33,15.00,22,15.45,8.63,0.0000
102270,14.40,7,1,37,0.69,1342,14.60,30016,5.76,1.01,0.6382,2.82,2.2810,33.33,15.00,22,15.53,8.63,0.0000
102374,14.40,7,1,37,0.69,1352,14.56,30080,5.77,1.01,0.6360,2.82,2.2860,33.33,15.00,22,15.51,8.63,0.0000
102477,14.40,7,1,37,0.69,1346,14.58,30144,5.77,1.01,0.6360,2.82,2.2862,33.33,15.00,22,15.44,8.63,0.0000
102582,14.40,7,1,37,0.69,1349,14.64,29760,5.75,1.01,0.6408,2.82,2.2893,33.33,15.00,22,15.48,8.63,0.0000
102685,14.32,7,1,37,0.69,1352,14.81,30016,5.75,1.01,0.6430,2.82,2.2895,33.33,15.00,22,15.67,8.63,0.0000
102790,14.48,7,1,37,0.69,1346,14.53,31808,5.75,1.01,0.6360,2.82,2.2895,33.33,15.00,22,15.43,8.63,0.0000
102893,14.24,7,1,37,0.69,1348,14.60,29952,5.75,1.01,0.6360,2.82,2.2908,33.33,15.00,22,15.61,8.63,0.0000
102997,14.48,7,1,37,0.69,1356,14.55,30080,5.77,1.01,0.6360,2.82,2.2898,33.33,15.00,22,15.57,8.63,0.0000
103102,14.24,7,1,37,0.69,1348,14.53,30080,5.75,1.01,0.6455,2.82,2.2883,33.33,15.00,22,15.46,8.63,0.0000
103205,14.40,7,1,37,0.69,1345,15.14,32896,5.74,1.01,0.6360,2.82,2.2893,33.33,15.00,22,15.43,8.63,0.0000
103309,14.16,7,1,37,0.69,1348,14.57,30336,5.76,1.01,0.6360,2.82,2.2893,33.33,15.00,22,15.61,8.63,0.0000
103413,14.48,7,1,37,0.69,1346,14.61,29952,5.78,1.01,0.6360,2.82,2.2930,33.33,15.00,22,15.59,8.63,0.0000
103517,14.16,7,1,37,0.69,1340,14.60,29952,5.77,1.01,0.6360,2.82,2.2942,33.33,15.00,22,15.51,8.63,0.0000
103620,14.48,7,1,37,0.69,1352,14.58,30080,5.77,1.01,0.6360,2.82,2.2953,33.33,15.00,22,15.67,8.63,0.0000
103725,14.24,7,1,37,0.69,1345,14.54,30400,5.77,1.01,0.6455,2.82,2.2960,33.33,15.00,22,15.57,8.63,0.0000
103829,14.48,7,1,37,0.69,1348,14.36,29888,5.77,1.01,0.6312,2.82,2.2942,33.33,15.00,22,15.47,8.63,0.0000
103932,14.24,7,1,37,0.69,1355,14.32,28160,5.78,1.01,0.6408,2.82,2.2965,33.33,15.00,22,15.72,8.63,0.0000
104037,14.48,7,1,37,0.69,1351,14.54,30208,5.78,1.01,0.6335,2.82,2.2935,33.33,15.00,22,15.51,8.63,0.0000
104140,14.32,7,1,37,0.69,1347,14.60,30016,5.75,1.01,0.6525,2.82,2.2927,33.33,15.00,22,15.45,8.63,0.0000
104244,14.40,7,1,37,0.69,1351,14.57,30080,5.76,1.01,0.6360,2.82,2.2917,33.33,15.00,22,15.50,8.63,0.0000
104349,14.40,7,1,37,0.69,1343,14.54,30144,5.75,1.01,0.6573,2.82,2.2925,33.33,15.00,22,15.54,8.63,0.0000
104452,14.48,7,1,37,0.69,1345,14.60,29952,5.78,1.01,0.6335,2.82,2.2935,33.33,15.00,22,15.57,8.63,0.0000
104556,14.40,7,1,37,0.69,1347,14.57,30016,5.78,1.01,0.6525,2.82,2.2950,33.33,15.00,22,15.60,8.63,0.0000
104661,14.40,7,1,37,0.69,1345,14.54,30144,5.78,1.01,0.6360,2.82,2.2973,33.33,15.00,22,15.57,8.63,0.0000
104765,14.40,7,1,37,0.69,1349,14.60,29952,5.78,1.01,0.6620,2.82,2.2978,33.33,15.00,22,15.63,8.63,0.0000
104868,14.48,7,1,37,0.69,1356,14.85,31424,5.77,1.01,0.6335,3.07,2.2965,33.33,15.00,22,15.59,8.63,0.0000
104972,14.48,7,1,37,0.69,1354,14.53,30144,5.77,1.01,0.6408,2.82,2.2940,33.33,15.00,22,15.54,8.63,0.0000
105075,14.48,7,1,37,0.69,1355,14.60,30016,5.75,1.01,0.6382,3.07,2.2927,33.33,15.00,22,15.57,8.63,0.0000
105180,14.48,7,1,37,0.69,1357,14.56,29888,5.75,1.01,0.6408,2.82,2.2905,33.33,15.00,22,15.60,8.63,0.0000
105284,14.40,7,1,37,0.69,1356,14.54,29952,5.74,1.01,0.6360,2.82,2.2885,33.33,15.00,22,15.59,8.63,0.0000
105387,14.48,7,1,37,0.69,1360,14.59,30016,5.74,1.01,0.6408,2.82,2.2853,33.33,15.00,22,15.64,8.63,0.0000
105492,14.40,7,1,37,0.69,1361,14.57,30016,5.74,1.01,0.6360,2.82,2.2833,33.33,15.00,22,15.50,8.63,0.0000
105596,14.48,7,1,37,0.69,1360,14.58,30144,5.72,1.01,0.6360,2.82,2.2788,33.33,15.00,22,15.49,8.63,0.0000
105701,14.40,7,1,37,0.69,1369,14.59,30016,5.72,1.01,0.6382,2.82,2.2748,33.33,15.00,22,15.62,8.63,0.0000
105805,14.40,7,1,37,0.69,1364,14.55,29952,5.70,1.01,0.6360,2.82,2.2877,33.33,15.00,22,15.55,8.63,0.0000
105908,14.32,7,1,37,0.69,1358,14.56,30144,5.69,1.01,0.6502,2.82,2.2695,33.33,15.00,22,15.46,8.63,0.0000
106013,14.40,7,1,37,0.68,1368,14.36,28480,5.69,1.01,0.6360,2.82,2.2683,33.33,15.00,22,15.60,8.63,0.0000
106116,14.32,7,1,37,0.68,1361,14.58,28352,5.69,1.01,0.6408,2.82,2.2675,33.33,15.00,22,15.51,8.63,0.0000
106220,14.48,7,1,37,0.68,1360,14.54,29952,5.69,1.01,0.6360,2.82,2.2658,33.33,15.00,22,15.48,8.63,0.0000
106325,14.40,7,1,37,0.68,1364,14.60,29952,5.69,1.01,0.6382,2.82,2.2643,33.33,15.00,22,15.54,8.63,0.0000
106428,14.48,7,1,37,0.68,1358,14.58,29760,5.69,1.01,0.6382,2.82,2.2630,33.33,15.00,22,15.47,8.63,0.0000
106532,14.48,7,1,37,0.68,1357,14.58,30144,5.69,1.01,0.6335,2.82,2.2635,33.33,15.00,22,15.44,8.63,0.0000
106636,14.48,7,1,37,0.68,1362,14.60,29952,5.70,1.01,0.6382,2.82,2.2635,33.33,15.00,22,15.53,8.63,0.0000
106741,14.48,7,1,37,0.68,1350,14.57,29952,5.70,1.01,0.6382,2.82,2.2652,33.33,15.00,22,15.34,8.63,0.0000
106844,14.40,7,1,37,0.68,1360,14.57,30080,5.70,1.01,0.6335,2.82,2.2665,33.33,15.00,22,15.64,8.63,0.0000
106948,14.40,7,1,37,0.68,1353,14.84,29952,5.72,1.01,0.6382,2.82,2.2670,33.33,15.00,22,15.54,8.63,0.0000
107052,14.40,7,1,37,0.68,1350,14.63,31296,5.73,1.01,0.6478,2.82,2.2705,33.33,15.00,22,15.49,8.63,0.0000
107156,14.40,7,1,37,0.69,1356,14.57,30080,5.74,1.01,0.6360,2.82,2.2563,33.33,15.00,22,15.42,8.63,0.0000
107259,14.40,7,1,37,0.69,1352,14.64,30016,5.74,1.01,0.6382,2.82,2.2740,33.33,15.00,22,15.37,8.63,0.0000
107364,14.40,7,1,37,0.69,1353,14.63,29888,5.74,1.01,0.6408,2.82,2.2760,33.33,15.00,22,15.39,8.63,0.0000
107467,14.40,7,1,37,0.69,1355,14.57,30080,5.74,1.01,0.6408,2.82,2.2760,33.33,15.00,22,15.57,8.63,0.0000
107572,14.40,7,1,37,0.69,1350,14.59,30016,5.74,1.01,0.6360,2.82,2.2767,33.33,15.00,22,15.49,8.63,0.0000
107676,14.40,7,1,37,0.69,1344,14.63,29952,5.74,1.01,0.6335,2.82,2.2795,33.33,15.00,22,15.56,8.63,0.0000
107779,14.40,7,1,37,0.69,1354,14.57,30144,5.74,1.01,0.6382,2.82,2.2790,33.33,15.00,22,12.99,8.63,0.0000
107884,14.32,7,1,38,0.69,1343,14.60,30080,5.76,1.01,0.6360,2.82,2.2825,33.33,15.00,22,15.39,8.63,0.0000
107987,14.40,7,1,38,0.69,1348,14.61,30144,5.74,1.01,0.6335,2.82,2.2855,33.33,15.00,22,15.61,8.63,0.0000
108092,14.32,7,1,38,0.69,1360,14.33,30016,5.76,1.01,0.6455,2.82,2.2725,33.33,15.00,22,15.78,8.63,0.0000
108195,14.40,7,1,38,0.69,1360,14.31,28480,5.74,1.01,0.6265,2.82,2.2887,33.33,15.00,22,15.64,8.63,0.0000
108299,14.40,7,1,38,0.69,1360,14.58,30016,5.74,1.01,0.6408,2.82,2.2875,33.33,15.00,22,15.65,8.63,0.0000
108403,14.40,7,1,38,0.69,1364,14.58,29952,5.73,1.01,0.6360,2.82,2.2820,33.33,15.00,22,15.69,8.63,0.0000
108507,14.32,7,1,38,0.69,1356,14.60,30080,5.72,1.01,0.6502,2.82,2.2767,33.33,15.00,22,15.43,8.63,0.0000
108611,14.48,7,1,38,0.69,1354,14.58,29760,5.72,1.01,0.6312,2.82,2.2740,33.33,15.00,22,15.41,8.63,0.0000
108715,14.40,7,1,38,0.69,1358,14.58,30080,5.73,1.01,0.6382,2.82,2.2727,33.33,15.00,22,15.46,8.63,0.0000
108819,14.40,7,1,38,0.69,1350,14.60,30080,5.73,1.01,0.6430,2.82,2.2753,33.33,15.00,22,15.50,8.63,0.0000
108922,14.48,7,1,38,0.69,1345,14.58,29760,5.73,1.01,0.6382,2.82,2.2765,33.33,15.00,22,15.42,8.63,0.0000
109027,14.48,7,1,38,0.69,1351,14.58,30144,5.74,1.01,0.6360,2.82,2.2778,33.33,15.00,22,15.51,8.63,0.0000
109131,14.48,7,1,38,0.69,1347,14.60,31936,5.74,1.01,0.6360,2.82,2.2793,33.33,15.00,22,15.45,8.63,0.0000
109234,14.48,7,1,38,0.69,1354,14.58,29696,5.74,1.01,0.6573,2.82,2.2807,33.33,15.00,22,15.55,8.63,0.0000
109339,14.48,7,1,38,0.69,1359,14.56,30080,5.74,1.01,0.6382,2.82,2.2805,33.33,15.00,22,15.63,8.63,0.0000
109442,14.40,7,1,38,0.69,1351,14.60,30144,5.74,1.01,0.6408,2.82,2.2803,33.33,15.00,22,15.51,8.63,0.0000
109547,14.40,7,1,38,0.69,1362,14.63,29952,5.74,1.01,0.6408,2.82,2.2820,33.33,15.00,22,15.67,8.63,0.0000
109652,14.40,7,1,38,0.69,1360,14.57,30144,5.73,1.01,0.6478,2.82,2.2797,33.33,15.00,22,15.49,8.63,0.0000
109755,14.32,7,1,38,0.69,1366,14.59,30144,5.73,1.01,0.6335,2.82,2.2772,33.33,15.00,22,15.58,8.63,0.0000
109859,14.32,7,1,38,0.69,1365,14.63,30144,5.70,1.01,0.6382,2.82,2.2732,33.33,15.00,22,15.72,8.63,0.0000
109963,14.40,7,1,38,0.69,1355,14.54,29952,5.69,1.01,0.6360,2.82,2.2708,33.33,15.00,22,15.41,8.63,0.0000
110067,14.40,7,1,38,0.69,1354,14.61,30016,5.72,1.01,0.6550,2.82,2.2702,33.33,15.00,22,15.55,8.63,0.0000
110172,14.48,7,1,38,0.68,1366,14.56,29888,5.70,1.01,0.6360,2.82,2.2692,33.33,15.00,22,15.57,8.63,0.0000
110276,14.48,7,1,38,0.68,1352,14.33,28544,5.70,1.01,0.6408,2.82,2.2688,33.33,15.00,22,15.38,8.63,0.0000
110380,14.48,7,1,38,0.68,1351,14.61,28608,5.72,1.01,0.6335,2.82,2.2683,33.33,15.00,22,15.36,8.63,0.0000
110485,14.48,7,1,38,0.68,1355,14.58,29696,5.74,1.01,0.6430,2.82,2.2700,33.33,15.00,22,15.56,8.63,0.0000
110589,14.40,7,1,38,0.69,1350,14.58,30144,5.74,1.01,0.6382,2.82,2.2740,33.33,15.00,22,15.49,8.63,0.0000
110693,14.48,7,1,38,0.69,1350,14.60,30016,5.75,1.01,0.6382,2.82,2.2763,33.33,15.00,22,15.50,8.63,0.0000
110797,14.40,7,1,38,0.69,1361,14.57,29696,5.74,1.01,0.6335,2.82,2.2765,33.33,15.00,22,15.50,8.63,0.0000
110900,14.40,7,1,38,0.69,1354,15.11,32320,5.74,1.01,0.6382,2.82,2.2770,33.33,15.00,22,15.55,8.63,0.0000
111005,14.40,7,1,38,0.69,1366,14.60,30592,5.73,1.01,0.6550,2.82,2.2772,33.33,15.00,22,15.72,8.63,0.0000
111108,14.48,7,1,38,0.69,1364,14.63,29952,5.72,1.01,0.6382,2.82,2.2750,33.33,15.00,22,15.54,8.63,0.0000
111212,14.40,7,1,38,0.69,1365,14.81,30080,5.69,1.01,0.6408,2.82,2.2725,33.33,15.00,22,15.57,8.63,0.0000
111316,14.32,7,1,38,0.69,1372,15.38,35136,5.69,1.01,0.6312,2.82,2.2705,33.33,15.00,22,15.66,8.63,0.0000
111420,14.32,7,1,38,0.68,1363,14.64,29952,5.68,1.01,0.6408,2.82,2.2670,33.33,15.00,22,15.53,8.63,0.0000
111525,14.40,7,1,38,0.68,1369,14.57,30080,5.68,1.01,0.6360,2.82,2.2637,33.33,15.00,22,15.47,8.63,0.0000
111629,14.48,7,1,38,0.68,1376,14.60,30080,5.68,1.01,0.6408,2.82,2.2600,33.33,15.00,22,15.56,8.63,0.0000
111734,14.40,7,1,38,0.68,1364,14.63,29696,5.67,1.01,0.6573,2.82,2.2555,33.33,15.00,22,15.39,8.63,0.0000
111838,14.40,7,1,38,0.68,1370,14.57,30144,5.68,1.01,0.6382,2.82,2.2538,33.33,15.00,22,15.47,8.63,0.0000
111941,14.32,7,1,38,0.68,1366,14.60,30016,5.68,1.01,0.6455,2.82,2.2523,33.33,15.00,22,15.42,8.63,0.0000
112046,14.40,7,1,38,0.68,1368,14.63,30144,5.66,1.01,0.6408,2.82,2.2510,33.33,15.00,22,15.46,8.63,0.0000
112150,14.24,7,1,38,0.68,1374,14.58,29952,5.66,1.01,0.6455,2.82,2.2480,33.33,15.00,22,12.98,8.63,0.0000
112253,14.48,7,1,38,0.68,1366,14.53,30144,5.66,1.01,0.6360,2.82,2.2490,33.33,15.00,22,15.42,8.63,0.0000
112358,14.48,7,1,38,0.68,1356,14.34,29696,5.65,1.01,0.6360,2.82,2.2470,33.33,15.00,22,15.28,8.63,0.0000
112462,14.40,7,1,38,0.68,1361,14.53,28544,5.68,1.01,0.6360,2.82,2.2470,33.33,15.00,22,15.35,8.63,0.0000
112565,14.48,7,1,38,0.68,1358,14.61,30016,5.68,1.01,0.6550,2.82,2.2517,33.33,15.00,22,15.46,8.63,0.0000
112670,14.48,7,1,38,0.68,1358,14.64,29696,5.69,1.01,0.6382,2.82,2.2553,33.33,15.00,22,15.46,8.63,0.0000
112774,14.48,7,1,38,0.68,1363,14.57,30144,5.67,1.01,0.6312,2.82,2.2572,33.33,15.00,22,15.53,8.63,0.0000
112878,14.40,7,1,38,0.68,1355,14.61,30080,5.69,1.01,0.6573,2.82,2.2580,33.33,15.00,22,15.41,8.63,0.0000
112983,14.40,7,1,38,0.68,1362,14.63,30016,5.69,1.01,0.6408,2.82,2.2597,33.33,15.00,22,15.40,8.63,0.0000
113086,14.40,7,1,38,0.68,1352,14.57,30080,5.70,1.01,0.6360,2.82,2.2608,33.33,15.00,22,15.37,8.63,0.0000
113189,14.40,7,1,38,0.68,1358,14.60,29952,5.70,1.01,0.6335,2.82,2.2620,33.33,15.00,22,15.46,8.63,0.0000
113294,14.32,7,1,38,0.68,1366,14.61,29952,5.70,1.01,0.6550,2.82,2.2637,33.33,15.00,22,15.57,8.63,0.0000
113399,14.40,7,1,38,0.68,1359,14.57,31808,5.69,1.01,0.6408,2.82,2.2635,33.33,15.00,22,15.48,8.63,0.0000
113502,14.24,7,1,38,0.68,1361,14.60,30016,5.69,1.01,0.6382,2.82,2.2633,33.33,15.00,22,15.50,8.63,0.0000
113605,14.40,7,1,38,0.68,1371,14.57,29760,5.69,1.01,0.6360,2.82,2.2620,33.33,15.00,22,15.49,8.63,0.0000
113712,14.40,7,1,38,0.68,1367,14.57,30080,5.69,1.01,0.6408,2.82,2.2593,33.33,15.00,22,15.44,8.63,0.0000
113814,14.40,7,1,38,0.68,1368,15.02,30080,5.67,1.01,0.6360,2.82,2.2568,33.33,15.00,22,15.46,8.63,0.0000
113917,14.48,7,1,38,0.68,1374,14.64,33472,5.66,1.01,0.6382,2.82,2.2542,33.33,15.00,22,15.54,8.63,0.0000
114022,14.40,7,1,38,0.68,1370,14.57,30144,5.65,1.01,0.6573,2.82,2.2528,33.33,15.00,22,15.50,8.63,0.0000
114125,14.40,7,1,38,0.68,1378,14.59,30016,5.65,1.01,0.6382,2.82,2.2490,33.33,15.00,22,13.04,8.63,0.0000
