Time (msec),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
84190,73.33,1,67,2838,11.59,0.00,0.00,9.22,1.0000,16.00,109.140,85.49,50,7,2.15,1.22,36,0.0026
84294,73.33,1,67,2808,11.58,0.00,0.00,9.22,1.0000,16.00,109.457,85.49,51,7,2.16,1.22,36,0.0025
84398,73.33,1,67,2857,11.56,0.00,0.00,9.22,1.0000,16.00,108.504,85.49,50,7,2.17,1.21,36,0.0024
84502,73.33,1,67,2876,11.57,0.00,0.00,9.47,1.0000,16.00,108.504,85.49,51,7,2.18,1.22,36,0.0074
84606,73.33,1,67,2828,11.58,0.00,0.00,9.47,1.0000,16.00,109.140,85.49,50,7,2.18,1.23,36,0.0019
84710,73.33,1,67,2832,11.57,0.00,0.00,9.47,1.0000,16.00,109.775,85.49,50,7,2.19,1.22,36,0.0018
84813,73.33,1,67,2844,11.34,0.00,0.00,9.47,1.0000,16.00,108.822,85.49,50,7,2.19,1.22,36,0.0017
84918,73.33,1,67,2833,11.44,0.00,0.00,9.47,1.0000,16.00,108.822,85.49,50,7,2.20,1.22,36,0.0066
85021,72.55,1,67,2766,11.57,0.00,0.00,9.47,1.0000,16.00,110.093,85.49,50,7,2.20,1.22,36,0.0012
85126,72.94,1,67,2875,11.58,0.00,0.00,9.47,1.0000,16.00,109.775,84.31,50,7,2.21,1.23,36,0.0013
85230,72.55,1,67,2808,11.57,0.00,0.00,9.47,1.0000,16.00,109.140,84.31,50,7,2.21,1.23,36,0.0012
85333,72.55,1,67,2824,11.60,0.00,0.00,9.47,1.0000,15.50,109.140,84.31,50,7,2.21,1.23,36,0.0011
85439,58.04,1,67,2796,11.34,0.00,0.00,9.47,1.0000,16.00,109.457,83.53,50,7,2.22,1.23,36,0.0011
85546,16.47,1,67,2821,11.56,0.00,0.00,9.47,1.0000,15.50,108.504,63.14,50,7,2.22,1.21,36,0.0009
85647,0.00,1,67,2758,11.58,0.00,0.00,6.40,1.0000,16.00,79.913,18.82,50,7,2.17,0.93,36,-0.1557
85753,0.00,1,67,2579,11.84,0.00,0.00,0.77,1.0000,17.50,44.969,7.84,50,7,1.72,0.68,36,-0.4379
85858,0.00,1,67,2413,12.34,0.00,0.00,0.77,1.0000,18.00,31.627,7.84,49,7,1.19,0.62,36,-0.5070
85961,0.00,1,67,2290,13.13,0.00,0.00,0.77,1.0000,23.00,26.544,7.45,49,7,0.85,0.72,36,-0.3392
86066,0.00,1,67,2152,13.59,0.00,0.00,0.77,1.0000,25.50,26.861,9.02,49,7,0.63,0.86,36,-0.1778
86173,0.00,1,67,2033,14.12,0.00,0.00,0.77,1.0000,25.00,24.955,7.06,49,7,0.53,0.91,36,-0.1027
86276,4.31,1,67,1953,14.37,0.00,0.00,2.05,1.0000,26.50,22.732,6.67,49,7,0.47,0.91,36,-0.0933
86379,8.24,1,67,1814,13.58,0.00,0.00,2.30,1.0000,26.50,34.803,12.55,48,7,0.43,1.03,36,-0.0275
86483,21.96,1,67,1993,13.13,0.00,0.00,3.33,1.0000,26.50,52.911,16.86,48,7,0.51,1.33,36,0.2638
86586,25.49,1,67,2190,12.53,0.00,0.00,5.12,1.0000,11.50,91.350,32.16,47,7,0.75,1.44,36,0.3753
86691,25.88,1,67,2042,12.57,0.00,0.00,6.40,1.0000,12.00,95.162,34.12,47,7,1.17,1.35,36,0.2636
86794,25.88,1,67,2084,13.36,0.00,0.00,6.91,1.0000,19.00,94.527,33.73,47,7,1.44,1.29,36,0.1554
86899,25.88,1,67,2012,14.52,0.00,0.00,7.17,1.0000,10.50,95.480,33.73,47,7,1.58,1.26,36,0.1008
87002,26.67,1,67,2056,14.59,0.00,0.00,7.42,1.0000,16.50,95.797,34.12,47,7,1.65,1.23,36,0.0808
87106,28.63,1,67,2027,14.10,0.00,0.00,7.42,1.0000,16.50,95.480,35.29,47,7,1.69,1.23,36,0.0651
87210,32.16,1,67,1992,13.66,0.00,0.00,7.42,1.0000,16.00,97.703,37.25,47,7,1.71,1.22,36,0.0556
87314,32.16,1,67,2027,13.12,0.00,0.00,7.68,1.0000,16.00,97.703,40.00,47,7,1.73,1.22,36,0.0495
87419,32.16,1,67,2029,13.15,0.00,0.00,7.68,1.0000,16.00,97.386,40.00,47,7,1.75,1.21,36,0.0356
87525,32.16,1,67,2038,12.34,0.00,0.00,7.68,1.0000,16.00,98.656,40.39,47,7,1.76,1.20,36,0.0318
87628,32.16,1,67,2036,12.41,0.00,0.00,7.68,1.0000,16.00,97.386,40.00,47,7,1.77,1.19,36,0.0271
87732,31.76,1,67,2025,12.59,0.00,0.00,7.68,1.0000,16.00,98.021,40.39,47,7,1.77,1.19,36,0.0236
87836,31.76,1,67,2034,12.11,0.00,0.00,7.42,1.0000,16.00,98.339,39.61,47,7,1.77,1.19,36,0.0201
87940,31.76,1,67,1985,12.30,0.00,0.00,7.42,1.0000,16.00,97.703,39.61,47,7,1.77,1.18,36,0.0171
88043,31.76,1,67,2023,12.61,0.00,0.00,7.42,1.0000,16.00,98.656,39.61,47,7,1.77,1.18,36,0.0146
88148,31.76,1,67,2068,12.11,0.00,0.00,7.42,1.0000,16.00,97.386,39.61,47,7,1.78,1.18,36,0.0129
88251,31.76,1,67,2011,12.10,0.00,0.00,7.42,1.0000,16.00,98.974,39.61,47,7,1.78,1.18,36,0.0107
88356,31.76,1,67,1986,12.12,0.00,0.00,7.42,1.0000,16.00,98.021,39.61,47,7,1.78,1.18,36,0.0092
88460,31.76,1,67,2016,12.11,0.00,0.00,7.42,1.0000,16.00,98.021,39.61,47,7,1.78,1.18,36,0.0080
88564,31.76,1,67,2022,12.10,0.00,0.00,7.42,1.0000,16.00,98.656,39.61,47,7,1.78,1.17,36,0.0067
88668,31.76,1,67,2026,12.12,0.00,0.00,7.42,1.0000,16.00,97.703,39.61,47,7,1.78,1.17,36,0.0059
88773,31.76,1,67,2026,12.10,0.00,0.00,7.42,1.0000,16.00,98.339,39.61,47,7,1.78,1.17,36,0.0050
88877,31.76,1,67,2036,12.10,0.00,0.00,7.42,1.0000,16.00,97.386,39.61,47,7,1.78,1.17,36,0.0044
88981,31.76,1,67,2007,12.12,0.00,0.00,7.42,1.0000,16.00,98.974,39.61,47,7,1.78,1.17,36,0.0037
89085,31.76,1,67,2049,12.10,0.00,0.00,7.42,1.0000,16.00,98.021,39.61,47,7,1.78,1.17,36,0.0033
89190,30.20,1,67,2004,12.07,0.00,0.00,7.42,1.0000,16.00,98.021,39.61,47,7,1.78,1.17,36,0.0027
89294,30.20,1,67,2020,12.12,0.00,0.00,7.42,1.0000,16.00,98.021,38.04,47,7,1.78,1.17,36,0.0024
89398,30.20,1,67,2045,12.11,0.00,0.00,7.42,1.0000,16.00,98.021,38.04,47,7,1.78,1.17,36,0.0017
89502,25.49,1,67,1998,12.12,0.00,0.00,7.42,1.0000,16.00,98.021,37.65,47,7,1.77,1.17,36,0.0012
89606,3.92,1,67,2026,12.07,0.00,0.00,7.17,1.0000,16.00,90.714,25.88,47,7,1.77,1.15,36,0.0007
89710,0.00,1,67,1958,11.86,0.00,0.00,5.63,1.0000,16.00,63.712,9.80,47,7,1.70,0.96,36,-0.1263
89814,0.00,1,67,1816,12.07,0.00,0.00,4.35,1.0000,20.00,45.922,7.06,46,7,1.48,0.83,36,-0.2921
89918,0.00,1,67,1746,12.17,0.00,0.00,0.77,1.0000,15.00,35.121,5.88,46,7,1.20,0.77,36,-0.3436
90022,0.00,1,67,1626,12.12,0.00,0.00,0.77,1.0000,20.00,28.767,5.88,46,7,0.95,0.73,36,-0.3144
90126,2.75,1,67,1507,13.12,0.00,0.00,2.56,1.0000,20.00,27.497,6.27,45,7,0.75,0.80,36,-0.2269
90229,0.00,1,67,1399,13.14,0.00,0.00,2.56,1.0000,22.50,32.262,7.84,45,7,0.65,0.92,36,-0.1175
90334,0.00,1,67,1199,13.37,0.00,0.00,2.56,1.0000,21.50,32.897,5.49,45,7,0.61,0.97,36,-0.0326
90437,0.00,1,67,1048,12.64,0.00,0.00,2.56,1.0000,19.50,30.991,4.31,44,7,0.59,0.96,36,-0.0444
90542,0.00,1,67,898,12.91,0.00,0.00,2.30,1.0000,15.50,30.991,4.31,44,7,0.57,0.96,36,-0.0496
90645,0.00,1,67,764,13.11,0.00,0.00,2.30,1.0000,15.00,32.580,4.31,44,7,0.55,0.96,36,-0.0430
90750,0.78,1,67,673,13.59,0.00,0.00,2.56,1.0000,15.00,35.439,4.31,43,7,0.55,0.99,36,-0.0219
90853,30.59,1,67,573,14.11,0.00,0.00,2.56,1.0000,14.00,52.593,14.12,43,7,0.55,1.02,36,0.0202
90957,1.57,1,67,506,14.02,0.00,0.00,3.33,1.0000,13.50,97.386,34.12,43,7,0.59,1.29,36,0.1686
91061,0.00,1,67,681,14.15,0.00,0.00,3.58,1.0000,13.50,84.996,6.27,43,7,0.67,1.33,36,0.3542
91165,0.00,1,67,926,14.64,0.00,0.00,3.84,1.0000,15.00,71.018,4.71,43,7,0.76,1.22,36,0.2402
91268,0.00,1,67,1114,14.10,0.00,0.00,3.84,1.0000,15.00,55.452,4.31,42,7,0.82,1.14,36,0.1532
91373,0.78,1,67,1334,12.60,0.00,0.00,3.58,1.0000,20.00,43.381,4.31,42,7,0.86,1.02,36,0.0366
91476,0.78,1,67,1387,12.10,0.00,0.00,3.07,1.0000,0.50,37.027,5.88,41,7,0.82,0.93,36,-0.0625
91581,0.78,1,67,1508,12.11,0.00,0.00,2.82,1.0000,18.50,32.897,6.27,41,7,0.75,0.92,36,-0.0843
91684,0.78,1,67,1558,12.57,0.00,0.00,2.56,1.0000,21.50,29.403,6.27,40,7,0.69,0.90,36,-0.0988
91789,0.78,1,67,1666,12.32,0.00,0.00,2.30,1.0000,24.50,27.179,6.67,40,7,0.61,0.90,36,-0.0982
91892,1.18,1,67,1779,12.53,0.00,0.00,2.30,1.0000,27.00,24.955,6.67,39,7,0.54,0.90,36,-0.1051
91997,2.75,1,67,1902,13.12,0.00,0.00,2.05,1.0000,30.00,24.320,7.84,38,7,0.48,0.91,36,-0.1000
92101,3.53,1,67,2111,12.55,0.00,0.00,2.05,1.0000,32.50,25.273,9.02,38,7,0.44,0.95,36,-0.0627
92204,3.92,1,67,2253,12.56,0.00,0.00,2.05,1.0000,34.50,27.497,10.59,37,7,0.43,1.00,36,-0.0018
92309,3.92,1,67,2566,12.23,0.00,0.00,2.05,1.0000,36.50,28.450,10.98,36,7,0.44,1.04,36,0.0420
92412,4.31,1,67,2852,12.09,0.00,0.00,2.05,1.0000,39.00,26.544,11.76,36,7,0.45,1.01,36,0.0004
92516,4.31,1,67,2814,12.44,0.00,0.00,2.05,1.0000,39.00,28.767,12.55,36,7,0.44,1.01,36,0.0000
92620,4.31,1,67,2583,13.09,0.00,0.00,2.30,1.0000,39.00,31.627,12.55,35,7,0.45,1.06,36,0.0424
92725,4.31,1,67,2600,13.15,0.00,0.00,2.30,1.0000,37.50,31.309,11.76,35,7,0.49,1.05,36,0.0575
92829,0.39,1,67,2750,13.59,0.00,0.00,2.30,1.0000,37.50,28.767,10.98,35,7,0.50,1.01,36,0.0023
92934,0.00,1,67,2661,14.12,0.00,0.00,2.05,1.0000,38.00,21.779,8.24,35,7,0.48,0.90,36,-0.0787
93038,0.00,1,67,2545,14.08,0.00,0.00,0.77,1.0000,36.00,19.237,7.84,34,7,0.40,0.89,36,-0.1203
93142,0.00,1,67,2446,14.12,0.00,0.00,0.77,1.0000,32.00,17.966,7.84,34,7,0.35,0.93,36,-0.0894
93246,0.00,1,67,2596,14.17,0.00,0.00,0.77,1.0000,30.00,16.060,7.45,33,7,0.31,0.94,36,-0.0633
93349,0.00,1,67,2546,13.58,0.00,0.00,0.77,1.0000,28.00,15.743,7.45,33,7,0.28,0.96,36,-0.0570
93454,0.00,1,67,2422,13.59,0.00,0.00,0.77,1.0000,26.50,15.743,7.45,32,7,0.26,1.00,36,0.0000
93559,0.00,1,67,2456,13.58,0.00,0.00,0.77,1.0000,25.00,16.060,7.06,32,7,0.25,1.00,36,0.0000
93662,0.00,1,67,2370,13.59,0.00,0.00,0.77,1.0000,24.00,16.060,7.06,32,7,0.25,1.00,36,0.0000
93767,0.00,1,67,2320,14.14,0.00,0.00,0.77,1.0000,22.50,16.378,7.06,31,7,0.25,1.00,36,0.0000
93870,0.00,1,67,2322,14.88,0.00,0.00,0.77,1.0000,21.50,16.378,7.06,31,7,0.25,1.00,36,0.0000
93974,0.00,1,67,2222,15.86,0.00,0.00,0.77,1.0000,20.00,16.378,7.06,30,7,0.25,1.00,36,0.0000
94078,0.00,1,67,2194,17.15,0.00,0.00,0.77,1.0000,20.00,16.060,6.67,29,7,0.25,1.00,36,0.0000
94182,0.00,1,67,2122,16.67,0.00,0.00,0.77,1.0000,20.00,16.378,6.67,29,7,0.25,1.00,36,0.0000
94286,0.00,1,67,1966,18.59,0.00,0.00,0.77,1.0000,20.00,16.696,6.67,28,7,0.25,1.00,36,0.0000
94390,0.00,1,67,1788,18.60,0.00,0.00,0.77,1.0000,20.00,18.602,6.67,28,7,0.26,1.04,36,0.0000
94494,0.00,1,67,1552,18.60,0.00,0.00,0.77,1.0000,20.00,19.872,6.27,27,7,0.27,1.05,36,0.0499
94598,0.00,1,67,1370,18.59,0.00,0.00,0.77,1.0000,15.00,21.143,5.88,26,7,0.29,1.07,36,0.0530
94702,0.00,1,67,1214,18.61,0.00,0.00,1.79,1.0000,20.00,24.002,5.88,26,7,0.31,1.08,36,0.0687
94806,0.00,1,67,1140,18.60,0.00,0.00,1.79,1.0000,19.50,24.320,4.71,25,7,0.33,1.09,36,0.0975
94909,0.00,1,67,1122,18.60,0.00,0.00,1.79,1.0000,18.50,24.002,4.31,25,7,0.35,1.06,36,0.0648
95014,0.00,1,67,1096,18.61,0.00,0.00,1.79,1.0000,18.00,23.685,4.31,24,7,0.36,1.03,36,0.0392
95117,0.00,1,67,1062,18.59,0.00,0.00,1.79,1.0000,17.50,23.367,4.31,23,7,0.37,1.01,36,0.0073
95222,0.00,1,67,1085,18.59,0.00,0.00,1.79,1.0000,16.50,24.002,4.31,23,7,0.37,1.01,36,0.0073
95325,0.00,1,67,987,18.61,0.00,0.00,1.79,1.0000,15.50,24.320,3.92,22,7,0.37,1.01,36,0.0075
95430,0.00,1,67,952,18.58,0.00,0.00,1.79,1.0000,15.00,24.955,3.92,22,7,0.38,1.01,36,0.0076
95533,0.00,1,67,916,18.58,0.00,0.00,2.05,1.0000,15.00,25.273,3.92,21,7,0.38,1.01,36,0.0079
95637,0.00,1,67,882,18.61,0.00,0.00,2.05,1.0000,15.00,25.908,3.92,20,7,0.39,1.03,37,0.0083
95742,0.00,1,67,859,18.85,0.00,0.00,2.05,1.0000,15.00,26.861,3.92,20,7,0.39,1.04,37,0.0355
95845,0.00,1,67,840,18.59,0.00,0.00,2.05,1.0000,15.00,27.497,3.92,19,7,0.40,1.05,37,0.0446
95949,0.00,1,67,817,18.58,0.00,0.00,2.05,1.0000,15.00,28.767,4.31,19,7,0.41,1.06,37,0.0543
96052,0.00,1,67,802,0.00,0.00,0.00,2.05,1.0000,15.00,29.720,3.92,18,7,0.42,1.07,37,0.0623
96157,0.00,1,67,794,18.18,0.00,0.00,2.30,1.0000,15.00,30.356,4.31,18,7,0.43,1.07,37,0.0644
96261,0.00,1,68,788,17.56,0.00,0.00,2.30,1.0000,15.00,30.991,4.31,17,7,0.44,1.07,37,0.0676
96365,0.00,1,68,784,16.32,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,17,7,0.46,1.07,37,0.0678
96469,0.00,1,68,784,16.16,0.00,0.00,2.30,1.0000,15.00,31.944,3.92,16,7,0.47,1.07,37,0.0639
96572,0.00,1,68,786,16.13,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,16,7,0.48,1.06,37,0.0594
96676,0.00,1,68,790,16.23,0.00,0.00,2.30,1.0000,15.00,32.580,3.92,15,7,0.49,1.06,37,0.0587
96781,0.00,1,68,796,15.61,0.00,0.00,2.30,1.0000,15.00,32.580,4.31,15,7,0.50,1.06,37,0.0544
96885,0.00,1,68,803,15.58,0.00,0.00,2.30,1.0000,15.00,32.897,3.92,14,7,0.51,1.05,37,0.0454
96988,0.00,1,68,806,15.59,0.00,0.00,2.30,1.0000,15.00,32.897,4.31,14,7,0.51,1.04,37,0.0415
97093,0.00,1,68,809,15.61,0.00,0.00,2.30,1.0000,15.00,32.580,3.92,14,7,0.52,1.02,37,0.0191
97196,0.00,1,68,814,15.82,0.00,0.00,2.30,1.0000,15.00,32.262,3.92,13,7,0.52,1.02,37,0.0183
97301,0.00,1,68,821,15.57,0.00,0.00,2.30,1.0000,15.00,32.580,3.92,13,7,0.52,1.02,37,0.0175
97404,0.00,1,68,820,15.62,0.00,0.00,2.30,1.0000,15.00,32.262,4.31,12,7,0.52,1.02,37,0.0167
97508,0.00,1,68,818,15.60,0.00,0.00,2.30,1.0000,15.00,32.262,3.92,12,7,0.52,1.02,37,0.0159
97612,0.00,1,68,822,15.13,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,12,7,0.52,1.02,37,0.0146
97716,0.00,1,68,820,15.13,0.00,0.00,2.30,1.0000,15.00,32.262,3.92,11,7,0.52,1.02,37,0.0138
97819,0.00,1,68,821,15.58,0.00,0.00,2.30,1.0000,15.00,31.944,4.31,11,7,0.52,1.02,37,0.0128
97923,0.00,1,68,826,15.12,0.00,0.00,2.30,1.0000,15.00,31.627,4.31,11,7,0.52,1.01,37,0.0121
98028,15.69,1,68,832,14.60,0.00,0.00,2.30,1.0000,15.00,33.215,4.71,11,7,0.52,1.01,37,0.0110
98132,18.82,1,68,848,14.33,0.00,0.00,3.07,1.0000,15.00,78.007,23.14,10,7,0.54,1.20,37,0.0996
98236,18.04,1,68,1052,14.30,0.00,0.00,4.10,1.0000,15.00,90.397,24.31,10,7,0.65,1.47,37,0.4613
98340,12.16,1,68,1306,14.27,0.00,0.00,5.12,1.0000,9.00,85.314,20.39,10,7,0.89,1.42,37,0.4133
98443,12.16,1,68,1604,14.09,0.00,0.00,5.63,1.0000,18.00,76.737,17.65,10,7,1.11,1.30,37,0.2223
98547,12.16,1,68,1770,14.53,0.00,0.00,5.63,1.0000,15.50,71.971,18.04,10,7,1.24,1.23,37,0.1245
98651,12.16,1,68,1819,16.48,0.00,0.00,5.63,1.0000,14.50,71.654,18.82,10,7,1.28,1.20,37,0.0667
98756,12.16,1,68,1838,16.56,0.00,0.00,5.63,1.0000,21.00,71.018,18.82,10,7,1.30,1.19,37,0.0532
98860,12.16,1,68,1782,15.60,0.00,0.00,5.63,1.0000,21.00,71.971,18.82,11,7,1.31,1.18,37,0.0401
98964,12.16,1,68,1695,15.11,0.00,0.00,5.89,1.0000,20.50,73.560,18.82,11,7,1.32,1.19,37,0.0481
99069,12.16,1,68,1600,14.40,0.00,0.00,5.89,1.0000,20.00,74.831,18.43,12,7,1.34,1.19,37,0.0532
99172,12.16,1,68,1446,14.13,0.00,0.00,6.14,1.0000,19.50,77.054,18.04,13,7,1.37,1.20,37,0.0555
99276,12.16,1,68,1454,13.58,0.00,0.00,6.14,1.0000,18.50,79.278,17.65,13,7,1.39,1.20,37,0.0524
99381,12.16,1,68,1598,13.58,0.00,0.00,6.14,1.0000,18.50,77.372,17.65,13,7,1.41,1.19,37,0.0472
99485,12.16,1,68,1624,13.59,0.00,0.00,6.14,1.0000,18.50,75.784,18.43,14,7,1.43,1.18,37,0.0357
99589,13.33,1,68,1589,13.56,0.00,0.00,6.14,1.0000,18.50,77.690,18.82,14,7,1.43,1.18,37,0.0277
99694,19.61,1,68,1644,13.12,0.00,0.00,6.40,1.0000,18.00,81.502,21.57,14,7,1.44,1.18,37,0.0328
99797,21.57,1,68,1759,13.12,0.00,0.00,6.66,1.0000,4.50,89.761,27.45,14,7,1.48,1.22,37,0.0570
99901,21.57,1,68,1763,13.11,0.00,0.00,6.91,1.0000,3.50,91.032,28.63,15,7,1.55,1.21,37,0.0535
100004,21.57,1,68,1778,13.10,0.00,0.00,6.91,1.0000,16.50,91.032,28.63,15,7,1.60,1.20,37,0.0451
100109,21.57,1,68,1837,13.57,0.00,0.00,6.91,1.0000,16.00,90.079,28.63,16,7,1.63,1.19,37,0.0360
100213,21.18,1,68,1894,13.83,0.00,0.00,6.91,1.0000,16.00,90.714,28.63,16,7,1.64,1.18,37,0.0224
100317,21.57,1,68,1940,12.95,0.00,0.00,6.91,1.0000,16.50,90.079,28.63,17,7,1.64,1.18,37,0.0185
100422,21.57,1,68,1975,13.12,0.00,0.00,6.91,1.0000,16.50,89.761,28.63,17,7,1.64,1.17,37,0.0150
100527,23.53,1,68,2033,13.06,0.00,0.00,6.91,1.0000,16.50,91.350,29.80,17,7,1.64,1.17,37,0.0126
100631,25.49,1,68,2089,13.13,0.00,0.00,6.91,1.0000,16.50,91.350,31.37,18,7,1.64,1.17,37,0.0102
100736,26.27,1,68,2066,12.56,0.00,0.00,6.91,1.0000,16.50,92.620,33.73,18,7,1.65,1.18,36,0.0151
100840,27.06,1,68,2145,12.82,0.00,0.00,7.17,1.0000,16.50,93.891,34.90,19,7,1.67,1.17,36,0.0085
100944,27.45,1,68,2206,12.59,0.00,0.00,7.17,1.0000,16.50,95.162,35.29,19,7,1.68,1.17,36,0.0078
101048,29.41,1,68,2265,12.57,0.00,0.00,7.17,1.0000,16.50,94.209,36.47,19,7,1.69,1.17,36,0.0068
101152,30.98,1,68,2356,12.59,0.00,0.00,7.17,1.0000,17.00,95.162,38.43,20,7,1.70,1.17,36,0.0060
101256,32.16,1,68,2328,12.59,0.00,0.00,7.17,1.0000,17.00,96.115,39.61,20,7,1.72,1.17,36,0.0057
101360,32.55,1,68,2399,12.56,0.00,0.00,7.42,1.0000,17.00,96.433,40.78,20,7,1.73,1.17,36,0.0051
101464,32.55,1,68,2426,12.07,0.00,0.00,7.42,1.0000,17.00,97.068,41.57,21,7,1.74,1.17,36,0.0044
101568,32.55,1,68,2480,12.09,0.00,0.00,7.42,1.0000,17.00,98.021,41.57,21,7,1.74,1.17,36,0.0038
101672,32.55,1,68,2526,12.09,0.00,0.00,7.42,1.0000,17.00,98.021,41.57,22,7,1.75,1.17,36,0.0034
101775,32.55,1,68,2584,12.11,0.00,0.00,7.42,1.0000,17.50,97.386,41.57,22,7,1.75,1.17,36,0.0028
101880,32.55,1,68,2624,12.12,0.00,0.00,7.42,1.0000,17.50,97.068,41.96,23,7,1.75,1.17,36,0.0022
101984,32.55,1,68,2659,12.12,0.00,0.00,7.42,1.0000,17.50,97.068,41.96,23,7,1.75,1.17,36,0.0019
102088,32.55,1,68,2732,12.12,0.00,0.00,7.42,1.0000,17.50,97.386,42.35,23,7,1.75,1.17,36,0.0014
102191,32.55,1,68,2785,12.11,0.00,0.00,7.42,1.0000,17.50,97.386,42.35,24,7,1.75,1.17,36,0.0011
102295,34.90,1,68,2757,12.09,0.00,0.00,7.42,1.0000,18.00,97.386,42.35,24,7,1.75,1.17,36,0.0009
102399,35.29,1,68,2923,12.33,0.00,0.00,7.42,1.0000,18.00,98.656,45.10,25,7,1.75,1.17,36,0.0008
102504,35.69,1,68,2956,12.41,0.00,0.00,7.42,1.0000,18.00,98.656,45.88,25,7,1.76,1.17,36,0.0010
102607,35.69,1,68,3066,12.58,0.00,0.00,7.42,1.0000,18.00,99.927,45.88,26,7,1.77,1.17,36,0.0009
102712,35.69,1,68,3054,13.13,0.00,0.00,7.42,1.0000,18.00,99.927,46.27,26,7,1.78,1.17,36,0.0011
102815,35.69,1,68,3096,13.11,0.00,0.00,7.42,1.0000,18.00,99.927,46.27,27,7,1.78,1.17,36,0.0011
102920,35.29,1,68,3256,13.12,0.00,0.00,7.42,1.0000,18.00,100.880,46.67,27,7,1.79,1.17,36,0.0010
103023,29.41,3,68,3262,13.37,0.00,0.00,7.42,1.0000,18.50,101.833,44.71,28,7,1.76,1.17,36,0.0000
103127,2.75,3,68,3243,13.35,0.00,0.00,7.17,1.0000,18.50,96.115,32.16,28,7,1.78,1.15,36,0.0117
103231,0.00,3,68,3030,13.12,0.00,0.00,4.61,1.0000,18.50,60.217,12.16,28,7,1.65,0.79,36,-0.2841
103335,0.00,1,68,2912,12.11,0.00,0.00,0.77,1.0000,22.50,40.839,9.02,28,7,1.27,0.76,36,-0.4129
103439,0.00,1,68,2787,14.10,0.00,0.00,0.77,1.0000,24.00,28.450,8.63,28,7,0.93,0.69,36,-0.3284
103543,0.00,1,68,2706,15.58,0.00,0.00,0.77,1.0000,31.50,22.732,8.24,28,7,0.65,0.79,36,-0.2322
103647,0.39,1,68,2746,14.17,0.00,0.00,0.77,1.0000,33.00,19.555,7.84,28,7,0.48,0.83,36,-0.1962
103751,8.63,1,68,2568,12.56,0.00,0.00,1.79,1.0000,29.50,23.049,10.59,28,7,0.38,0.91,36,-0.1184
103854,10.20,1,68,2519,12.64,0.00,0.00,2.82,1.0000,30.00,41.792,16.47,28,7,0.39,1.31,36,0.2189
103959,10.20,1,68,2439,13.14,0.00,0.00,3.58,1.0000,31.50,54.499,18.04,28,7,0.59,1.32,36,0.3524
104062,10.20,1,68,2260,13.58,0.00,0.00,4.10,1.0000,31.00,61.488,18.04,28,7,0.83,1.17,36,0.1793
104167,10.20,1,68,2050,14.45,0.00,0.00,4.86,1.0000,25.50,65.300,18.04,28,7,1.00,1.20,36,0.1190
104271,10.20,1,68,2169,15.45,0.00,0.00,5.12,1.0000,26.00,65.300,17.25,28,7,1.10,1.19,36,0.0849
104375,10.20,1,68,2204,15.57,-1.05,0.00,5.12,1.0000,6.50,65.618,17.65,29,7,1.16,1.17,36,0.0525
104480,10.20,1,68,2232,14.58,-1.05,0.00,5.12,1.0000,23.00,65.300,17.65,29,7,1.18,1.16,36,0.0372
104584,7.06,1,68,2205,13.85,-1.05,0.00,5.12,1.0000,23.00,65.300,17.25,29,7,1.20,1.15,36,0.0245
104689,4.31,1,68,2206,13.58,-1.05,0.00,4.61,1.0000,23.00,54.499,12.55,29,7,1.20,1.09,36,-0.0053
104794,4.31,1,68,2143,13.12,-1.05,0.00,4.10,1.0000,24.50,46.557,11.37,29,7,1.11,0.99,36,-0.1016
104898,4.31,1,68,2130,12.58,-1.05,0.00,3.58,1.0000,23.00,43.063,11.37,29,7,1.00,0.94,36,-0.1155
105003,4.31,1,68,2191,12.36,-1.05,0.00,3.07,1.0000,23.50,40.204,10.98,29,7,0.89,0.91,36,-0.1020
105107,4.31,1,68,2220,12.11,-1.05,0.00,3.07,1.0000,27.00,38.615,10.98,29,7,0.81,0.93,36,-0.0848
105212,4.31,1,68,2172,12.10,-1.05,0.00,3.07,1.0000,28.00,37.980,11.37,28,7,0.75,0.95,36,-0.0626
105315,5.49,1,68,2113,11.57,-0.70,0.00,2.82,1.0000,28.00,37.980,11.37,29,7,0.71,0.98,36,-0.0305
105420,6.27,1,68,2136,12.11,-0.70,0.00,3.07,1.0000,28.00,40.839,12.55,28,7,0.69,1.00,36,-0.0017
105525,7.45,1,68,2117,12.11,-0.70,0.00,3.33,1.0000,28.00,45.287,14.12,28,7,0.72,1.05,36,0.0468
