Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
144086,7,33,1314,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
144192,7,33,1321,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
144295,7,33,1321,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
144400,7,33,1314,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
144504,7,33,1315,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
144607,7,33,1314,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
144711,7,33,1299,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.106,0
144816,7,33,1298,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
144921,7,33,1301,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
145025,7,33,1310,14.33,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
145128,7,33,1310,14.61,1.01,28,0.0000,3.07,1,0.71,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
145232,7,33,1316,14.60,1.01,28,0.0000,3.07,1,0.71,15.00,8.63,0.00,0.00,0.00,0.0000,41.106,0
145335,7,33,1320,15.12,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
145440,7,33,1317,14.62,1.01,28,0.0000,3.07,1,0.71,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
145544,7,33,1313,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
145649,7,33,1313,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
145752,7,33,1318,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
145856,7,33,1306,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
145961,7,33,1308,14.86,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.106,0
146065,7,33,1308,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.106,0
146168,7,33,1315,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
146273,7,33,1311,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
146378,7,33,1302,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
146483,7,33,1308,14.62,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.106,0
146588,7,33,1310,14.62,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
146691,7,33,1309,14.84,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
146795,7,33,1312,14.60,1.01,28,0.0000,3.07,1,0.71,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
146898,7,33,1314,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
147003,7,33,1312,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
147107,7,33,1312,14.35,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
147211,7,33,1318,14.41,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
147316,7,33,1318,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
147420,7,33,1313,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
147523,7,33,1312,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
147627,7,33,1317,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
147732,7,33,1316,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
147836,7,33,1312,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
147939,7,33,1319,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.470,0
148043,7,33,1315,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.521,0
148148,7,33,1302,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.521,0
148253,7,33,1302,14.11,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
148356,7,33,1306,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
148460,7,33,1298,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
148564,7,33,1295,14.41,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
148669,7,33,1288,14.48,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
148772,7,33,1290,14.59,1.01,28,0.0000,3.07,1,0.69,15.00,8.63,0.00,0.00,0.00,0.0000,40.470,0
148876,7,33,1285,14.16,1.01,28,0.0000,2.82,1,0.69,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
148980,7,33,1280,14.58,1.01,28,0.0000,2.82,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.890,0
149084,7,33,1285,14.14,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.106,0
149188,7,33,1287,14.12,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.157,0
149291,7,33,1300,14.34,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
149396,7,33,1299,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
149499,7,33,1286,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
149603,7,33,1282,14.60,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
149708,7,33,1286,14.61,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
149811,7,33,1270,14.58,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
149915,7,33,1269,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
150020,7,33,1268,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,41.055,0
150123,7,33,1269,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.839,0
150227,7,33,1272,14.85,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.839,0
150332,7,33,1275,14.58,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,41.106,0
150435,7,33,1280,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
150539,7,33,1285,14.58,1.01,28,0.0000,2.82,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.839,0
150644,7,33,1294,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.321,0
150748,7,33,1294,14.62,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.839,0
150853,7,33,1288,15.12,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
150958,7,33,1289,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.839,0
151062,7,33,1298,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,41.055,0
151166,7,33,1298,14.62,1.01,28,0.0000,3.07,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,41.055,0
151271,7,33,1297,14.59,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
151374,7,33,1296,14.34,1.01,28,0.0000,2.82,1,0.70,15.00,8.63,0.00,0.00,0.00,0.0000,40.306,0
151478,7,33,1306,14.63,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
151582,7,33,1297,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
151686,7,33,1297,14.59,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
151790,7,33,1296,14.61,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
151894,7,33,1302,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
151999,7,33,1294,14.60,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
152102,7,33,1293,14.60,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
152206,7,33,1284,14.57,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
152310,7,33,1291,14.32,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
152414,7,33,1292,14.41,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
152518,7,33,1289,14.20,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
152622,7,33,1290,14.13,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
152725,7,33,1288,14.12,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
152829,7,33,1290,14.12,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
152934,7,33,1280,14.13,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
153038,7,33,1284,14.12,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
153142,7,33,1265,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
153246,7,33,1268,14.59,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,41.055,0
153350,7,33,1274,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
153454,7,33,1264,14.37,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
153558,7,33,1257,14.35,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,41.106,0
153661,7,33,1265,14.15,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.890,0
153766,7,33,1269,14.59,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,41.106,0
153870,7,34,1276,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.890,0
153974,7,34,1276,14.60,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.839,0
154078,7,34,1277,15.11,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,41.055,0
154182,7,34,1276,15.15,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
154286,7,34,1283,14.94,1.01,28,0.0000,3.07,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
154390,7,34,1278,14.59,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
154494,7,34,1282,14.84,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
154598,7,34,1282,14.58,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
154701,7,34,1291,14.61,1.01,28,0.0000,2.82,1,0.70,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
154805,7,34,1289,14.60,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
154910,7,34,1290,14.58,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
155014,7,34,1286,14.62,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
155117,7,34,1282,14.60,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
155221,7,34,1282,14.60,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
155325,7,34,1277,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
155429,7,34,1277,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
155533,7,34,1282,14.58,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
155636,7,34,1288,14.35,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
155741,7,34,1286,14.60,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
155845,7,34,1281,14.61,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
155948,7,34,1279,14.58,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
156053,7,34,1280,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
156157,7,34,1292,14.60,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.988,0
156260,7,34,1285,14.58,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
156364,7,34,1281,14.62,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
156468,7,34,1286,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
156572,7,34,1288,14.84,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
156677,7,34,1286,14.15,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
156780,7,34,1285,14.58,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
156884,7,34,1281,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
156988,7,34,1288,14.59,1.01,28,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
157093,7,34,1292,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
157196,7,34,1281,14.60,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
157300,7,34,1281,14.58,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
157403,7,34,1282,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
157508,7,34,1289,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
157612,7,34,1287,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
157715,7,34,1290,14.37,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
157820,7,34,1288,14.33,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
157924,7,34,1298,14.61,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
158028,7,34,1294,14.59,1.01,28,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
158131,7,34,1281,14.57,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
158235,7,34,1287,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
158339,7,34,1287,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
158443,7,34,1290,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
158548,7,34,1283,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
158652,7,34,1285,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
158755,7,34,1280,14.70,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
158859,7,34,1290,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
158963,7,34,1283,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
159066,7,34,1283,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
159170,7,34,1284,14.57,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
159275,7,34,1290,14.60,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
159379,7,34,1286,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
159483,7,34,1287,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
159587,7,34,1282,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
159690,7,34,1278,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
159794,7,34,1286,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
159899,7,34,1282,14.36,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
160003,7,34,1281,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
160106,7,34,1286,14.62,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
160210,7,34,1293,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
160315,7,34,1292,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
160418,7,34,1285,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.988,0
160522,7,34,1282,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
160626,7,34,1294,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
160729,7,34,1293,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
160834,7,34,1282,14.83,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
160938,7,34,1281,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
161042,7,34,1283,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
161145,7,34,1292,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
161249,7,34,1287,14.60,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
161354,7,34,1284,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
161458,7,34,1282,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
161562,7,34,1290,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
161665,7,34,1294,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
161770,7,34,1283,14.13,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.988,0
161874,7,34,1288,14.56,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
161977,7,34,1288,14.37,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
162081,7,34,1284,14.46,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.988,0
162185,7,34,1280,14.60,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
162289,7,34,1274,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
162394,7,34,1271,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
162498,7,34,1278,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
162603,7,34,1270,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
162706,7,34,1276,14.60,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.306,0
162811,7,34,1279,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.521,0
162915,7,34,1292,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.470,0
163019,7,34,1291,14.62,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
163124,7,34,1288,14.58,1.01,29,0.0000,3.07,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.255,0
163228,7,34,1285,14.58,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
163331,7,34,1289,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
163435,7,34,1293,14.57,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.937,0
163539,7,34,1283,14.60,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
163643,7,34,1285,14.60,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
163746,7,34,1291,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.988,0
163851,7,34,1292,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
163955,7,34,1289,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.419,0
164059,7,34,1292,14.57,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.886,0
164162,7,34,1291,14.35,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.886,0
164267,7,34,1298,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
164371,7,34,1288,14.62,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.886,0
164475,7,34,1282,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.937,0
164578,7,34,1284,14.60,1.01,29,0.0000,2.82,1,0.68,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
164682,7,34,1287,14.61,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.102,0
164786,7,34,1288,14.59,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.937,0
164891,7,34,1285,14.61,1.01,29,0.0000,2.82,1,0.68,15.00,8.24,0.00,0.00,0.00,0.0000,40.204,0
164995,7,34,1280,14.57,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,40.153,0
165098,7,34,1286,14.85,1.01,29,0.0000,2.82,1,0.69,15.00,8.24,0.00,0.00,0.00,0.0000,39.886,0
165202,7,34,1291,14.61,1.01,29,0.0000,2.82,1,0.68,15.00,8.24,0.00,0.00,0.00,0.0000,39.886,0
165306,7,34,1278,14.58,1.01,29,0.0000,2.82,1,0.68,15.00,8.24,0.00,0.00,0.00,0.0000,39.886,0
165410,7,34,1276,14.61,1.01,29,0.0000,2.82,1,0.68,15.00,8.24,0.00,0.00,0.00,0.0000,39.937,0
