Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
106844,7,56,1756,13.44,0.81,33,-0.2350,2.56,1,0.80,23.50,5.88,1.57,0.00,0.00,1.0000,28.665,37
106947,7,56,1633,12.93,0.90,33,-0.1530,2.56,1,0.66,25.00,7.45,2.35,0.00,0.00,1.0000,28.767,37
107052,7,56,1606,12.87,0.95,33,-0.0762,2.56,1,0.60,26.00,8.24,2.35,0.00,0.00,1.0000,30.356,37
107155,7,56,1674,13.57,0.97,33,-0.0461,2.30,1,0.57,17.50,8.24,2.35,0.00,0.00,1.0000,30.089,36
107260,7,56,1794,13.60,0.98,33,-0.0387,2.30,1,0.55,19.00,8.24,3.14,0.00,0.00,1.0000,29.454,36
107363,7,56,1970,13.11,0.98,33,-0.0225,2.30,1,0.53,20.50,9.02,3.14,0.00,0.00,1.0000,29.352,35
107467,7,56,2159,12.35,0.98,33,-0.0252,2.30,1,0.51,33.50,9.41,3.14,0.00,0.00,1.0000,28.767,35
107572,7,56,2390,12.12,0.96,33,-0.0409,2.30,1,0.50,36.50,9.80,3.14,0.00,0.00,1.0000,27.179,34
107676,7,56,2600,12.10,0.94,33,-0.0635,2.05,1,0.47,38.50,9.80,3.14,0.00,0.00,1.0000,25.222,34
107780,7,56,2596,12.12,1.01,33,-0.0568,2.05,1,0.43,37.00,10.20,3.14,0.00,0.00,1.0000,24.320,34
107884,7,56,2511,12.59,1.01,33,-0.0008,2.05,1,0.41,36.50,10.20,3.14,0.00,0.00,1.0000,25.006,33
107988,7,56,2464,12.56,1.01,33,0.0000,2.05,1,0.41,36.50,10.20,3.14,0.00,0.00,1.0000,24.955,33
108092,7,56,2483,12.11,1.01,33,0.0000,2.05,1,0.41,36.50,10.20,3.92,0.00,0.00,1.0000,25.006,33
108196,7,56,2504,12.58,1.07,33,0.0000,2.05,1,0.41,36.50,10.98,4.31,0.00,0.00,1.0000,26.595,33
108300,7,56,2480,12.58,1.08,33,0.0688,2.30,1,0.43,37.50,11.76,4.31,0.00,0.00,1.0000,29.136,32
108404,7,56,2446,13.13,1.06,33,0.0636,2.30,1,0.46,36.50,11.76,4.31,0.00,0.00,1.0000,30.673,32
108507,7,56,2416,13.11,1.01,33,0.0415,2.30,1,0.49,36.00,10.98,3.92,0.00,0.00,1.0000,29.720,32
108612,7,56,2418,13.12,0.96,33,-0.0389,2.05,1,0.49,36.50,9.41,3.14,0.00,0.00,1.0000,26.810,32
108715,7,56,2404,13.87,0.96,33,-0.0552,2.05,1,0.46,37.00,9.41,2.75,0.00,0.00,1.0000,24.955,32
108820,7,56,2391,14.10,0.93,33,-0.0623,2.05,1,0.43,36.00,9.02,1.96,0.00,0.00,1.0000,23.049,32
108923,7,56,2383,14.11,0.93,33,-0.0665,1.79,1,0.40,35.50,8.24,1.57,0.00,0.00,1.0000,20.908,31
109027,7,56,2358,14.09,0.95,33,-0.0662,1.79,1,0.36,34.50,8.24,1.18,0.00,0.00,1.0000,19.872,31
109131,7,56,2346,13.33,0.96,33,-0.0504,1.79,1,0.33,34.00,7.84,0.78,0.00,0.00,1.0000,18.919,31
109235,7,56,2328,13.12,0.97,33,-0.0379,1.54,1,0.31,33.50,7.45,0.39,0.00,0.00,1.0000,17.966,30
109340,7,56,2300,13.11,0.96,33,-0.0476,1.54,1,0.30,33.00,7.06,0.39,0.00,0.00,1.0000,16.696,30
109443,7,56,2275,13.09,1.00,33,-0.0011,1.54,1,0.28,32.50,6.67,0.39,0.00,0.00,1.0000,16.009,30
109547,7,56,2244,13.12,1.00,33,-0.0009,1.54,1,0.27,32.50,6.67,0.39,0.00,0.00,1.0000,15.743,30
109650,7,56,2214,13.11,1.00,33,-0.0006,1.54,1,0.26,32.00,7.06,0.78,0.00,0.00,1.0000,16.378,29
109755,7,56,2202,13.36,1.00,33,0.0000,1.54,1,0.26,32.50,7.45,1.18,0.00,0.00,1.0000,17.065,29
109859,7,56,2177,13.13,1.01,33,0.0000,1.54,1,0.27,32.50,7.84,1.18,0.00,0.00,1.0000,18.366,29
109963,7,56,2144,13.10,1.07,33,0.0499,1.54,1,0.28,32.50,8.24,1.96,0.00,0.00,1.0000,19.872,29
110067,7,56,2160,13.12,1.11,33,0.0811,1.79,1,0.30,33.00,9.41,3.14,0.00,0.00,1.0000,22.465,28
110171,7,56,2130,13.10,1.13,33,0.1202,2.05,1,0.33,34.00,9.80,3.53,0.00,0.00,1.0000,25.273,28
110276,7,56,2104,13.56,1.14,33,0.1210,2.05,1,0.38,34.00,10.20,3.92,0.00,0.00,1.0000,28.132,28
110381,7,56,2102,14.10,1.29,33,0.2021,2.56,1,0.43,32.50,13.73,7.84,0.00,0.00,1.0000,36.227,28
110486,7,56,2113,14.59,1.34,33,0.3205,3.33,1,0.55,29.00,16.47,10.98,0.00,0.00,1.0000,47.766,28
110590,7,56,2114,15.75,1.26,33,0.2611,4.10,1,0.77,24.50,18.43,11.76,0.00,0.00,1.0000,59.418,28
110695,7,56,2090,15.71,1.28,33,0.1926,4.86,1,0.97,25.50,21.18,14.51,0.00,0.00,1.0000,69.850,28
110798,7,56,2088,16.49,1.26,33,0.1505,5.63,1,1.12,23.50,21.57,14.90,0.00,0.00,1.0000,74.297,28
110902,7,56,2129,18.07,1.23,33,0.1121,5.89,1,1.24,22.00,21.96,14.90,0.00,0.00,1.0000,75.886,28
111007,7,56,2111,18.57,1.21,33,0.0859,5.89,1,1.32,20.50,21.96,14.90,0.00,0.00,1.0000,76.419,28
111112,7,56,2135,17.58,1.20,33,0.0652,5.89,1,1.36,20.00,21.96,15.29,0.00,0.00,1.0000,76.737,28
111216,7,56,2152,15.88,1.19,33,0.0527,6.14,1,1.38,20.00,22.75,15.29,0.00,0.00,1.0000,78.325,28
111320,7,56,2148,16.57,1.22,33,0.0599,6.14,1,1.40,19.50,24.71,19.22,0.00,0.00,1.0000,82.977,29
111423,7,56,2224,14.57,1.22,33,0.0699,6.66,1,1.46,18.50,27.45,20.39,0.00,0.00,1.0000,86.585,29
111528,7,56,2209,14.12,1.21,33,0.0591,6.66,1,1.53,17.50,28.24,20.39,0.00,0.00,1.0000,88.808,29
111632,7,56,2216,14.12,1.21,33,0.0474,6.91,1,1.57,17.50,29.02,23.14,0.00,0.00,1.0000,89.228,29
111736,7,56,2246,14.11,1.21,33,0.0502,6.91,1,1.61,17.00,32.55,25.10,0.00,0.00,1.0000,92.620,30
111840,7,56,2243,13.59,1.20,33,0.0415,7.17,1,1.65,17.00,32.94,25.10,0.00,0.00,1.0000,93.154,30
111944,7,56,2314,13.36,1.18,33,0.0226,7.17,1,1.67,17.00,32.94,25.10,0.00,0.00,1.0000,92.303,30
112049,7,56,2291,13.12,1.18,33,0.0200,7.17,1,1.68,17.00,32.94,25.10,0.00,0.00,1.0000,93.256,31
112153,7,56,2334,13.12,1.18,33,0.0166,7.17,1,1.69,17.00,32.94,25.10,0.00,0.00,1.0000,94.322,31
112257,7,56,2351,13.10,1.18,33,0.0138,7.17,1,1.69,17.00,32.94,25.10,0.00,0.00,1.0000,94.107,31
112362,7,56,2362,13.12,1.17,33,0.0117,7.17,1,1.70,17.00,32.94,25.10,0.00,0.00,1.0000,93.256,31
112466,7,57,2428,12.55,1.18,33,0.0095,7.17,1,1.70,17.00,32.94,25.10,0.00,0.00,1.0000,93.993,32
112570,7,57,2413,12.57,1.17,33,0.0079,7.17,1,1.70,17.00,32.94,25.10,0.00,0.00,1.0000,93.574,32
112675,7,57,2432,12.59,1.17,33,0.0066,7.17,1,1.71,17.50,32.94,25.10,0.00,0.00,1.0000,94.742,32
112778,7,57,2462,12.56,1.17,33,0.0054,7.17,1,1.71,17.50,32.94,25.10,0.00,0.00,1.0000,94.209,32
112882,7,57,2465,12.58,1.17,33,0.0045,7.17,1,1.71,17.50,32.94,25.10,0.00,0.00,1.0000,93.358,33
112986,7,57,2514,12.12,1.17,33,0.0036,7.17,1,1.71,17.50,32.94,25.10,0.00,0.00,1.0000,93.358,33
113090,7,57,2521,12.57,1.17,33,0.0029,7.17,1,1.70,17.50,33.33,25.10,0.00,0.00,1.0000,93.142,33
113194,7,57,2548,12.11,1.17,33,0.0024,7.17,1,1.71,17.50,33.33,25.10,0.00,0.00,1.0000,94.844,34
113298,7,57,2570,12.41,1.17,33,0.0018,7.17,1,1.71,17.50,33.33,25.10,0.00,0.00,1.0000,94.107,34
113401,7,57,2565,11.86,1.17,33,0.0015,7.17,1,1.70,17.50,33.33,25.10,0.00,0.00,1.0000,93.574,34
113506,7,57,2602,12.58,1.16,33,0.0015,7.17,1,1.71,17.50,33.33,25.10,0.00,0.00,1.0000,94.742,34
113609,7,57,2625,12.11,1.16,33,0.0010,7.17,1,1.71,17.50,33.33,24.71,0.00,0.00,1.0000,93.676,35
113714,7,57,2633,12.13,1.09,33,-0.0259,6.91,1,1.70,18.00,29.41,17.25,0.00,0.00,1.0000,89.557,35
113818,7,57,2660,12.36,1.01,33,-0.1184,5.89,1,1.63,19.00,21.96,13.33,0.00,0.00,1.0000,77.486,35
113923,7,57,2656,12.10,1.05,33,-0.1194,5.63,1,1.49,20.50,21.18,13.33,0.00,0.00,1.0000,73.458,35
114026,7,57,2675,12.11,1.08,33,-0.0791,5.38,1,1.38,21.50,21.18,13.33,0.00,0.00,1.0000,72.505,35
114131,7,57,2696,12.12,1.08,33,-0.0481,5.38,1,1.33,22.50,20.00,11.37,0.00,0.00,1.0000,69.544,35
114235,7,57,2685,12.10,1.09,33,-0.0567,5.12,1,1.28,23.50,19.61,11.37,0.00,0.00,1.0000,65.618,36
114338,7,57,2708,12.12,1.07,33,-0.0547,4.86,1,1.23,24.00,18.82,10.59,0.00,0.00,1.0000,61.908,36
114443,7,57,2690,12.11,1.05,33,-0.0569,4.61,1,1.18,25.50,17.65,9.41,0.00,0.00,1.0000,58.260,36
114546,7,57,2688,12.10,0.99,33,-0.0782,4.35,1,1.12,27.00,16.47,7.06,0.00,0.00,1.0000,54.295,36
114650,7,57,2694,12.11,0.85,33,-0.1712,3.33,1,1.02,29.50,12.16,4.31,0.00,0.00,1.0000,42.910,36
114754,7,57,2605,12.10,0.86,33,-0.1737,2.82,1,0.85,33.50,11.76,4.31,0.00,0.00,1.0000,36.658,35
114858,7,57,2646,11.57,0.90,33,-0.1238,2.56,1,0.73,36.00,11.76,4.31,0.00,0.00,1.0000,33.850,35
114962,7,57,2716,11.57,0.94,33,-0.0877,2.56,1,0.64,37.00,11.76,4.31,0.00,0.00,1.0000,31.944,35
115066,7,57,2641,11.55,0.95,33,-0.0525,2.30,1,0.58,36.50,11.37,3.92,0.00,0.00,1.0000,30.673,35
115170,7,57,2606,11.57,0.98,33,-0.0462,2.30,1,0.54,37.00,10.98,3.92,0.00,0.00,1.0000,29.638,35
115273,7,57,2581,11.58,0.97,33,-0.0013,2.30,1,0.51,37.50,10.98,3.92,0.00,0.00,1.0000,28.716,34
115378,7,57,2648,11.53,1.01,33,-0.0383,2.30,1,0.49,38.00,10.59,3.53,0.00,0.00,1.0000,27.783,34
115481,7,57,2590,11.87,0.96,33,-0.0008,2.05,1,0.47,38.00,10.20,2.75,0.00,0.00,1.0000,26.544,34
115585,7,57,2564,12.09,0.95,33,-0.0522,2.05,1,0.45,37.50,9.41,2.35,0.00,0.00,1.0000,24.638,34
115690,7,57,2554,12.11,0.96,33,-0.0523,2.05,1,0.42,36.50,9.41,2.35,0.00,0.00,1.0000,23.449,34
115793,7,57,2572,12.14,0.95,33,-0.0511,1.79,1,0.39,35.50,9.02,1.96,0.00,0.00,1.0000,21.779,34
115898,7,57,2510,12.35,0.96,33,-0.0495,1.79,1,0.37,35.00,8.63,1.57,0.00,0.00,1.0000,20.508,33
116001,7,57,2502,12.12,0.96,33,-0.0490,1.79,1,0.34,34.50,8.24,1.18,0.00,0.00,1.0000,19.237,33
116105,7,57,2510,12.10,1.00,33,-0.0410,1.79,1,0.32,34.00,8.24,0.78,0.00,0.00,1.0000,18.602,33
116210,7,57,2450,12.10,1.00,33,-0.0008,1.54,1,0.31,33.50,7.84,0.78,0.00,0.00,1.0000,17.915,33
116315,7,57,2462,12.11,1.01,33,-0.0007,1.54,1,0.29,33.50,7.45,0.39,0.00,0.00,1.0000,16.696,32
116419,7,57,2423,12.12,1.00,33,-0.0008,0.77,1,0.28,33.00,7.06,0.00,0.00,0.00,1.0000,16.060,32
116524,7,57,2416,12.10,1.00,33,0.0000,0.77,1,0.26,31.00,6.67,0.00,0.00,0.00,1.0000,15.123,32
116628,7,57,2372,12.57,1.00,33,0.0000,0.77,1,0.25,29.50,6.67,0.00,0.00,0.00,1.0000,14.488,31
116732,7,57,2350,12.55,1.00,33,0.0000,0.77,1,0.24,28.00,6.67,0.00,0.00,0.00,1.0000,14.154,31
116836,7,57,2330,12.55,1.00,33,0.0000,0.77,1,0.23,26.50,6.67,0.00,0.00,0.00,1.0000,14.472,31
116940,7,57,2291,13.11,1.00,33,0.0000,0.77,1,0.23,25.50,6.67,0.00,0.00,0.00,1.0000,14.472,30
117044,7,57,2269,13.12,1.00,33,0.0000,0.77,1,0.23,24.00,6.67,0.00,0.00,0.00,1.0000,14.523,30
117147,7,57,2249,13.57,1.00,33,0.0000,0.77,1,0.23,23.00,6.67,0.00,0.00,0.00,1.0000,14.790,30
117252,7,57,2207,14.12,1.00,33,0.0000,0.77,1,0.23,21.50,6.67,0.00,0.00,0.00,1.0000,14.790,29
117355,7,57,2190,15.12,1.00,33,0.0000,1.54,1,0.23,20.50,6.67,0.39,0.00,0.00,1.0000,14.790,29
117461,7,57,2192,16.10,1.00,33,0.0000,1.54,1,0.23,20.00,6.67,0.78,0.00,0.00,1.0000,15.092,28
117564,7,57,2104,16.36,1.05,33,0.0009,1.54,1,0.24,20.50,7.45,0.78,0.00,0.00,1.0000,17.013,28
117669,7,57,2120,18.35,1.05,33,0.0482,1.54,1,0.25,22.00,7.45,1.18,0.00,0.00,1.0000,17.649,28
117772,7,57,2108,18.58,1.06,33,0.0518,1.54,1,0.27,23.00,7.84,1.18,0.00,0.00,1.0000,18.919,28
117875,7,57,2066,18.60,1.05,33,0.0487,1.54,1,0.29,24.50,7.84,1.57,0.00,0.00,1.0000,19.872,27
117979,7,57,2058,18.59,1.06,33,0.0470,1.79,1,0.30,26.00,8.24,1.96,0.00,0.00,1.0000,20.426,27
118084,7,57,2036,18.58,1.10,33,0.0662,1.79,1,0.32,27.50,8.63,3.14,0.00,0.00,1.0000,22.967,27
118188,7,57,2035,17.99,1.21,33,0.1616,2.05,1,0.35,29.00,10.98,5.49,0.00,0.00,1.0000,28.736,27
118292,7,57,2013,16.87,1.47,33,0.3163,2.82,1,0.43,28.00,15.29,10.98,0.00,0.00,1.0000,42.467,27
118396,7,57,2065,16.58,1.36,33,0.4688,4.35,1,0.65,25.00,22.35,16.08,0.00,0.00,1.0000,67.195,27
118499,7,57,2048,18.08,1.34,33,0.2686,5.38,1,0.94,26.00,23.92,16.86,0.00,0.00,1.0000,78.109,27
118604,7,57,2012,0.00,1.29,33,0.1812,5.89,1,1.18,21.00,23.92,16.86,-1.05,0.00,1.0000,81.400,27
118708,7,57,2057,0.00,1.25,33,0.1293,6.40,1,1.33,19.00,23.92,17.65,-1.05,0.00,1.0000,81.502,27
118812,7,57,2050,0.00,1.25,33,0.1013,6.40,1,1.40,18.00,25.10,19.22,-1.05,0.00,1.0000,84.679,27
118916,7,57,2102,0.00,1.24,33,0.1012,6.66,1,1.47,17.00,28.63,21.57,-1.05,0.00,1.0000,88.275,27
119021,7,57,2088,16.86,1.24,33,0.0866,6.91,1,1.54,16.00,30.59,23.92,-1.05,0.00,1.0000,90.714,28
119125,7,57,2123,15.59,1.24,33,0.0835,7.17,1,1.60,16.00,35.69,29.80,-1.05,0.00,1.0000,94.209,28
119229,7,57,2171,15.60,1.23,33,0.0691,7.42,1,1.65,15.50,39.22,32.94,-1.05,0.00,1.0000,95.264,29
119332,7,57,2160,14.13,1.22,33,0.0585,7.42,1,1.70,15.50,42.35,34.12,-1.05,0.00,1.0000,95.582,29
119436,7,57,2179,14.08,1.21,33,0.0493,7.42,1,1.73,15.50,43.14,36.86,-1.05,0.00,1.0000,96.966,29
119540,7,57,2242,13.59,1.20,33,0.0420,7.68,1,1.75,16.00,47.84,40.00,-0.70,0.00,1.0000,97.703,29
119644,7,57,2247,13.08,1.20,33,0.0363,7.68,1,1.77,15.50,49.02,40.39,-0.70,0.00,1.0000,99.507,30
119749,7,57,2285,12.86,1.19,33,0.0248,7.68,1,1.79,16.00,48.63,40.39,-0.70,0.00,1.0000,98.339,30
119853,7,57,2304,13.13,1.19,33,0.0212,7.68,1,1.80,16.00,49.41,40.39,-0.70,0.00,1.0000,99.723,30
119957,7,57,2338,13.12,1.19,33,0.0177,7.68,1,1.81,16.00,49.41,40.39,-0.70,0.00,1.0000,99.292,31
120062,7,57,2353,12.59,1.18,33,0.0145,7.68,1,1.81,16.00,49.41,40.39,-0.70,0.00,1.0000,100.778,31
120166,7,57,2375,12.56,1.18,33,0.0119,7.68,1,1.82,16.00,50.98,43.92,-0.70,0.00,1.0000,99.927,32
120269,7,57,2415,12.80,1.18,33,0.0104,7.68,1,1.83,16.00,55.29,46.27,-0.70,0.00,1.0000,100.982,32
120374,7,57,2434,12.59,1.18,33,0.0094,7.68,1,1.84,16.00,55.69,46.27,-0.70,0.00,1.0000,100.347,32
120477,7,57,2480,12.58,1.18,33,0.0084,7.94,1,1.85,16.00,55.69,46.27,-0.70,0.00,1.0000,101.731,32
120581,7,57,2512,12.10,1.17,33,0.0072,7.94,1,1.86,16.50,55.69,46.27,-0.35,0.00,1.0000,101.515,33
120687,7,57,2520,12.57,1.18,33,0.0068,7.94,1,1.87,16.50,56.47,48.63,-0.35,0.00,1.0000,102.582,33
120789,7,57,2586,12.10,1.18,33,0.0134,7.94,1,1.89,16.50,59.61,51.76,-0.35,0.00,1.0000,101.935,34
120893,7,57,2577,12.10,1.18,33,0.0164,8.19,1,1.91,16.00,62.35,52.55,-0.35,0.00,1.0000,104.272,34
120998,7,57,2634,12.10,1.18,33,0.0061,8.19,1,1.93,16.50,63.14,52.94,-0.35,0.00,1.0000,103.422,35
121101,7,57,2641,12.09,1.18,33,0.0058,8.19,1,1.94,16.00,63.14,52.94,-0.35,0.00,1.0000,103.637,35
121205,7,57,2705,12.12,1.18,33,0.0135,8.19,1,1.95,16.50,63.14,52.94,-0.35,0.00,1.0000,104.488,36
121309,7,57,2740,12.11,1.18,33,0.0049,8.19,1,1.96,16.00,63.14,52.94,-0.35,0.00,1.0000,104.272,36
121413,7,57,2755,12.13,1.18,33,0.0047,8.19,1,1.98,16.00,63.14,52.94,-0.35,0.00,1.0000,104.159,36
121517,7,57,2784,12.11,1.18,33,0.0044,8.45,1,1.99,16.00,63.14,52.94,-0.35,0.00,1.0000,105.759,37
121621,7,58,2805,12.09,1.19,33,0.0046,8.45,1,2.01,16.50,63.53,53.73,0.00,0.00,1.0000,104.579,37
121724,7,58,2876,12.09,1.20,33,0.0129,8.45,1,2.02,16.50,70.20,61.57,0.00,0.00,1.0000,105.963,38
121829,7,58,2862,11.85,1.21,33,0.0161,8.70,1,2.05,16.50,72.55,61.57,0.00,0.00,1.0000,107.132,38
121933,7,58,2942,11.86,1.22,33,0.0144,8.96,1,2.09,16.50,72.55,61.57,0.00,0.00,1.0000,107.018,39
122037,7,58,2962,12.11,1.22,33,0.0058,9.22,1,2.12,16.50,72.94,61.18,0.00,0.00,1.0000,109.151,39
122140,7,58,2965,12.11,1.23,33,0.0197,9.22,1,2.15,16.00,71.76,60.78,0.00,0.00,1.0000,107.971,40
122245,7,58,3075,12.33,1.24,33,0.0129,9.47,1,2.18,16.00,72.16,60.78,0.00,0.00,1.0000,107.755,40
122349,7,58,3044,12.36,1.25,33,0.0068,9.73,1,2.22,16.00,72.16,60.78,0.00,0.00,1.0000,108.924,40
122454,7,58,3052,12.11,1.25,33,0.0140,9.98,1,2.25,16.00,71.37,60.00,0.00,0.00,1.0000,109.344,41
122558,7,58,3135,12.09,1.26,33,0.0162,9.98,1,2.29,16.00,71.37,60.00,0.00,0.00,1.0000,109.979,41
122662,7,58,3143,11.56,1.27,33,0.0195,10.50,1,2.33,15.50,71.37,60.00,0.00,0.00,1.0000,111.363,42
122766,7,58,3202,11.56,1.29,33,0.0182,10.75,3,2.38,16.50,71.37,60.00,0.00,0.00,1.0000,112.430,42
122870,7,58,3222,11.56,1.31,33,0.0229,11.26,3,2.44,16.50,71.37,60.00,0.00,0.00,1.0000,115.176,42
122974,7,58,3039,11.09,1.27,33,0.0108,11.26,3,2.52,16.00,71.37,60.00,0.00,0.00,1.0000,114.540,42
123078,7,58,3132,12.08,1.23,33,-0.0333,10.75,3,2.50,16.50,71.37,60.00,0.00,0.00,1.0000,112.430,42
123182,7,58,3296,14.08,1.19,33,-0.0710,9.98,3,2.43,17.00,71.37,60.00,0.00,0.00,1.0000,109.559,42
123286,7,58,3098,15.60,1.17,33,-0.0664,9.47,3,2.33,17.00,71.76,60.00,0.00,0.00,1.0000,108.822,42
123390,7,58,3120,16.58,1.22,33,-0.0370,9.47,3,2.25,17.50,71.37,60.00,0.00,0.00,1.0000,107.971,41
123494,7,58,3199,16.11,1.22,33,-0.0010,9.47,3,2.21,17.50,71.37,60.00,0.00,0.00,1.0000,107.971,41
123598,7,58,3130,13.58,1.23,33,-0.0005,9.47,3,2.20,17.50,71.37,60.00,0.00,0.00,1.0000,108.402,41
123701,7,58,3102,13.09,1.22,33,0.0000,9.47,3,2.19,17.50,71.37,60.00,0.00,0.00,1.0000,108.822,42
123806,7,58,3127,12.58,1.14,33,0.0000,9.22,3,2.20,17.50,62.35,41.18,0.00,0.00,1.0000,108.187,42
123910,7,58,3115,12.10,0.64,33,-0.4286,4.86,3,2.08,19.00,18.43,2.35,0.00,0.00,1.0000,78.983,41
124015,7,58,3042,12.97,0.61,33,-0.4869,0.77,3,1.55,19.00,9.80,0.00,0.00,0.00,1.0000,49.428,41
124119,7,58,2892,14.91,0.64,33,-0.4557,0.77,1,1.10,25.50,8.24,0.00,0.00,0.00,1.0000,35.868,41
124222,7,58,2683,16.05,0.78,33,-0.3045,0.77,1,0.76,31.00,8.24,0.00,0.00,0.00,1.0000,25.940,41
124328,7,58,2521,15.59,0.84,33,-0.1924,0.77,1,0.55,30.00,7.84,0.00,0.00,0.00,1.0000,22.496,41
124431,7,58,2361,15.12,0.93,33,-0.1138,0.77,1,0.45,27.00,8.24,0.00,0.00,0.00,1.0000,22.414,41
124535,7,58,2267,14.09,0.96,33,-0.0496,0.77,1,0.40,27.50,8.24,0.00,0.00,0.00,1.0000,22.096,41
124639,7,58,2148,14.12,1.01,33,-0.0358,1.79,1,0.38,28.50,7.84,2.35,0.00,0.00,1.0000,22.014,41
124743,7,58,2014,13.12,1.13,33,0.0485,2.05,1,0.37,29.50,9.80,3.92,0.00,0.00,1.0000,26.861,41
124848,7,58,2101,12.10,1.32,33,0.1859,2.56,1,0.42,21.00,12.55,8.63,0.00,0.00,1.0000,36.011,41
124951,7,58,2370,12.57,1.33,33,0.4061,3.58,1,0.57,22.00,18.43,12.16,0.00,0.00,1.0000,54.068,41
125055,7,58,2469,12.10,1.24,33,0.2334,4.35,1,0.82,28.00,20.00,12.16,0.00,0.00,1.0000,63.077,42
125159,7,58,2299,12.57,1.23,32,0.1458,5.12,1,1.03,26.50,20.00,12.16,0.00,0.00,1.0000,69.124,42
125263,7,58,2393,14.10,1.27,32,0.1099,5.38,1,1.15,23.50,23.53,18.82,0.00,0.00,1.0000,77.043,42
125367,7,58,2368,15.56,1.25,32,0.1229,6.14,1,1.29,20.50,26.67,18.82,0.00,0.00,1.0000,84.043,42
125471,7,58,2410,15.10,1.21,32,0.0846,6.40,1,1.42,19.50,26.67,18.82,0.00,0.00,1.0000,85.632,42
125575,7,58,2376,14.60,1.21,32,0.0577,6.66,1,1.48,18.50,26.67,18.82,0.00,0.00,1.0000,84.996,43
125680,7,58,2460,14.56,1.23,32,0.0646,6.91,1,1.53,18.00,31.37,27.06,0.00,0.00,1.0000,91.985,43
125783,7,58,2473,14.12,1.22,32,0.0714,7.17,1,1.60,17.50,39.22,32.16,0.00,0.00,1.0000,96.217,44
125887,7,58,2462,13.58,1.21,32,0.0536,7.42,1,1.68,17.50,41.96,34.90,0.00,0.00,1.0000,96.001,44
125991,7,58,2500,13.19,1.21,32,0.0459,7.68,1,1.73,17.00,47.84,40.39,0.00,0.00,1.0000,98.441,44
126095,7,58,2518,12.88,1.21,32,0.0411,7.68,1,1.77,17.00,58.43,52.94,0.00,0.00,1.0000,100.347,45
126199,7,58,2556,12.57,1.21,32,0.0358,7.94,1,1.81,17.00,65.10,55.69,0.00,0.00,1.0000,101.935,45
126303,7,58,2569,12.11,1.20,32,0.0322,7.94,1,1.84,17.00,66.27,56.47,0.00,0.00,1.0000,101.515,46
126407,7,58,2582,12.12,1.19,32,0.0269,7.94,1,1.87,17.00,66.27,56.08,0.00,0.00,1.0000,101.833,46
126511,7,58,2628,12.33,1.19,32,0.0159,7.94,1,1.89,17.00,66.27,56.08,0.00,0.00,1.0000,101.935,47
126615,7,58,2631,12.19,1.19,32,0.0222,8.19,1,1.91,16.50,66.27,56.08,0.00,0.00,1.0000,103.524,47
126720,7,58,2681,12.10,1.19,32,0.0190,8.19,1,1.92,16.50,66.27,56.08,0.00,0.00,1.0000,103.308,47
126824,7,58,2675,12.10,1.19,32,0.0109,8.19,1,1.94,16.50,66.67,56.08,0.00,0.00,1.0000,103.524,47
126928,7,58,2696,12.11,1.19,32,0.0096,8.45,1,1.96,16.50,65.49,55.29,0.00,0.00,1.0000,104.159,49
127031,7,58,2778,12.10,1.19,32,0.0087,8.45,1,1.98,16.50,65.49,55.29,0.00,0.00,1.0000,104.794,49
127135,7,58,2776,12.10,1.20,32,0.0077,8.45,1,1.99,16.50,65.88,55.29,0.00,0.00,1.0000,105.226,49
127240,7,58,2757,12.11,1.19,32,0.0073,8.45,1,2.01,16.50,65.88,55.29,0.00,0.00,1.0000,104.896,49
127343,7,58,2794,12.08,1.19,32,0.0147,8.70,1,2.03,16.50,65.88,55.29,0.00,0.00,1.0000,106.712,50
127448,7,58,2829,12.11,1.20,32,0.0063,8.70,1,2.04,16.50,65.88,55.29,0.00,0.00,1.0000,106.167,50
127552,7,58,2838,12.09,1.20,32,0.0062,8.70,1,2.07,16.50,65.88,55.29,0.00,0.00,1.0000,106.383,51
127656,7,58,2870,12.09,1.21,32,0.0060,8.96,1,2.09,16.50,65.88,55.29,0.00,0.00,1.0000,106.485,51
127760,7,58,2896,12.11,1.21,32,0.0060,8.96,1,2.11,16.00,65.88,55.29,0.00,0.00,1.0000,107.336,52
127865,7,58,2907,12.09,1.22,32,0.0061,9.22,1,2.14,16.00,65.88,55.29,0.00,0.00,1.0000,108.073,52
127968,7,58,2948,12.12,1.23,32,0.0062,9.47,1,2.17,16.00,66.27,55.29,0.00,0.00,1.0000,109.253,53
128072,7,58,2954,12.11,1.23,32,0.0127,9.47,1,2.19,16.00,66.27,55.29,0.00,0.00,1.0000,108.289,53
