Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
92866,1,1,3.14,1,52,1506,15.33,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,31.995,95.162,8.24,0
92971,1,1,3.14,1,52,1503,14.87,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,31.995,95.162,8.24,0
93075,1,1,3.14,1,52,1508,15.14,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,31.995,95.162,8.24,0
93179,1,1,3.14,1,52,1517,15.09,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,32.211,95.162,8.24,0
93282,1,1,3.14,1,52,1507,14.59,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,32.160,95.162,8.24,0
93387,1,1,3.14,1,52,1504,14.59,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,31.944,95.162,8.24,0
93491,1,1,3.14,1,52,1505,15.11,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,31.944,95.162,8.24,0
93595,1,1,3.14,1,52,1507,14.60,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,31.678,95.162,8.24,0
93699,1,1,3.14,1,52,1513,14.55,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,31.944,95.162,8.24,0
93802,1,1,3.53,1,52,1510,14.56,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,31.944,95.162,8.24,0
93906,1,1,3.53,1,52,1513,14.73,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,32.846,95.162,8.24,0
94011,1,1,3.53,1,52,1526,15.35,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,33.215,95.162,8.63,0
94115,1,1,3.53,1,52,1524,15.11,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,33.748,95.162,8.63,0
94219,1,1,3.53,1,52,1534,14.63,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,33.799,95.162,8.63,0
94322,1,1,3.53,1,52,1556,15.09,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,33.799,95.162,8.63,0
94426,1,1,3.53,1,52,1558,15.12,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,33.799,95.162,8.63,0
94531,1,1,3.53,1,52,1561,15.13,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,50,33.533,95.162,8.63,0
94636,1,1,3.53,1,52,1580,15.55,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,32.897,95.162,8.63,0
94739,1,1,3.53,1,52,1586,15.60,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,50,32.846,95.162,8.63,0
94842,1,1,3.53,1,52,1602,15.60,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.897,95.162,8.63,0
94946,1,1,3.53,1,52,1609,15.55,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,31.913,95.162,8.63,0
95050,1,1,3.53,1,52,1618,15.35,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.611,95.162,8.63,0
95154,1,1,3.92,1,52,1618,15.58,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.580,95.162,8.63,0
95258,1,1,3.92,1,52,1614,15.57,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.846,95.162,9.02,0
95361,1,1,3.92,1,52,1624,15.13,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,33.215,95.162,9.02,0
95465,1,1,3.92,1,52,1634,15.12,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.897,95.162,9.02,0
95570,1,1,3.92,1,52,1637,15.12,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,33.215,95.162,8.63,0
95674,1,1,3.92,1,52,1652,15.11,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.846,95.162,9.02,0
95778,1,1,3.92,1,52,1665,15.57,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.631,95.162,9.02,0
95881,1,1,3.92,1,52,1671,15.12,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,32.897,95.162,9.02,0
95985,1,1,4.31,1,52,1666,15.14,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,50,32.846,95.162,9.02,0
96090,1,1,4.31,1,52,1679,15.33,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,50,33.317,95.162,9.41,0
96194,1,1,4.71,1,52,1688,15.79,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,50,34.537,95.162,9.80,0
96297,1,1,4.71,1,52,1704,15.58,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,35.121,95.162,9.80,0
96401,1,1,5.10,1,52,1722,15.11,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,35.121,95.162,9.80,0
96505,1,1,5.49,1,52,1737,15.14,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,50,35.807,95.162,10.20,0
96609,1,1,5.49,1,52,1757,15.59,0.00,0.00,2.82,1.0000,26.00,0,0,192,192,15.7,16.1,50,36.443,95.162,10.59,0
96712,1,1,6.67,1,52,1788,15.56,0.00,0.00,2.82,1.0000,26.00,0,0,192,192,15.7,16.1,50,37.027,95.162,10.59,0
96816,1,1,7.45,1,52,1815,15.61,0.00,0.00,3.07,1.0000,25.50,0,0,192,192,15.7,16.1,50,40.941,95.162,12.16,0
96921,1,1,7.45,1,52,1872,16.09,0.00,0.00,3.33,1.0000,25.00,0,0,192,192,15.7,16.1,50,43.698,95.162,12.94,0
97025,1,1,7.45,1,52,1926,16.09,0.00,0.00,3.33,1.0000,24.50,0,0,192,192,15.7,16.1,50,44.651,95.162,12.94,0
97129,1,1,7.45,1,53,1997,15.89,0.00,0.00,3.33,1.0000,24.50,0,0,192,192,15.7,16.1,50,44.016,95.162,12.94,0
97233,1,1,8.24,1,53,2065,16.45,0.00,0.00,3.33,1.0000,25.00,0,0,192,192,15.7,16.1,50,44.385,95.162,13.33,0
97337,1,1,8.24,1,53,2120,16.58,0.00,0.00,3.33,1.0000,26.00,0,0,192,192,15.7,16.1,50,44.702,95.162,13.73,0
97440,1,1,8.24,1,53,2188,16.59,0.00,0.00,3.33,1.0000,27.50,0,0,192,192,15.7,16.1,50,43.698,95.162,13.33,0
97544,1,1,8.24,1,53,2242,16.12,0.00,0.00,3.33,1.0000,28.00,0,0,192,192,15.7,16.1,50,43.063,95.162,13.73,0
97648,1,1,8.24,1,53,2292,16.13,0.00,0.00,3.33,1.0000,29.00,0,0,192,192,15.7,16.1,50,42.110,95.162,13.33,0
97753,1,1,8.24,1,53,2333,15.59,0.00,0.00,3.33,1.0000,30.50,0,0,192,192,15.7,16.1,50,41.475,95.162,13.73,0
97856,1,1,8.24,1,53,2365,15.71,0.00,0.00,3.07,1.0000,31.50,0,0,192,192,15.7,16.1,50,41.157,95.162,13.33,0
97960,1,1,8.24,1,53,2392,15.01,0.00,0.00,3.07,1.0000,33.00,0,0,192,192,15.7,16.1,50,40.204,95.162,13.33,0
98064,1,1,8.24,1,53,2413,14.56,0.00,0.00,3.07,1.0000,33.50,0,0,192,192,15.7,16.1,50,40.204,95.162,13.33,0
98168,1,1,8.24,1,53,2452,14.14,0.00,0.00,3.07,1.0000,33.50,0,0,192,192,15.7,16.1,50,39.302,95.162,13.73,0
98272,1,1,8.24,1,53,2452,14.11,0.00,0.00,3.07,1.0000,34.00,0,0,192,192,15.7,16.1,50,38.984,95.162,13.33,0
98376,1,1,8.24,1,53,2467,14.08,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,38.933,95.162,13.73,0
98480,1,1,9.02,1,53,2500,14.12,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,38.400,95.162,13.73,0
98585,1,1,9.41,1,53,2497,14.11,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,40.521,95.162,14.51,0
98688,1,1,9.41,1,53,2516,14.10,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,41.792,95.162,14.90,0
98793,1,1,9.41,1,53,2567,14.12,0.00,0.00,3.07,1.0000,34.00,0,0,192,192,15.7,16.1,50,41.894,95.162,14.90,0
98897,1,1,9.41,1,53,2582,14.10,0.00,0.00,3.07,1.0000,34.00,0,0,192,192,15.7,16.1,50,42.008,95.162,14.90,0
99001,1,1,9.41,1,53,2638,15.10,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,41.792,95.162,14.90,0
99104,1,1,9.80,1,53,2647,14.60,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,40.306,95.162,14.90,0
99208,1,1,9.80,1,53,2677,14.54,0.00,0.00,3.07,1.0000,35.00,0,0,192,192,15.7,16.1,50,40.204,95.162,14.90,0
99313,1,1,9.80,1,53,2725,14.32,0.00,0.00,3.07,1.0000,35.50,0,0,192,192,15.7,16.1,50,39.937,95.162,14.90,0
99417,1,1,9.80,1,53,2724,14.12,0.00,0.00,3.07,1.0000,35.50,0,0,192,192,15.7,16.1,50,40.153,95.162,14.90,0
99520,1,1,9.80,1,53,2749,14.08,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,50,39.251,95.162,14.90,0
99624,1,1,9.41,1,53,2792,14.12,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,50,38.502,95.162,14.90,0
99728,1,1,9.80,1,53,2814,14.12,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,50,38.031,95.162,14.90,0
99832,1,1,9.80,1,53,2832,14.31,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,50,38.615,95.162,14.90,0
99935,1,1,10.20,1,53,2824,14.59,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,38.031,95.162,14.90,0
100040,1,1,10.20,1,53,2836,14.59,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,38.933,95.162,15.69,0
100144,1,1,10.59,1,53,2854,14.56,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,39.302,95.162,15.69,0
100249,1,1,10.20,1,53,2876,14.84,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,50,39.568,95.162,15.69,0
100354,1,1,10.20,1,53,2904,15.36,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,39.619,95.162,15.69,0
100459,1,1,10.59,1,53,2958,15.81,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,39.149,95.162,15.69,0
100563,1,1,12.55,1,53,2979,15.60,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,39.619,95.162,15.69,0
100666,1,1,12.55,1,53,3001,15.58,0.00,0.00,3.07,1.0000,37.00,0,0,192,192,15.7,16.1,50,44.067,95.162,18.04,0
100771,1,1,12.55,1,53,3024,15.57,0.00,0.00,3.33,1.0000,36.00,0,0,192,192,15.7,16.1,50,45.604,95.162,18.04,0
100875,1,1,12.55,1,53,3085,15.60,0.00,0.00,3.33,1.0000,35.00,0,0,192,192,15.7,16.1,50,44.969,95.162,18.43,0
100979,1,1,12.55,1,53,3178,16.58,0.00,0.00,3.33,1.0000,34.50,0,0,192,192,15.7,16.1,50,44.334,95.162,18.04,0
101084,1,1,12.55,1,53,3207,16.58,0.00,0.00,3.33,1.0000,34.00,0,0,192,192,15.7,16.1,50,42.847,95.162,18.04,0
101188,1,1,12.16,1,53,3262,16.13,0.00,0.00,3.07,1.0000,34.50,0,0,192,192,15.7,16.1,50,41.208,95.162,17.65,0
101291,1,1,11.76,1,53,3330,15.55,0.00,0.00,3.07,1.0000,35.50,0,0,192,192,15.7,16.1,50,40.204,95.162,17.65,0
101395,1,1,11.76,1,53,3327,15.87,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,50,38.196,95.162,16.86,0
101499,1,1,11.37,1,53,3344,15.12,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,50,36.545,95.162,16.86,0
101604,1,1,11.76,1,53,3355,14.55,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.443,95.162,16.86,0
101711,1,1,11.37,1,53,3360,14.59,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.443,95.162,16.86,0
101812,1,1,11.76,1,53,3395,14.59,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.392,95.162,16.86,0
101916,1,1,11.76,1,53,3400,14.57,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.341,95.162,16.86,0
102021,1,1,11.76,1,53,3404,15.11,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,35.807,95.162,16.86,0
102125,1,1,11.76,1,53,3374,15.10,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,35.807,95.162,16.86,0
102230,1,1,11.76,1,53,3378,15.57,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.023,95.162,16.86,0
102334,1,1,11.76,1,53,3381,15.61,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.125,95.162,16.86,0
102439,1,1,11.76,1,53,3383,15.58,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,35.807,95.162,16.86,0
102542,1,1,11.76,1,53,3389,15.69,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.023,95.162,16.86,0
102646,1,1,11.76,1,53,3392,15.58,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.023,95.162,16.86,0
102751,1,1,11.76,1,53,3395,15.56,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.023,95.162,16.86,0
102854,1,1,11.76,1,53,3427,15.59,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,35.807,95.162,16.86,0
102958,1,1,11.76,1,53,3431,15.60,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.239,95.162,16.86,0
103063,1,1,11.76,1,54,3433,15.57,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.239,95.162,16.86,0
103168,1,1,11.76,1,54,3436,16.12,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.658,95.162,17.25,0
103272,1,1,11.76,1,54,3442,15.60,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,37.027,95.162,17.25,0
103376,1,1,11.76,1,54,3414,15.58,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,50,36.709,95.162,17.25,0
103479,1,1,6.67,1,54,3422,15.36,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,50,32.662,95.162,15.69,0
103584,1,1,0.39,1,54,3412,15.34,0.00,0.00,1.79,1.0000,37.50,0,0,192,192,15.7,16.1,50,19.986,95.162,9.02,0
103688,1,1,0.00,1,54,3288,15.57,0.00,0.00,1.28,1.0000,39.00,0,0,192,192,15.7,16.1,51,10.373,95.162,5.49,0
103793,1,1,0.00,1,54,3092,14.65,0.00,0.00,0.77,1.0000,15.00,63,0,192,192,15.7,16.1,51,8.101,95.162,4.71,0
103896,1,1,0.00,1,54,2830,14.10,0.00,0.00,0.77,1.0000,15.00,63,0,192,192,15.7,16.1,51,7.150,95.162,4.71,0
104001,1,1,0.00,1,54,2651,14.12,0.00,0.00,0.77,1.0000,15.00,63,0,192,192,15.7,16.1,51,10.609,95.162,7.45,0
104105,1,1,0.00,1,54,2418,14.60,0.00,0.00,0.77,1.0000,15.00,63,0,192,192,15.7,16.1,51,10.962,95.162,6.27,0
104209,1,1,0.00,1,54,2200,14.56,0.00,0.00,0.77,1.0000,15.00,63,0,192,192,15.7,16.1,51,13.519,95.162,6.67,0
104314,1,1,0.00,1,54,1996,15.13,0.00,0.00,0.77,1.0000,15.00,63,0,192,192,15.7,16.1,51,15.107,95.162,5.88,0
104418,1,1,0.00,1,54,1778,14.59,0.00,0.00,1.54,1.0000,15.00,0,0,192,192,15.7,16.1,51,15.794,95.162,5.88,0
104523,1,1,0.00,1,54,1684,15.57,0.00,0.00,1.54,1.0000,15.00,0,0,192,192,15.7,16.1,51,17.013,95.162,5.88,0
104627,1,1,0.00,1,54,1583,16.59,0.00,0.00,1.54,1.0000,15.00,0,0,192,192,15.7,16.1,51,17.259,95.162,5.49,0
104730,1,1,0.00,1,54,1480,16.59,0.00,0.00,1.54,1.0000,15.00,0,0,192,192,15.7,16.1,51,17.966,95.162,5.88,0
104835,1,1,0.00,1,54,1392,16.57,0.00,0.00,1.54,1.0000,15.00,0,0,192,192,15.7,16.1,51,20.139,95.162,5.49,0
104939,1,1,0.00,1,54,1307,16.84,0.00,0.00,1.79,1.0000,15.00,0,0,192,192,15.7,16.1,51,21.379,95.162,5.49,0
105044,1,1,0.00,1,54,1232,16.58,0.00,0.00,1.79,1.0000,15.00,0,0,192,192,15.7,16.1,51,22.947,95.162,5.10,0
105148,1,1,0.00,1,54,1176,16.57,0.00,0.00,1.79,1.0000,15.00,0,0,192,192,15.7,16.1,51,23.685,95.162,5.10,0
105251,1,1,0.00,1,54,1120,16.60,0.00,0.00,1.79,1.0000,15.00,0,0,192,192,15.7,16.1,51,24.955,95.162,5.49,0
105356,1,1,0.00,1,54,1068,0.00,0.00,0.00,2.05,1.0000,15.00,0,0,192,192,15.7,16.1,51,26.195,95.162,5.49,0
105460,1,1,0.00,1,54,1037,17.29,0.00,0.00,2.05,1.0000,15.00,0,0,192,192,15.7,16.1,51,28.132,95.162,5.49,0
105565,1,1,0.00,1,54,1012,16.58,0.00,0.00,2.05,1.0000,15.00,0,0,192,192,15.7,16.1,51,29.085,95.162,5.49,0
105668,1,1,0.00,1,54,987,16.34,0.00,0.00,2.05,1.0000,15.00,0,0,192,192,15.7,16.1,51,30.089,95.162,5.10,0
105773,1,1,0.00,1,54,972,16.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,30.673,95.162,5.10,0
105878,1,1,0.00,1,54,958,16.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,30.991,95.162,4.71,0
105982,1,1,0.00,1,54,954,16.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.258,95.162,4.71,0
106087,1,1,0.00,1,54,945,16.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.709,95.162,4.71,0
106190,1,1,0.00,1,54,940,16.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.627,95.162,4.71,0
106294,1,1,0.00,1,54,936,16.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.893,95.162,4.71,0
106398,1,1,0.00,1,54,931,16.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
106502,1,1,0.00,1,54,932,16.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
106607,1,1,0.00,1,54,921,16.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
106710,1,1,0.00,1,54,920,16.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
106814,1,1,0.00,1,54,920,16.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
106918,1,1,0.00,1,54,916,16.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
107021,1,1,0.00,1,54,918,16.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
107126,1,1,0.00,1,54,911,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.627,95.162,4.71,0
107230,1,1,0.00,1,54,910,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.975,95.162,4.71,0
107333,1,1,0.00,1,54,907,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.627,95.162,4.71,0
107438,1,1,0.00,1,54,894,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.627,95.162,4.71,0
107542,1,1,0.00,1,54,888,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
107645,1,1,0.00,1,54,882,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
107749,1,1,0.00,1,54,876,14.86,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
107853,1,1,0.00,1,54,876,14.95,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.815,95.162,4.71,0
107958,1,1,0.00,1,54,879,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,4.71,0
108061,1,1,0.00,1,54,880,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,4.71,0
108165,1,1,0.00,1,54,887,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.631,95.162,4.71,0
108269,1,1,0.00,1,54,891,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,4.71,0
108373,1,1,0.00,1,54,896,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,4.71,0
108476,1,1,0.00,1,54,896,14.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
108581,1,1,0.00,1,54,899,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.611,95.162,4.71,0
108685,1,1,0.00,1,54,898,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
108789,1,1,0.00,1,54,893,15.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
108892,1,1,0.00,1,54,894,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.611,95.162,4.71,0
108996,1,1,0.00,1,54,895,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
109101,1,1,0.00,1,54,892,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
109205,1,1,0.00,1,54,885,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
109308,1,1,0.00,1,54,884,15.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
109412,1,1,0.00,1,54,879,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
109516,1,1,0.00,1,54,883,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
109621,1,1,0.00,1,54,884,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
109724,1,1,0.00,1,54,884,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
109828,1,1,0.00,1,54,880,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
109932,1,1,0.00,1,54,885,14.34,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.928,95.162,4.71,0
110036,1,1,0.00,1,54,888,14.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.231,95.162,4.71,0
110140,1,1,0.00,1,54,884,14.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
110243,1,1,0.00,1,54,882,14.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,4.71,0
110348,1,1,0.00,1,54,882,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,4.71,0
110452,1,1,0.00,1,54,877,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
110556,1,1,0.00,1,54,876,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.631,95.162,4.71,0
110660,1,1,0.00,1,54,880,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
110763,1,1,0.00,1,54,882,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,4.71,0
110868,1,1,0.00,1,54,884,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,4.71,0
110972,1,1,0.00,1,54,884,15.36,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
111077,1,1,0.00,1,54,888,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
111181,1,1,0.00,1,54,887,15.07,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
111286,1,1,0.00,1,54,889,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
111389,1,1,0.00,1,54,889,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
