Time (msec),Accelerator Pedal Angle (%),Auxiliary Spark Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Battery Voltage (V),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Crank Synchronization State (D2WD610H diagnostic)* (raw state),Engine Signal Runtime Flags (D2WD610H diagnostic)* (raw flags),Engine Signal Timeout State (D2WD610H diagnostic)* (raw state),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Scheduler Mode (D2WD610H diagnostic)* (raw mode),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Missed Airflow Task Activations (D2WD610H diagnostic)* (missed activations),Missed Crank Output Task Activations (D2WD610H diagnostic)* (missed activations),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Spark Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Throttle Opening Angle (%),Vehicle Speed (km/h)
93242,0.00,4032,14.00,1,60,1,0,0,2033,18.13,0.00,0.00,0.77,1.0000,2,25.50,63,0,0,0,16.060,0,6.67,27
93346,0.78,4032,14.16,1,60,1,0,0,2007,0.00,0.00,0.00,0.77,1.0000,2,24.50,42,0,0,0,16.378,0,6.67,27
93450,1.57,4032,14.08,1,60,1,0,0,2046,0.00,0.00,0.00,1.54,1.0000,2,25.00,0,0,0,0,18.919,0,7.84,26
93553,1.96,4032,14.32,1,60,1,0,0,1958,0.00,0.00,0.00,1.54,1.0000,2,26.00,0,0,0,0,20.825,0,8.24,26
93658,2.75,4032,14.24,1,60,1,0,0,1951,0.00,0.00,0.00,1.79,1.0000,2,28.00,0,0,0,0,23.049,0,8.63,26
93762,3.14,4032,14.16,1,60,1,0,0,1944,0.00,0.00,0.00,1.79,1.0000,2,29.50,0,0,0,0,25.908,0,9.41,26
93865,3.53,4032,14.24,1,60,1,0,0,1925,0.00,0.00,0.00,2.05,1.0000,2,31.00,0,0,0,0,28.450,0,9.80,26
93969,3.92,4032,14.24,1,60,1,0,0,1918,0.00,0.00,0.00,2.30,1.0000,2,32.00,0,0,0,0,30.991,0,10.20,25
94073,3.92,4032,14.24,1,60,1,0,0,1916,0.00,0.00,0.00,2.30,1.0000,2,31.00,0,0,0,0,32.897,0,10.59,25
94177,5.10,4032,14.16,1,60,1,0,0,1898,0.00,0.00,0.00,2.56,1.0000,2,29.50,0,0,0,0,35.121,0,10.98,25
94281,5.88,4032,14.16,1,60,1,0,0,1886,0.00,0.00,0.00,2.56,1.0000,2,28.50,0,0,0,0,38.615,0,12.16,25
94385,7.06,4032,14.16,1,60,1,0,0,1890,0.00,0.00,0.00,3.07,1.0000,2,28.00,0,0,0,0,42.428,0,12.55,25
94490,8.63,4032,14.00,1,60,1,0,0,1898,18.61,0.00,0.00,3.33,1.0000,2,26.50,0,0,0,0,48.781,0,14.51,25
94593,9.02,4032,13.92,1,60,1,0,0,1903,18.62,0.00,0.00,3.58,1.0000,2,25.00,0,0,0,0,53.864,0,15.69,25
94697,10.59,4032,13.92,1,60,1,0,0,1902,18.18,0.00,0.00,4.10,1.0000,2,23.00,0,0,0,0,58.947,0,16.86,25
94802,11.76,4032,14.00,1,60,1,0,0,1904,18.22,0.00,0.00,4.61,1.0000,2,24.50,0,0,0,0,64.347,0,18.04,25
94905,12.16,4032,14.08,1,60,1,0,0,1978,18.58,0.00,0.00,4.86,1.0000,2,25.00,0,0,0,0,66.889,0,18.82,25
95010,14.12,4032,14.16,1,60,1,0,0,1924,18.13,0.00,0.00,5.12,1.0000,2,23.50,0,0,0,0,72.289,0,20.78,25
95114,14.12,4032,14.00,1,60,1,0,0,1958,18.12,0.00,0.00,5.63,1.0000,2,22.00,0,0,0,0,74.194,0,21.18,26
95218,14.12,4032,13.52,1,60,1,0,0,1939,16.59,0.00,0.00,5.89,1.0000,2,21.00,0,0,0,0,74.830,0,21.18,26
95323,14.12,4032,13.04,1,60,1,0,0,1985,16.10,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,75.149,0,21.18,26
95426,14.12,4032,13.04,1,60,1,0,0,2003,15.59,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,75.465,0,21.18,26
95532,14.12,4032,13.04,1,60,1,0,0,2008,16.12,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.831,0,21.18,27
95635,14.12,4032,12.88,1,60,1,0,0,2104,14.33,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.831,0,21.18,27
95740,14.12,4032,12.72,1,60,1,0,0,2068,14.12,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,75.465,0,21.18,27
95845,14.12,4032,12.72,1,60,1,0,0,2070,14.12,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.831,0,21.18,27
95949,14.12,4032,12.48,1,60,1,0,0,2101,13.58,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.830,0,21.18,28
96052,14.12,4032,12.64,1,60,1,0,0,2098,13.57,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.830,0,21.18,28
96157,14.12,4032,12.56,1,60,1,0,0,2122,13.12,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.831,0,21.57,28
96261,14.12,4032,12.64,1,60,1,0,0,2157,13.10,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,74.514,0,21.57,28
96367,14.12,4032,12.56,1,60,1,0,0,2115,13.11,0.00,0.00,5.89,1.0000,2,20.50,0,0,0,0,75.149,0,21.57,28
96471,14.12,4032,12.56,1,61,1,0,0,2184,13.09,0.00,0.00,5.89,1.0000,2,21.00,0,0,0,0,74.195,0,21.57,29
96575,14.12,4032,12.64,1,61,1,0,0,2204,13.12,0.00,0.00,5.89,1.0000,2,21.00,0,0,0,0,74.514,0,21.57,29
96679,14.12,4032,12.56,1,61,1,0,0,2230,13.08,0.00,0.00,5.89,1.0000,2,21.00,0,0,0,0,74.195,0,21.57,29
96783,14.12,4032,12.24,1,61,1,0,0,2245,13.10,0.00,0.00,5.89,1.0000,2,21.00,0,0,0,0,74.831,0,21.57,29
96886,14.12,4032,12.56,1,61,1,0,0,2283,12.85,0.00,0.00,5.89,1.0000,2,21.00,0,0,0,0,74.514,0,21.57,30
96991,14.12,4032,12.56,1,61,1,0,0,2300,12.58,0.00,0.00,5.89,1.0000,2,21.50,0,0,0,0,74.513,0,21.57,30
97095,14.12,4032,12.48,1,61,1,0,0,2251,12.56,0.00,0.00,5.89,1.0000,2,21.50,0,0,0,0,74.514,0,21.96,30
97198,14.12,4032,12.48,1,61,1,0,0,2353,12.58,0.00,0.00,5.89,1.0000,2,21.50,0,0,0,0,74.513,0,21.96,31
97302,14.12,4032,12.48,1,61,1,0,0,2336,12.56,0.00,0.00,5.89,1.0000,2,21.50,0,0,0,0,74.513,0,21.96,31
97407,14.12,4032,12.32,1,61,1,0,0,2381,12.86,0.00,0.00,5.89,1.0000,2,21.50,0,0,0,0,73.243,0,21.96,31
97510,14.12,4032,12.56,1,61,1,0,0,2380,12.57,0.00,0.00,5.89,1.0000,2,22.00,0,0,0,0,72.925,0,21.96,31
97614,14.12,4032,12.56,1,61,1,0,0,2418,12.57,0.00,0.00,5.63,1.0000,2,22.00,0,0,0,0,72.925,0,21.96,32
97719,14.12,4032,12.48,1,61,1,0,0,2442,12.58,0.00,0.00,5.63,1.0000,2,22.00,0,0,0,0,72.925,0,21.96,32
97823,1.96,4032,12.40,1,61,1,0,0,2385,12.56,0.00,0.00,5.63,1.0000,2,22.50,0,0,0,0,57.358,0,17.65,32
97927,0.00,4032,12.56,1,61,1,0,0,2310,12.58,0.00,0.00,4.61,1.0000,2,26.50,0,0,0,0,37.027,0,9.02,32
98030,0.00,4032,12.56,1,61,1,0,0,2166,12.56,0.00,0.00,3.07,1.0000,2,23.50,1,0,0,0,27.497,0,7.45,32
98134,0.00,4032,12.48,1,61,1,0,0,1988,12.56,0.00,0.00,0.77,1.0000,2,25.00,63,0,0,0,23.049,0,6.67,33
98238,0.00,4032,12.48,1,61,1,0,0,1878,14.07,0.00,0.00,0.77,1.0000,2,26.00,63,0,0,0,22.096,0,6.27,32
98342,0.00,4032,12.48,1,61,1,0,0,1833,14.58,0.00,0.00,0.77,1.0000,2,27.50,63,0,0,0,22.732,0,6.27,32
98447,0.00,4032,12.56,1,61,1,0,0,1845,14.25,0.00,0.00,0.77,1.0000,2,23.50,63,0,0,0,19.872,0,5.88,33
98552,0.00,4032,12.56,1,61,1,0,0,1792,13.66,0.00,0.00,0.77,1.0000,2,22.00,63,0,0,0,17.649,0,5.49,33
98656,0.00,4032,12.48,1,61,1,0,0,1664,13.11,0.00,0.00,0.77,1.0000,2,20.00,63,0,0,0,15.743,0,4.71,33
98760,0.00,4032,12.48,1,61,1,0,0,1605,12.58,0.00,0.00,0.77,1.0000,2,18.00,63,0,0,0,16.060,0,5.10,33
98863,0.00,4032,12.48,1,61,1,0,0,1512,12.54,0.00,0.00,0.77,1.0000,2,16.50,63,0,0,0,17.013,0,5.49,33
98968,0.00,4032,12.48,1,61,1,0,0,1419,12.86,0.00,0.00,0.77,1.0000,2,15.50,0,0,0,0,17.013,0,4.71,33
99072,0.00,4032,12.48,1,61,1,0,0,1327,12.92,0.00,0.00,0.77,1.0000,2,15.00,0,0,0,0,19.237,0,5.10,33
99175,0.00,4032,12.48,1,61,1,0,0,1257,13.60,0.00,0.00,1.79,1.0000,2,15.00,0,0,0,0,21.461,0,5.49,33
99280,0.00,4032,12.40,1,61,1,0,0,1191,13.59,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,21.779,0,4.71,33
99383,0.00,4032,12.48,1,61,1,0,0,1123,14.10,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,23.049,0,4.71,33
99487,0.00,4032,12.48,1,61,1,0,0,1072,14.54,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,24.638,0,5.10,33
99592,0.00,4032,12.48,1,61,1,0,0,1019,15.11,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,26.544,0,5.10,33
99696,0.00,4032,12.56,1,61,1,0,0,982,15.59,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.132,0,5.10,33
99800,0.00,4032,12.48,1,61,1,0,0,970,15.60,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.767,0,5.10,33
99903,0.00,4032,12.56,1,61,1,0,0,961,14.53,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.085,0,4.71,33
100008,8.63,4032,12.48,1,61,1,0,0,956,14.12,0.00,0.00,2.30,1.0000,2,15.50,0,0,0,0,35.121,0,6.27,33
100112,3.92,4032,12.48,1,61,1,0,0,961,13.57,0.00,0.00,2.82,1.0000,2,15.50,0,0,0,0,55.770,0,13.73,33
100216,0.00,4032,12.56,1,61,1,0,0,1047,13.50,0.00,0.00,3.58,1.0000,2,17.50,0,0,0,0,49.416,0,6.27,33
100321,0.00,4032,12.56,1,61,1,0,0,1240,13.06,0.00,0.00,3.33,1.0000,2,17.00,0,0,0,0,39.251,0,4.71,33
100425,0.00,4032,12.48,1,61,1,0,0,1302,13.12,0.00,0.00,3.07,1.0000,2,18.50,0,0,0,0,32.580,0,4.71,33
100529,5.88,4032,12.48,1,61,1,0,0,1300,14.03,0.00,0.00,2.82,1.0000,2,20.50,0,0,0,0,30.991,0,5.49,33
100633,6.27,4032,12.48,1,61,1,0,0,1223,14.08,0.00,0.00,2.82,1.0000,2,20.50,0,0,0,0,42.428,0,11.37,33
100736,4.71,4032,12.48,1,61,1,0,0,1369,14.57,0.00,0.00,3.07,1.0000,2,11.00,0,0,0,0,48.463,0,11.37,33
100840,4.31,4032,12.48,1,61,1,0,0,1466,14.07,0.00,0.00,3.58,1.0000,2,11.50,0,0,0,0,46.240,0,9.80,33
100945,4.31,4032,12.56,1,61,1,0,0,1570,13.56,0.00,0.00,3.58,1.0000,2,12.00,0,0,0,0,43.698,0,9.80,33
101048,4.31,4032,12.40,1,61,1,0,0,1628,13.61,0.00,0.00,3.58,1.0000,2,13.00,0,0,0,0,41.157,0,10.20,33
101153,4.71,4032,12.48,1,61,1,0,0,1802,13.87,0.00,0.00,3.33,1.0000,2,14.00,0,0,0,0,39.251,0,10.59,33
101256,4.71,4032,12.48,1,61,1,0,0,2048,14.11,0.00,0.00,3.33,1.0000,2,27.00,0,0,0,0,37.345,0,10.98,32
101361,4.71,4032,12.24,1,61,1,0,0,2285,14.11,0.00,0.00,3.07,1.0000,2,31.00,0,0,0,0,35.121,0,11.37,32
101464,5.49,4032,12.56,1,61,1,0,0,2486,14.57,0.00,0.00,2.82,1.0000,2,22.50,0,0,0,0,33.850,0,12.55,32
101568,5.49,4032,12.56,1,61,1,0,0,2498,14.13,0.00,0.00,2.82,1.0000,2,36.00,0,0,0,0,34.803,0,12.94,32
101672,5.49,4032,12.48,1,61,1,0,0,2372,14.10,0.00,0.00,2.82,1.0000,2,35.50,0,0,0,0,35.439,0,13.33,32
101776,5.88,4032,12.48,1,61,1,0,0,2399,14.17,0.00,0.00,2.82,1.0000,2,35.00,0,0,0,0,36.392,0,13.33,32
101880,6.27,4032,12.48,1,61,1,0,0,2433,14.11,0.00,0.00,2.82,1.0000,2,35.50,0,0,0,0,37.662,0,13.73,32
101985,6.27,4032,12.48,1,61,1,0,0,2490,14.37,0.00,0.00,3.07,1.0000,2,35.50,0,0,0,0,38.615,0,14.12,32
102088,6.27,4032,12.56,1,61,1,0,0,2528,14.13,0.00,0.00,3.07,1.0000,2,35.50,0,0,0,0,38.615,0,14.12,33
102192,6.27,4032,12.48,1,61,1,0,0,2457,15.15,0.00,0.00,3.07,1.0000,2,35.00,0,0,0,0,39.251,0,14.12,33
102295,6.27,4032,12.48,1,61,1,0,0,2454,14.83,0.00,0.00,3.07,1.0000,2,35.00,0,0,0,0,39.251,0,14.12,33
102399,6.67,4032,12.40,1,61,1,0,0,2452,14.53,0.00,0.00,3.07,1.0000,2,35.00,0,0,0,0,39.568,0,14.12,33
102504,7.06,4032,12.56,1,61,1,0,0,2518,14.59,0.00,0.00,3.07,1.0000,2,35.00,0,0,0,0,38.933,0,14.12,33
102608,7.06,4032,12.32,1,61,1,0,0,2520,14.59,0.00,0.00,3.07,1.0000,2,35.00,0,0,0,0,41.157,0,14.90,33
102712,7.06,4032,12.40,1,61,1,0,0,2544,14.60,0.00,0.00,3.33,1.0000,2,34.50,0,0,0,0,41.792,0,14.90,33
102817,7.06,4032,12.48,1,61,1,0,0,2540,14.56,0.00,0.00,3.33,1.0000,2,34.50,0,0,0,0,42.428,0,14.90,33
102921,7.45,4032,12.40,1,61,1,0,0,2506,14.60,0.00,0.00,3.33,1.0000,2,34.50,0,0,0,0,42.428,0,14.90,33
103024,9.41,4032,12.56,1,61,1,0,0,2605,14.54,0.00,0.00,3.33,1.0000,2,34.00,0,0,0,0,45.604,0,16.08,33
103129,10.59,4032,12.48,1,61,1,0,0,2579,14.57,0.00,0.00,3.58,1.0000,2,32.50,0,0,0,0,50.369,0,17.65,34
103233,16.47,4032,12.40,1,61,1,0,0,2682,14.33,0.00,0.00,3.84,1.0000,2,30.50,0,0,0,0,63.712,0,21.57,34
103337,19.61,4032,12.40,1,61,1,0,0,2645,14.62,0.00,0.00,4.86,1.0000,2,26.50,0,0,0,0,76.100,0,25.88,34
103440,28.63,4032,12.48,1,61,1,0,0,2662,15.60,0.00,0.00,5.63,1.0000,2,22.50,0,0,0,0,86.585,0,32.55,35
103544,40.00,4032,12.48,1,61,1,0,0,2720,14.59,0.00,0.00,6.40,1.0000,2,20.00,0,0,0,0,92.303,0,41.18,35
103648,42.35,4032,12.48,1,61,1,0,0,2715,16.14,0.00,0.00,6.91,1.0000,2,18.50,0,0,0,0,94.844,0,51.37,36
103752,47.06,4032,12.40,1,61,1,0,0,2772,15.61,0.00,0.00,7.17,1.0000,2,18.50,0,0,0,0,95.162,0,54.51,36
103857,53.33,4032,12.40,1,61,1,0,0,2874,13.58,0.00,0.00,7.42,1.0000,2,18.00,0,0,0,0,97.068,0,60.39,37
103960,53.73,4032,12.56,1,61,1,0,0,2858,13.69,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,97.704,0,64.31,37
104065,53.73,4032,12.32,1,61,1,0,0,2899,13.28,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,98.975,0,64.71,38
104170,53.73,4032,12.48,1,61,1,0,0,2998,13.11,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,99.926,0,64.71,38
104274,53.73,4032,12.48,1,61,1,0,0,2995,13.58,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,101.515,0,65.10,39
104379,53.73,4032,12.48,1,61,1,0,0,3055,13.11,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,101.832,0,65.10,40
104482,53.73,4032,12.48,1,61,1,0,0,3077,13.59,0.00,0.00,7.94,1.0000,2,18.00,0,0,0,0,102.468,0,65.10,40
104588,55.29,4032,12.48,1,61,1,0,0,3124,13.12,0.00,0.00,8.19,1.0000,2,17.50,0,0,0,0,104.058,0,66.67,41
104691,74.12,4032,12.40,1,61,1,0,0,3144,13.13,0.00,0.00,8.45,1.0000,2,17.50,0,0,0,0,105.645,0,78.04,41
104796,74.12,4032,12.48,1,61,1,0,0,3241,13.12,0.00,0.00,8.70,1.0000,2,17.00,0,0,0,0,105.964,0,86.67,42
104899,74.12,4032,12.40,3,61,1,0,0,3368,12.18,0.00,0.00,8.96,1.0000,2,17.00,0,0,0,0,109.140,0,87.06,43
105003,74.12,4032,12.40,3,61,1,0,0,3084,12.55,0.00,0.00,9.73,1.0000,2,16.50,0,0,0,0,110.411,0,87.06,43
105107,77.65,4032,12.32,3,61,1,0,0,3218,13.12,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.410,0,88.63,43
105212,85.10,4032,12.48,3,61,1,0,0,3285,12.10,0.00,0.00,10.24,1.0000,2,16.00,0,0,0,0,109.456,0,94.51,43
105317,85.10,4032,12.32,3,61,1,0,0,3217,12.87,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,108.821,0,98.43,43
105422,85.10,4032,12.48,3,61,1,0,0,3257,15.36,0.00,0.00,9.73,1.0000,2,16.50,0,0,0,0,107.550,0,98.43,43
105525,43.14,4032,12.24,3,61,1,0,0,3382,16.11,0.00,0.00,9.22,1.0000,2,16.50,0,0,0,0,107.869,0,93.73,43
105630,0.00,4032,12.48,3,61,1,0,0,3224,15.19,0.00,0.00,9.22,1.0000,2,17.50,0,0,0,0,76.101,0,25.10,43
105734,0.00,4032,12.48,3,61,1,0,0,3116,13.15,0.00,0.00,4.35,1.0000,2,17.00,1,0,0,0,44.969,0,9.41,43
105838,0.00,4032,12.48,1,61,1,0,0,2833,15.98,0.00,0.00,0.77,1.0000,2,24.50,1,0,0,0,32.262,0,8.63,43
105941,0.00,4032,12.48,1,61,1,0,0,2720,16.60,0.00,0.00,0.77,1.0000,2,29.50,63,0,0,0,26.226,0,8.63,43
106046,0.00,4032,12.56,1,61,1,0,0,2595,15.76,0.00,0.00,0.77,1.0000,2,29.50,63,0,0,0,25.908,0,9.41,43
106150,0.00,4032,12.56,1,61,1,0,0,2522,14.35,0.00,0.00,0.77,1.0000,2,30.00,63,0,0,0,21.779,0,7.84,43
106254,0.00,4032,12.48,1,61,1,0,0,2449,13.13,0.00,0.00,0.77,1.0000,2,27.00,63,0,0,0,19.872,0,7.84,44
106358,2.75,4032,12.80,1,61,1,0,0,2346,12.15,0.00,0.00,0.77,1.0000,2,25.50,0,0,0,0,19.555,0,7.45,44
106463,4.31,4032,12.72,1,61,1,0,0,2233,12.12,0.00,0.00,2.05,1.0000,2,27.00,0,0,0,0,24.955,0,10.20,44
106566,9.41,4032,12.64,1,61,1,0,0,2245,12.62,0.00,0.00,2.05,1.0000,2,18.50,0,0,0,0,36.392,0,13.73,44
106671,10.20,4032,12.64,1,61,1,0,0,2538,13.15,0.00,0.00,3.07,1.0000,2,20.50,0,0,0,0,49.734,0,17.25,44
106776,10.20,4032,12.64,1,61,1,0,0,2572,13.13,0.00,0.00,3.84,1.0000,2,20.50,0,0,0,0,53.864,0,18.04,44
106880,10.20,4032,12.56,1,61,1,0,0,2410,13.59,0.00,0.00,4.10,1.0000,2,29.50,0,0,0,0,57.041,0,18.04,44
106984,10.59,4032,12.32,1,61,1,0,0,2497,14.61,0.00,0.00,4.61,1.0000,2,28.50,0,0,0,0,56.723,0,17.65,44
107088,10.59,4032,12.48,1,61,1,0,0,2593,15.60,0.00,0.00,4.61,1.0000,2,28.00,0,0,0,0,58.629,0,18.82,45
107192,10.59,4032,12.48,1,61,1,0,0,2502,15.62,0.00,0.00,4.86,1.0000,2,27.00,0,0,0,0,59.264,0,18.82,45
107296,12.16,4032,12.48,1,61,1,0,0,2588,15.12,0.00,0.00,4.86,1.0000,2,26.50,0,0,0,0,61.170,0,19.22,45
107400,12.16,4032,12.48,1,61,1,0,0,2539,14.11,0.00,0.00,5.12,1.0000,2,26.00,0,0,0,0,63.712,0,20.39,45
107504,12.16,4032,12.48,1,61,1,0,0,2616,13.33,0.00,0.00,5.12,1.0000,2,25.00,0,0,0,0,64.030,0,20.39,46
107609,12.16,4032,12.48,1,61,1,0,0,2569,13.59,0.00,0.00,5.12,1.0000,2,25.00,0,0,0,0,64.030,0,20.39,46
107712,11.76,4032,12.56,1,61,1,0,0,2616,13.57,0.00,0.00,5.12,1.0000,2,25.00,0,0,0,0,64.347,0,20.39,46
107818,11.76,4032,12.56,1,61,1,0,0,2614,13.20,0.00,0.00,5.12,1.0000,2,25.00,0,0,0,0,63.077,0,20.00,47
107923,11.76,4032,12.48,1,61,1,0,0,2642,13.11,0.00,0.00,5.12,1.0000,2,25.00,0,0,0,0,62.124,0,20.00,47
108028,16.08,4032,12.48,1,61,1,0,0,2666,13.12,0.00,0.00,5.12,1.0000,2,25.00,0,0,0,0,64.030,0,20.00,47
108131,27.84,4032,12.48,1,61,1,0,0,2627,12.60,0.00,0.00,5.38,1.0000,2,23.00,0,0,0,0,84.680,0,29.80,47
108236,43.53,4032,12.48,1,61,1,0,0,2695,12.58,0.00,0.00,6.40,1.0000,2,20.00,0,0,0,0,94.844,0,43.53,48
108340,57.65,4032,12.48,1,61,1,0,0,2744,13.11,0.00,0.00,7.17,1.0000,2,18.50,0,0,0,0,98.021,0,58.04,48
108445,73.33,4032,12.48,1,61,1,0,0,2780,12.53,0.00,0.00,7.42,1.0000,2,18.00,0,0,0,0,99.609,0,75.69,48
108548,90.59,4032,12.48,1,61,1,0,0,2756,12.11,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,99.926,0,90.98,49
108653,100.00,4032,12.32,1,61,1,0,0,2869,13.15,0.00,0.00,7.94,1.0000,2,17.50,0,0,0,0,101.198,0,100.00,50
108757,100.00,4032,12.56,1,61,1,0,0,2818,12.57,0.00,0.00,7.94,1.0000,2,17.50,0,0,0,0,101.833,0,100.00,50
108860,100.00,4032,12.56,1,61,1,0,0,2854,12.10,0.00,0.00,7.94,1.0000,2,17.50,0,0,0,0,102.468,0,100.00,50
108964,100.00,4032,12.56,1,61,1,0,0,2942,12.53,0.00,0.00,8.19,1.0000,2,17.50,0,0,0,0,102.786,0,100.00,51
109068,100.00,4032,12.56,1,61,1,0,0,2894,13.11,0.00,0.00,8.19,1.0000,2,17.00,0,0,0,0,104.057,0,100.00,51
109171,100.00,4032,12.56,1,61,1,0,0,3004,12.54,0.00,0.00,8.45,1.0000,2,17.00,0,0,0,0,104.693,0,100.00,52
109276,100.00,4032,12.48,1,61,1,0,0,2960,12.60,0.00,0.00,8.70,1.0000,2,17.00,0,0,0,0,105.964,0,100.00,52
109379,100.00,4032,12.48,1,61,1,0,0,2978,12.60,0.00,0.00,8.70,1.0000,2,17.00,0,0,0,0,106.598,0,100.00,53
109484,100.00,4032,12.48,1,61,1,0,0,2967,12.54,0.00,0.00,8.96,1.0000,2,16.50,0,0,0,0,107.234,0,100.00,53
109588,99.22,4032,12.48,1,61,1,0,0,3013,11.88,0.00,0.00,9.22,1.0000,2,16.50,0,0,0,0,108.822,0,100.00,54
109692,98.43,4032,12.48,1,61,1,0,0,3130,12.04,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,109.141,0,100.00,54
109796,97.65,4032,12.56,1,61,1,0,0,3102,12.12,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,110.411,0,100.00,55
109899,97.65,4032,12.56,1,61,1,0,0,3112,12.08,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.728,0,100.00,55
110004,97.65,4032,12.72,1,61,1,0,0,3193,11.56,0.00,0.00,10.24,1.0000,2,16.00,0,0,0,0,110.411,0,100.00,56
110109,97.65,4032,12.48,1,61,1,0,0,3169,11.58,0.00,0.00,10.50,1.0000,2,16.00,0,0,0,0,111.046,0,100.00,56
110215,97.65,4032,12.72,3,61,1,0,0,3152,11.56,0.00,0.00,10.75,1.0000,2,15.50,0,0,0,0,113.905,0,100.00,57
110319,97.65,4032,12.56,3,61,1,0,0,3249,11.57,0.00,0.00,11.01,1.0000,2,15.50,0,0,0,0,115.493,0,100.00,57
110424,97.65,4032,12.48,3,61,1,0,0,3016,11.57,0.00,0.00,11.52,1.0000,2,15.00,0,0,0,0,113.905,0,100.00,57
110527,97.65,4032,12.64,3,61,1,0,0,3265,12.09,0.00,0.00,11.26,1.0000,2,15.50,0,0,0,0,111.047,0,100.00,57
110632,97.65,4032,12.64,3,61,1,0,0,3139,15.39,0.00,0.00,10.24,1.0000,2,15.50,0,0,0,0,109.775,0,100.00,57
110736,97.65,4032,12.48,3,61,1,0,0,3155,16.59,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,108.822,0,100.00,57
110840,97.65,4032,12.64,3,61,1,0,0,3262,16.62,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.504,0,100.00,57
110944,97.65,4032,12.80,3,61,1,0,0,3199,16.60,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,107.550,0,100.00,57
111048,100.00,4032,12.88,3,61,1,0,0,3258,14.61,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.505,0,100.00,57
111152,100.00,4032,13.04,3,61,1,0,0,3192,14.11,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.822,0,100.00,57
111255,100.00,4032,13.04,3,61,1,0,0,3176,13.11,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.504,0,100.00,57
111360,100.00,4032,13.12,3,61,1,0,0,3196,12.86,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.822,0,100.00,57
111463,100.00,4032,13.20,3,61,1,0,0,3176,13.29,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.504,0,100.00,57
111568,100.00,4032,13.36,3,61,1,0,0,3244,13.54,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,108.504,0,100.00,57
111673,100.00,4032,13.44,3,61,1,0,0,3258,13.39,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,109.140,0,100.00,57
111777,63.14,4032,13.52,3,61,1,0,0,3151,12.90,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,109.141,0,100.00,57
111881,3.92,4032,13.76,3,61,1,0,0,3147,14.18,0.00,0.00,9.47,1.0000,2,17.00,0,0,0,0,88.807,0,45.10,57
