Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
70523,14.16,7,1,43,0.61,1142,15.35,33728,5.37,1.01,0.6408,2.56,2.0097,33.33,15.00,24,11.57,7.06,0.0000
70627,14.24,7,1,43,0.61,1144,15.62,36416,5.38,1.01,0.6598,2.56,2.0112,33.33,15.00,24,11.58,7.06,0.0000
70732,14.32,7,1,43,0.61,1150,15.11,33600,5.40,1.01,0.6573,2.56,2.0135,33.33,15.00,24,11.60,7.06,0.0000
70836,14.32,7,1,43,0.61,1150,15.11,33600,5.36,1.01,0.6502,2.56,2.0125,33.33,15.00,24,11.62,7.06,0.0000
70939,14.32,7,1,43,0.61,1150,15.14,33472,5.37,1.01,0.6430,2.56,2.0110,33.33,15.00,24,11.61,7.06,0.0000
71044,14.40,7,1,43,0.61,1150,15.11,33728,5.35,1.01,0.6408,2.56,2.0097,33.33,15.00,24,11.61,7.06,0.0000
71147,14.32,7,1,43,0.61,1152,15.13,33536,5.35,1.01,0.6382,2.56,2.0080,33.33,15.00,24,11.63,7.06,0.0000
71251,14.40,7,1,43,0.61,1150,15.14,33472,5.34,1.01,0.6382,2.56,2.0068,33.33,15.00,24,11.61,7.06,0.0000
71354,14.32,7,1,43,0.61,1152,15.11,33600,5.35,1.01,0.6693,2.56,2.0068,33.33,15.00,24,11.64,7.06,0.0000
71459,14.32,7,1,43,0.61,1155,14.98,31872,5.35,1.01,0.6715,2.56,2.0070,33.33,15.00,24,11.67,7.06,0.0000
71563,14.32,7,1,43,0.61,1153,14.88,32064,5.34,1.01,0.6693,2.56,2.0050,33.33,15.00,24,11.66,7.06,0.0000
71667,14.32,7,1,43,0.61,1154,15.11,33664,5.34,1.01,0.6693,2.56,2.0035,33.33,15.00,24,11.65,7.06,0.0000
71771,14.32,7,1,43,0.61,1152,15.15,33472,5.35,1.01,0.6693,2.56,2.0038,33.33,15.00,24,11.66,7.06,0.0000
71876,14.32,7,1,43,0.61,1149,15.12,33600,5.32,1.01,0.6525,2.56,2.0028,33.33,15.00,24,11.60,7.06,0.0000
71980,14.32,7,1,43,0.61,1150,15.11,33600,5.34,1.01,0.6430,2.56,2.0020,33.33,15.00,24,11.60,7.06,0.0000
72084,14.32,7,1,43,0.61,1152,15.14,33472,5.35,1.01,0.6478,2.56,2.0025,33.33,15.00,24,11.63,7.06,0.0000
72189,14.40,7,1,43,0.61,1153,15.11,33664,5.34,1.01,0.6430,2.56,2.0020,33.33,15.00,24,11.64,7.06,0.0000
72293,14.40,7,1,43,0.61,1150,15.13,33536,5.35,1.01,0.6408,2.56,2.0025,33.33,15.00,24,11.60,7.06,0.0000
72397,14.32,7,1,43,0.61,1154,15.15,33536,5.35,1.01,0.6430,2.56,2.0028,33.33,15.00,24,11.61,7.06,0.0000
72502,14.32,7,1,43,0.61,1152,15.12,35200,5.34,1.01,0.6693,2.56,2.0032,33.33,15.00,24,11.62,7.06,0.0000
72607,14.32,7,1,43,0.61,1148,15.37,35072,5.35,1.01,0.6668,2.56,2.0032,33.33,15.00,24,11.64,7.06,0.0000
72711,14.32,7,1,43,0.61,1146,15.12,33536,5.35,1.01,0.6525,2.56,2.0035,33.33,15.00,24,11.59,7.06,0.0000
72816,14.40,7,1,43,0.61,1146,14.98,33664,5.35,1.01,0.6360,2.56,2.0035,33.33,15.00,24,11.58,7.06,0.0000
72919,14.40,7,1,43,0.61,1150,15.14,33408,5.37,1.01,0.6502,2.56,2.0057,33.33,15.00,24,11.59,7.06,0.0000
73023,14.32,7,1,43,0.61,1150,15.12,33600,5.35,1.01,0.6455,2.56,2.0053,33.33,15.00,24,11.61,7.06,0.0000
73127,14.32,7,1,43,0.61,1152,15.12,33600,5.35,1.01,0.6382,2.56,2.0048,33.33,15.00,24,11.62,7.06,0.0000
73231,14.32,7,1,43,0.61,1152,15.14,33408,5.34,1.01,0.6382,2.56,2.0032,33.33,15.00,24,11.65,7.06,0.0000
73335,14.40,7,1,43,0.61,1150,15.12,33664,5.35,1.01,0.6408,2.56,2.0035,33.33,15.00,24,11.65,7.06,0.0000
73439,14.32,7,1,43,0.61,1153,15.13,33472,5.35,1.01,0.6360,2.56,2.0035,33.33,15.00,24,11.64,7.06,0.0000
73542,14.32,7,1,43,0.61,1157,15.11,33280,5.32,1.01,0.6360,2.56,2.0002,33.33,18.50,24,11.66,7.06,0.0000
73647,14.32,7,1,43,0.61,1162,14.86,32064,5.30,1.01,0.6382,2.56,1.9978,33.33,18.50,24,11.37,6.27,0.0000
73750,14.40,7,1,43,0.60,1154,15.01,33472,5.02,0.98,0.6382,2.56,1.9078,33.33,19.00,24,10.62,5.88,-0.0320
73855,14.32,7,1,43,0.58,1139,15.15,33536,4.88,0.97,0.6382,2.56,1.8485,33.33,19.50,24,10.22,6.27,-0.0384
73958,14.32,7,1,43,0.57,1119,15.11,33600,4.77,0.97,0.6360,2.30,1.7913,33.33,19.50,24,9.77,5.88,-0.0417
74063,14.32,7,1,43,0.55,1097,15.12,33472,4.70,0.97,0.6360,2.30,1.7470,33.33,19.50,24,9.41,5.88,-0.0400
74166,14.40,7,1,43,0.54,1076,15.11,33600,4.70,0.98,0.6382,2.30,1.7223,33.33,19.50,24,9.20,7.06,-0.0316
74271,14.32,7,1,43,0.54,1055,15.11,33600,4.85,1.01,0.6740,2.30,1.7643,33.33,19.00,24,10.01,7.45,-0.0035
74374,14.08,7,1,43,0.54,1049,14.60,30016,5.15,1.07,0.6335,2.56,1.9083,33.33,18.50,24,10.53,7.45,0.0603
74478,14.32,7,1,43,0.56,1058,14.58,30144,5.43,1.10,0.6382,2.56,2.0260,33.33,18.00,24,11.15,7.45,0.0848
74583,14.40,7,1,43,0.58,1076,14.36,26880,5.60,1.09,0.6382,2.82,2.0878,33.33,18.00,24,11.49,7.45,0.0845
74686,14.32,7,1,43,0.60,1100,14.18,26880,5.68,1.09,0.6620,2.82,2.1655,33.33,17.50,24,11.96,7.45,0.0815
74790,14.40,7,1,43,0.62,1124,14.10,27008,5.72,1.08,0.6598,2.82,2.1955,33.33,17.50,24,12.22,7.45,0.0717
74894,14.40,7,1,43,0.63,1147,14.11,28736,5.70,1.06,0.6478,2.82,2.2070,33.33,17.50,24,12.35,7.06,0.0575
74998,14.40,7,1,43,0.63,1165,14.60,33024,5.67,1.04,0.6430,2.82,2.1575,33.33,17.50,24,12.44,7.06,0.0246
75101,14.40,7,1,43,0.64,1181,15.10,36544,5.60,1.03,0.6573,2.82,2.1543,33.33,17.50,24,12.37,7.45,0.0223
75206,14.40,7,1,43,0.64,1198,15.60,36544,5.54,1.03,0.6455,2.82,2.1420,33.33,18.00,24,12.66,7.45,0.0195
75309,14.32,7,1,43,0.64,1211,15.60,36608,5.55,1.03,0.6502,2.82,2.1368,33.33,18.00,24,12.80,7.84,0.0173
75414,14.40,7,1,43,0.64,1224,15.58,36736,5.55,1.03,0.6382,2.82,2.1385,33.33,18.00,24,13.00,7.45,0.0160
75517,14.32,7,1,43,0.64,1238,15.61,36544,5.52,1.03,0.6455,2.82,2.1345,33.33,18.50,24,13.06,7.45,0.0144
75622,14.32,7,1,43,0.64,1249,15.59,36480,5.46,1.02,0.6502,2.82,2.1208,33.33,18.50,24,13.07,7.06,0.0120
75725,14.40,7,1,43,0.63,1251,15.36,32000,5.26,0.97,0.6455,2.56,2.0090,33.33,15.00,24,11.16,4.71,-0.0264
75830,14.32,7,1,43,0.60,1214,15.07,36416,4.48,0.90,0.6360,2.30,1.7560,33.33,15.00,24,8.96,4.31,-0.1062
75933,14.40,7,1,43,0.55,1138,15.13,33728,4.12,0.87,0.6455,2.05,1.5488,33.33,15.00,24,7.52,4.31,-0.1358
76037,14.32,7,1,43,0.50,1046,15.46,36608,3.88,0.87,0.6620,2.05,1.4010,33.33,15.00,24,6.50,5.49,-0.1357
76141,14.16,7,1,43,0.47,962,15.14,33536,4.02,0.93,0.6360,2.05,1.3715,33.33,15.00,24,6.55,4.71,-0.0901
76245,14.40,7,1,43,0.45,955,15.11,33664,4.09,0.94,0.6430,2.05,1.3528,33.33,15.00,24,5.94,4.71,-0.0772
76349,14.32,7,1,43,0.43,842,14.59,29952,4.10,0.96,0.6360,2.05,1.3480,33.33,15.00,24,5.97,5.49,-0.0458
76454,14.32,7,1,43,0.43,796,14.07,27008,4.39,1.05,0.6265,2.05,1.4133,33.33,15.00,24,6.60,5.88,0.0401
76559,14.40,7,1,43,0.45,762,14.08,28608,4.70,1.17,0.6382,2.30,1.6627,33.33,15.00,24,7.15,6.27,0.1452
76663,14.32,7,1,43,0.48,746,14.40,28416,5.18,1.21,0.6668,2.56,1.8742,33.33,15.00,24,7.70,5.88,0.2039
76768,14.24,7,1,43,0.50,744,13.58,23488,5.50,1.23,0.6430,2.82,2.0485,33.33,15.00,24,8.07,5.88,0.2220
76872,14.32,7,1,43,0.53,752,13.58,23296,5.70,1.22,0.6455,2.82,2.1630,33.33,15.00,24,8.39,5.88,0.2098
76975,14.32,7,1,43,0.57,766,13.58,23296,5.83,1.21,0.6360,2.82,2.2565,33.33,15.00,24,8.67,5.49,0.1990
77080,14.32,7,1,43,0.59,786,13.55,23424,5.93,1.19,0.6408,3.07,2.3340,33.33,15.00,24,9.11,5.88,0.1840
77183,14.32,7,1,43,0.61,805,13.59,23360,5.99,1.18,0.6408,3.07,2.3880,33.33,15.00,24,9.42,5.88,0.1683
77288,14.32,7,1,43,0.64,774,13.60,26944,6.02,1.15,0.6288,3.07,2.4210,33.33,15.00,24,9.73,5.88,0.1465
77392,14.40,7,1,43,0.65,869,14.11,27072,6.04,1.14,0.6288,3.07,2.4410,33.33,15.00,24,10.07,5.88,0.1314
77497,14.48,7,1,43,0.66,837,14.11,29888,6.03,1.11,0.6478,3.07,2.4323,33.33,15.00,24,10.24,5.88,0.1070
77600,14.32,7,1,43,0.67,924,14.61,33536,5.93,1.10,0.6265,3.07,2.4205,33.33,15.00,24,10.51,5.88,0.0879
77705,14.40,7,1,43,0.67,952,15.11,33600,5.83,1.07,0.6573,3.07,2.3647,33.33,15.00,24,10.45,5.49,0.0635
77808,14.32,7,1,43,0.67,954,15.45,35072,5.66,1.05,0.6382,2.82,2.2963,33.33,15.00,24,10.20,5.49,0.0404
77913,14.32,7,1,43,0.66,896,15.33,35136,5.51,1.03,0.6430,2.82,2.2250,33.33,15.00,24,9.90,5.49,0.0213
78017,14.32,7,1,43,0.65,960,15.60,36608,5.40,1.02,0.6312,2.82,2.1635,33.33,15.00,24,9.71,5.49,0.0107
78121,14.40,7,1,43,0.64,946,15.61,36544,5.31,1.02,0.6382,2.82,2.1202,33.33,15.00,24,9.47,5.88,0.0086
78225,14.32,7,1,43,0.63,946,15.11,33664,5.28,1.02,0.6382,2.82,2.0808,33.33,15.00,24,9.47,5.88,0.0050
78329,14.32,7,1,43,0.62,937,15.14,33472,5.30,1.02,0.6360,2.82,2.0593,33.33,15.00,24,9.52,6.27,0.0060
78433,14.40,7,1,43,0.62,934,14.64,30144,5.31,1.03,0.6620,2.82,2.0747,33.33,15.00,24,9.55,5.88,0.0188
78537,14.40,7,1,43,0.62,932,14.58,30144,5.40,1.03,0.6360,2.82,2.0680,33.33,15.00,24,9.62,6.27,0.0172
78641,14.40,7,1,43,0.62,933,14.14,26880,5.44,1.03,0.6408,2.82,2.0695,33.33,15.00,24,9.68,6.27,0.0163
78744,14.32,7,1,43,0.62,929,14.30,28672,5.47,1.03,0.6382,2.82,2.0758,33.33,15.00,24,9.83,6.27,0.0163
78849,14.32,7,1,43,0.62,943,14.17,26944,5.58,1.06,0.6525,2.82,2.1393,33.33,15.50,24,10.17,5.49,0.0478
78952,14.32,7,1,43,0.63,950,14.13,26880,5.51,1.03,0.6335,2.82,2.1098,33.33,16.00,24,9.71,5.49,0.0174
79057,14.32,7,1,43,0.62,954,14.10,27072,5.35,1.01,0.6715,2.82,2.0885,33.33,16.00,24,9.44,5.49,0.0143
79160,14.40,7,1,43,0.62,944,14.11,26880,5.22,1.00,0.6335,2.56,2.0145,33.33,16.00,24,9.25,5.49,-0.0093
79265,14.40,7,1,43,0.61,933,14.18,26944,5.18,0.99,0.6312,2.56,1.9715,33.33,16.00,24,9.00,5.49,-0.0165
79368,14.40,7,1,43,0.60,921,14.10,27072,5.12,0.99,0.6360,2.56,1.9438,33.33,16.00,24,8.83,5.49,-0.0202
79473,14.32,7,1,43,0.59,901,14.09,29952,5.08,0.99,0.6360,2.56,1.9163,33.33,16.00,24,8.60,5.49,-0.0178
79577,14.32,7,1,43,0.59,889,14.59,30080,5.09,1.01,0.6645,2.56,1.9373,33.33,16.00,24,8.53,6.27,0.0000
79682,14.40,7,1,43,0.59,875,14.56,30144,5.20,1.01,0.6715,2.56,1.9358,33.33,15.50,24,8.82,6.27,0.0000
79786,14.24,7,1,43,0.59,873,14.14,26816,5.44,1.06,0.6240,2.82,2.0394,33.33,15.50,24,9.29,6.27,0.0481
79890,14.40,7,1,43,0.60,886,14.17,26944,5.67,1.08,0.6335,2.82,2.1355,33.33,15.50,24,9.67,6.27,0.0648
79995,14.48,7,1,43,0.62,906,13.87,25408,5.78,1.08,0.6598,2.82,2.2025,33.33,15.50,24,10.08,6.27,0.0711
80099,14.32,7,1,43,0.63,934,13.88,26880,5.88,1.08,0.6335,2.82,2.2468,33.33,15.50,24,10.54,6.27,0.0744
80203,14.32,7,1,43,0.65,958,14.10,27072,5.91,1.07,0.6408,2.82,2.2820,33.33,15.50,24,10.80,6.27,0.0616
80306,14.32,7,1,43,0.66,980,14.12,26880,5.90,1.06,0.6360,2.82,2.2883,33.33,15.50,24,11.03,6.27,0.0522
80411,14.40,7,1,43,0.66,1004,14.18,26880,5.85,1.04,0.6455,2.82,2.2443,33.33,16.00,24,11.12,6.27,0.0235
80515,14.16,7,1,43,0.66,1016,14.57,31296,5.80,1.03,0.6408,2.82,2.2412,33.33,16.00,24,11.11,6.27,0.0217
80620,14.40,7,1,43,0.66,1036,15.12,33536,5.70,1.03,0.6382,2.82,2.2283,33.33,16.00,24,11.22,6.27,0.0191
80724,14.32,7,1,43,0.66,1052,15.13,33536,5.61,1.03,0.6550,2.82,2.2182,33.33,16.50,24,11.18,6.27,0.0152
80827,14.40,7,1,43,0.65,1060,15.11,33600,5.56,1.00,0.6408,2.82,2.1358,33.33,16.50,24,11.05,6.27,-0.0055
80932,14.32,7,1,43,0.64,1071,15.13,33536,5.44,0.99,0.6408,2.82,2.1055,33.33,17.00,24,10.68,4.71,-0.0129
81035,14.32,7,1,43,0.63,1055,15.31,35200,5.08,0.95,0.6382,2.56,1.9433,33.33,15.00,24,9.25,4.31,-0.0549
81140,14.32,7,1,43,0.60,1012,15.34,33664,4.62,0.92,0.6408,2.30,1.7863,33.33,15.00,24,8.07,4.31,-0.0887
81243,14.40,7,1,43,0.56,956,15.14,29888,4.42,0.91,0.6360,2.30,1.6678,33.33,15.00,24,7.15,4.31,-0.0999
81346,14.40,7,1,43,0.53,908,14.53,33600,4.33,0.91,0.6693,2.30,1.5745,33.33,15.00,24,6.68,4.31,-0.0978
81451,14.24,7,1,43,0.51,856,15.17,29952,4.31,0.93,0.6715,2.05,1.5230,33.33,15.00,24,6.46,5.49,-0.0847
81555,14.32,7,1,43,0.49,807,14.61,29952,4.47,1.00,0.6265,2.30,1.5535,33.33,15.00,24,6.96,5.49,-0.0132
81659,14.40,7,1,43,0.50,828,14.19,27008,4.79,1.07,0.6240,2.30,1.7155,33.33,15.00,24,7.16,5.49,0.0527
81763,14.32,7,1,43,0.51,752,14.08,26880,5.05,1.10,0.6335,2.56,1.8322,33.33,15.00,24,7.45,5.49,0.0949
81866,14.32,7,1,43,0.53,742,14.08,26944,5.34,1.13,0.6693,2.56,1.9620,33.33,15.00,24,7.81,5.49,0.1234
81971,14.24,7,1,43,0.55,739,13.57,23488,5.57,1.15,0.6693,2.82,2.0795,33.33,15.00,24,8.10,5.49,0.1388
82075,14.32,7,1,43,0.57,750,13.56,21824,5.74,1.16,0.6787,2.82,2.1870,33.33,15.00,24,8.35,5.49,0.1471
82179,14.40,7,1,43,0.60,767,13.38,21952,5.89,1.15,0.6478,2.82,2.2643,33.33,15.00,24,8.73,5.88,0.1442
82282,14.40,7,1,43,0.62,786,13.57,23552,5.96,1.15,0.6763,3.07,2.3275,33.33,15.00,24,9.05,5.49,0.1374
82386,14.32,7,1,43,0.63,812,13.58,23424,5.98,1.13,0.6715,3.07,2.3563,33.33,15.00,24,9.41,5.88,0.1168
82490,14.24,7,1,43,0.65,846,13.58,24960,6.03,1.12,0.6288,3.07,2.3940,33.33,15.00,24,9.80,5.88,0.1094
82594,14.32,7,1,43,0.66,870,14.07,27008,6.05,1.11,0.6312,3.07,2.4112,33.33,15.00,24,10.13,5.88,0.0989
82699,14.40,7,1,43,0.67,906,14.17,29632,6.02,1.08,0.6502,3.07,2.4055,33.33,15.00,24,10.41,5.49,0.0746
82802,14.32,7,1,43,0.68,926,14.57,30208,5.89,1.06,0.6312,3.07,2.3410,33.33,15.00,24,10.21,5.49,0.0479
82906,14.40,7,1,43,0.67,942,14.53,33472,5.72,1.05,0.6598,3.07,2.3163,33.33,15.00,24,10.21,5.49,0.0434
83010,14.40,7,1,43,0.67,950,15.12,33472,5.58,1.02,0.6573,2.82,2.2280,33.33,15.00,24,9.95,5.49,0.0152
83114,14.32,7,1,43,0.66,949,15.12,34816,5.51,1.01,0.6335,2.82,2.1715,33.33,15.00,24,9.84,5.49,0.0047
83219,14.40,7,1,43,0.65,948,15.37,35008,5.41,1.01,0.6715,2.82,2.1175,33.33,15.00,24,9.56,5.49,-0.0033
83323,14.16,7,1,43,0.63,934,15.12,33664,5.31,1.00,0.6430,2.82,2.0737,33.33,15.00,24,9.41,5.49,-0.0073
83427,14.40,7,1,43,0.63,927,15.09,33536,5.27,1.00,0.6550,2.56,2.0463,33.33,15.00,24,9.19,5.88,-0.0098
83531,14.24,7,1,43,0.62,911,14.87,30016,5.28,1.02,0.6312,2.56,2.0270,33.33,15.00,24,9.27,5.88,-0.0045
83635,14.32,7,1,43,0.61,904,14.57,30144,5.36,1.02,0.6693,2.82,2.0448,33.33,15.00,24,9.33,6.27,0.0071
83739,14.40,7,1,43,0.62,909,14.53,30016,5.44,1.02,0.6598,2.56,2.0490,33.33,15.00,24,9.44,6.27,0.0073
83843,14.32,7,1,43,0.62,911,14.14,26880,5.46,1.02,0.6312,2.82,2.0630,33.33,15.00,24,9.60,6.27,0.0083
83946,14.32,7,1,43,0.62,923,14.08,27008,5.57,1.02,0.6740,2.82,2.0653,33.33,15.00,24,9.80,6.27,0.0096
84050,14.24,7,1,43,0.63,936,14.08,26880,5.62,1.05,0.6360,2.82,2.1450,33.33,15.00,24,10.03,6.27,0.0348
84155,14.32,7,1,44,0.63,943,14.10,26880,5.64,1.02,0.6573,2.82,2.1193,33.33,15.00,24,10.12,6.27,0.0121
84260,14.40,7,1,44,0.64,960,13.88,25472,5.64,1.02,0.6430,2.82,2.1320,33.33,15.00,24,10.31,6.27,0.0126
84363,14.32,7,1,44,0.64,970,13.99,26816,5.62,1.02,0.6620,2.82,2.1378,33.33,15.00,24,10.32,6.27,0.0123
84468,14.32,7,1,44,0.64,987,14.11,27136,5.57,1.02,0.6408,2.82,2.1340,33.33,15.00,24,10.37,6.27,0.0112
84572,14.32,7,1,44,0.64,997,14.11,29632,5.52,1.02,0.6787,2.82,2.1242,33.33,15.00,24,10.40,6.27,0.0093
84676,14.32,7,1,44,0.63,1005,14.60,29952,5.49,1.02,0.6430,2.82,2.1073,33.33,15.00,24,10.34,6.27,0.0072
84780,14.40,7,1,44,0.63,1003,14.57,30144,5.43,1.02,0.6478,2.82,2.0903,33.33,15.00,24,10.20,6.27,0.0052
84883,14.32,7,1,44,0.63,1003,14.54,30016,5.40,1.01,0.6430,2.82,2.0725,33.33,15.00,24,10.35,6.27,0.0032
84989,14.24,7,1,44,0.62,1003,14.60,30016,5.40,1.01,0.6335,2.82,2.0558,33.33,15.00,24,10.31,6.27,0.0000
85093,14.32,7,1,44,0.62,1007,14.57,30080,5.40,1.01,0.6598,2.82,2.0620,33.33,15.00,24,10.36,6.27,0.0000
85196,14.16,7,1,44,0.62,1005,14.60,31616,5.40,1.01,0.6455,2.82,2.0430,33.33,15.00,24,10.29,6.27,0.0000
85301,14.32,7,1,44,0.62,1012,14.64,30080,5.39,1.01,0.6430,2.56,2.0380,33.33,15.00,24,10.34,6.27,0.0000
85405,14.32,7,1,44,0.62,1010,14.57,30080,5.39,1.01,0.6478,2.56,2.0343,33.33,15.00,24,10.33,6.27,0.0000
85510,14.24,7,1,44,0.62,1015,14.59,29888,5.39,1.01,0.6408,2.56,2.0297,33.33,15.00,24,10.35,6.27,0.0000
85613,14.32,7,1,44,0.61,1014,14.58,30080,5.37,1.01,0.6693,2.56,2.0260,33.33,15.00,24,10.31,6.27,0.0000
85718,14.32,7,1,44,0.61,1018,14.53,30016,5.36,1.01,0.6502,2.56,2.0232,33.33,15.00,24,10.25,6.27,0.0000
85823,14.32,7,1,44,0.61,1012,14.60,30016,5.35,1.01,0.6455,2.56,2.0190,33.33,15.00,24,10.31,6.27,0.0000
85926,14.32,7,1,44,0.61,1015,14.62,30144,5.35,1.01,0.6430,2.56,2.0148,33.33,15.00,24,10.22,6.27,0.0000
86031,14.32,7,1,44,0.61,1013,14.60,30016,5.34,1.01,0.6550,2.56,2.0118,33.33,15.00,24,10.24,6.27,0.0000
86135,14.24,7,1,44,0.61,1014,14.59,30144,5.32,1.01,0.6360,2.56,2.0072,33.33,15.00,24,10.28,6.27,0.0000
86240,14.32,7,1,44,0.61,1016,14.56,30016,5.31,1.01,0.6502,2.56,2.0038,33.33,15.00,24,10.28,6.27,0.0000
86343,14.32,7,1,44,0.61,1019,14.53,28288,5.32,1.01,0.6693,2.56,2.0000,33.33,15.00,24,10.19,6.27,0.0000
86449,14.32,7,1,44,0.61,1018,14.34,30016,5.31,1.01,0.6408,2.56,1.9975,33.33,15.00,24,10.19,6.27,0.0000
86553,14.32,7,1,44,0.60,1020,14.57,30080,5.30,1.01,0.6645,2.56,1.9940,33.33,15.00,24,10.17,6.27,0.0000
86657,14.24,7,1,44,0.60,1016,14.60,30016,5.26,1.01,0.6430,2.56,1.9908,33.33,15.00,24,10.24,6.27,0.0000
86762,14.32,7,1,44,0.60,1012,14.57,30208,5.28,1.01,0.6430,2.56,1.9875,33.33,15.00,24,10.17,6.27,0.0000
86866,14.40,7,1,44,0.60,1015,14.59,30016,5.29,1.01,0.6430,2.56,1.9858,33.33,15.00,24,10.12,6.27,0.0000
86971,14.32,7,1,44,0.60,1008,14.60,30144,5.30,1.01,0.6360,2.56,1.9848,33.33,15.00,24,10.15,6.27,0.0000
87074,14.32,7,1,44,0.60,1009,14.57,30144,5.30,1.01,0.6478,2.56,1.9843,33.33,15.00,24,10.10,6.27,0.0000
87179,14.32,7,1,44,0.60,1008,14.59,29888,5.30,1.01,0.6740,2.56,1.9838,33.33,15.00,24,10.20,6.27,0.0000
87282,14.32,7,1,44,0.61,1012,14.64,30080,5.30,1.01,0.6408,2.56,1.9905,33.33,17.00,24,9.69,5.10,0.0000
87387,14.40,7,1,44,0.60,996,14.81,30080,4.95,0.97,0.6408,2.56,1.9015,33.33,17.00,24,9.05,5.49,-0.0354
87491,14.40,7,1,44,0.58,969,14.61,29952,4.86,0.98,0.6430,2.56,1.8353,33.33,17.00,24,8.90,5.88,-0.0362
87596,14.32,7,1,44,0.57,959,14.57,30144,4.96,1.01,0.6668,2.56,1.8742,33.33,17.00,24,9.00,6.27,-0.0043
87699,14.32,7,1,44,0.57,941,14.53,30016,5.00,1.01,0.6408,2.56,1.8730,33.33,16.50,24,9.08,6.27,-0.0030
87804,14.40,7,1,44,0.57,936,14.64,29952,5.16,1.03,0.6715,2.56,1.8922,33.33,16.50,24,9.28,6.27,0.0000
87907,14.24,7,1,44,0.58,939,14.58,30272,5.31,1.05,0.6335,2.56,1.9715,33.33,16.50,24,9.57,6.27,0.0327
88012,14.40,7,1,44,0.59,944,14.53,29952,5.39,1.05,0.6525,2.82,2.0213,33.33,16.50,24,9.69,6.27,0.0419
88115,14.24,7,1,44,0.60,947,14.11,27072,5.46,1.05,0.6455,2.82,2.0575,33.33,16.00,24,9.88,6.27,0.0415
88220,14.32,7,1,44,0.61,897,14.09,27008,5.51,1.05,0.6787,2.82,2.0852,33.33,16.00,24,10.07,6.27,0.0412
88323,14.24,7,1,44,0.61,967,14.14,26880,5.53,1.05,0.6502,2.82,2.0990,33.33,16.00,24,10.27,6.67,0.0365
88427,14.32,7,1,44,0.62,984,14.07,28672,5.62,1.06,0.6455,2.82,2.1325,33.33,16.00,24,10.67,7.06,0.0469
88531,14.24,7,1,44,0.63,1003,14.34,28480,5.69,1.07,0.6430,2.82,2.1778,33.33,16.50,24,11.03,7.06,0.0533
88635,14.32,7,1,44,0.64,1024,14.60,29888,5.77,1.06,0.6408,2.82,2.2212,33.33,16.50,24,11.34,7.06,0.0512
88739,14.32,7,1,44,0.65,1050,14.57,33600,5.78,1.03,0.6598,2.82,2.2290,33.33,16.50,24,11.52,7.06,0.0207
88843,14.16,7,1,44,0.65,1066,15.13,33536,5.80,1.03,0.6430,2.82,2.1987,33.33,16.50,24,11.69,7.06,0.0205
88946,14.32,7,1,44,0.65,1151,15.14,33472,5.70,1.03,0.6455,2.82,2.1990,33.33,16.50,24,11.70,7.06,0.0188
89051,14.40,7,1,44,0.65,1107,15.20,33664,5.67,1.03,0.6455,2.82,2.1875,33.33,17.00,24,11.78,6.27,0.0165
89154,14.40,7,1,44,0.65,1122,15.13,33408,5.49,0.99,0.6430,2.82,2.1267,33.33,15.00,24,10.54,4.71,-0.0139
89259,14.40,7,1,44,0.62,1100,15.46,36608,4.82,0.93,0.6598,2.56,1.8978,33.33,15.00,24,9.09,4.31,-0.0765
89362,14.40,7,1,44,0.58,1045,15.58,36736,4.41,0.90,0.6502,2.30,1.6938,33.33,15.00,24,7.66,4.31,-0.1135
89467,14.32,7,1,44,0.54,978,15.60,36480,4.22,0.89,0.6382,2.30,1.5497,33.33,15.00,24,6.97,4.31,-0.1216
89570,14.40,7,1,44,0.51,906,15.58,36672,4.15,0.90,0.6408,2.05,1.4667,33.33,15.00,24,6.23,4.31,-0.1107
89675,14.32,7,1,44,0.48,850,15.27,33472,4.16,0.92,0.6430,2.05,1.4238,33.33,15.00,24,5.67,4.71,-0.0917
89779,14.32,7,1,44,0.46,790,14.59,29888,4.18,0.98,0.6382,2.05,1.4205,33.33,15.00,24,6.05,5.49,-0.0500
89884,14.32,7,1,44,0.46,748,14.58,30080,4.55,1.08,0.6360,2.30,1.5060,33.33,15.00,24,6.80,6.27,0.0407
89987,14.24,7,1,44,0.48,722,14.07,26816,4.99,1.16,0.6835,2.56,1.8013,33.33,15.00,24,7.30,5.88,0.1491
90092,14.32,7,1,44,0.51,714,14.11,25088,5.39,1.18,0.6857,2.56,1.9760,33.33,15.00,24,7.46,5.49,0.1750
